Season,Player,Team,Position,evo_rank,evd_rank,ppl_rank,pkl_rank,oio_rank,oid_rank,sht_rank,scr_rank,zon_rank,plm_rank,pen_rank,phy_rank,fof_rank,fan_rank,Role,GP,TOI,Goals,First Assists,Age,Date of Birth,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Round,Round Pick,Overall Draft Position
2011-2012,Kris Versteeg,FLA,F,166.0,121.0,119.0,231.0,157.0,135.0,140.0,96.0,72.0,113.0,177.0,363.0,,94.0,First Line,71,1413.6,23,20,39,1986-05-13,CAN,CAN,71,176,2004,5,5,134
2011-2012,Krys Barch,"DAL, FLA",F,434.0,157.0,,,422.0,54.0,432.0,378.0,20.0,431.0,434.0,19.0,,435.0,Fringe,51,374.85,2,1,45,1980-03-26,CAN,CAN,74,225,1998,4,20,106
2011-2012,Kyle Brodziak,MIN,F,238.0,141.0,195.0,17.0,311.0,251.0,283.0,186.0,420.0,160.0,282.0,295.0,84.0,163.0,First Line,82,1563.35,22,15,41,1984-05-25,CAN,CAN,74,205,2003,7,17,214
2011-2012,Kyle Chipchura,PHX,F,360.0,368.0,,250.0,212.0,360.0,421.0,422.0,38.0,181.0,104.0,142.0,95.0,406.0,Bottom 6,53,557.83333333333,3,9,39,1986-02-19,CAN,CAN,74,203,2004,1,18,18
2011-2012,Kyle Clifford,LAK,F,343.0,187.0,,,369.0,63.0,289.0,327.0,143.0,336.0,395.0,32.0,,403.0,Bottom 6,81,761.98333333333,5,5,34,1991-01-13,CAN,CAN,74,217,2009,2,5,35
2011-2012,Kyle Okposo,NYI,F,114.0,337.0,152.0,240.0,73.0,372.0,170.0,161.0,322.0,171.0,220.0,318.0,,138.0,Second Line,79,1348.3,24,13,37,1988-04-16,USA,USA,72,218,2006,1,7,7
2011-2012,Kyle Turris,"OTT, PHX",F,59.0,389.0,177.0,,34.0,367.0,84.0,166.0,117.0,136.0,320.0,381.0,135.0,199.0,Second Line,55,926.96666666667,12,12,36,1989-08-14,CAN,CAN,73,190,2007,1,3,3
2011-2012,Kyle Wellwood,WPG,F,151.0,65.0,212.0,,9.0,14.0,350.0,154.0,102.0,175.0,11.0,439.0,56.0,236.0,Bottom 6,77,1151.3333333333,18,14,42,1983-05-16,CAN,CAN,70,181,2001,5,3,134
2011-2012,Lance Bouma,CGY,F,413.0,8.0,,,410.0,204.0,362.0,431.0,374.0,339.0,224.0,91.0,,376.0,Bottom 6,27,274.4,1,2,35,1990-03-25,CAN,CAN,74,208,2008,3,17,78
2011-2012,Lars Eller,MTL,F,303.0,236.0,,156.0,329.0,275.0,298.0,265.0,321.0,287.0,414.0,204.0,137.0,292.0,Bottom 6,79,1209.5833333333,16,10,36,1989-05-08,DNK,DNK,74,205,2007,1,13,13
2011-2012,Lauri Korpikoski,PHX,F,211.0,426.0,,92.0,225.0,419.0,324.0,199.0,330.0,243.0,69.0,240.0,198.0,218.0,Second Line,82,1405.3,17,14,39,1986-07-28,FIN,FIN,73,193,2004,1,19,19
2011-2012,Lee Stempniak,CGY,F,109.0,266.0,146.0,145.0,170.0,253.0,86.0,108.0,304.0,306.0,58.0,241.0,,155.0,Second Line,61,990.41666666667,14,7,42,1983-02-04,USA,USA,71,195,2003,5,12,148
2011-2012,Lennart Petrell,EDM,F,422.0,202.0,,105.0,439.0,400.0,435.0,358.0,253.0,291.0,404.0,48.0,,399.0,Bottom 6,60,578.0,4,5,41,1984-04-13,FIN,FIN,75,215,2004,6,27,190
2011-2012,Logan Couture,SJS,F,22.0,6.0,193.0,119.0,32.0,48.0,27.0,16.0,93.0,73.0,145.0,362.0,42.0,36.0,First Line,80,1484.5333333333,31,24,36,1989-03-28,CAN,CAN,73,206,2007,1,9,9
2011-2012,Loui Eriksson,DAL,F,126.0,213.0,70.0,36.0,243.0,224.0,231.0,76.0,111.0,41.0,25.0,436.0,,43.0,First Line,82,1620.4666666667,26,27,40,1985-07-17,SWE,SWE,74,179,2003,2,3,33
2011-2012,Louis Leblanc,MTL,F,313.0,227.0,,,427.0,349.0,249.0,278.0,366.0,354.0,433.0,110.0,,332.0,Bottom 6,42,470.31666666667,5,3,34,1991-01-26,CAN,CAN,72,188,2009,1,18,18
2011-2012,Luke Adam,BUF,F,186.0,295.0,189.0,,372.0,347.0,148.0,147.0,223.0,308.0,392.0,364.0,162.0,258.0,Bottom 6,52,644.9,10,4,35,1990-06-18,CAN,CAN,74,188,2008,2,14,44
2011-2012,Magnus Paajarvi,EDM,F,323.0,391.0,251.0,,347.0,317.0,113.0,342.0,342.0,338.0,94.0,408.0,,253.0,Bottom 6,41,540.25,2,2,34,1991-04-12,SWE,SWE,75,206,2009,1,10,10
2011-2012,Manny Malhotra,VAN,F,363.0,287.0,265.0,66.0,379.0,359.0,398.0,296.0,443.0,318.0,96.0,311.0,2.0,269.0,Bottom 6,78,963.0,7,4,45,1980-05-18,CAN,CAN,74,207,1998,1,7,7
2011-2012,Marcel Goc,FLA,F,201.0,96.0,220.0,146.0,167.0,58.0,260.0,239.0,405.0,266.0,140.0,326.0,49.0,202.0,Second Line,57,1004.2,11,10,42,1983-08-24,DEU,DEU,73,197,2001,1,20,20
2011-2012,Marco Sturm,"FLA, VAN",F,252.0,173.0,269.0,229.0,159.0,104.0,215.0,302.0,164.0,304.0,198.0,246.0,,283.0,Bottom 6,48,591.1,3,2,46,1978-09-08,DEU,DEU,72,196,1996,1,21,21
2011-2012,Marcus Johansson,WSH,F,233.0,420.0,173.0,202.0,193.0,416.0,391.0,241.0,131.0,119.0,52.0,338.0,142.0,239.0,Second Line,80,1344.2833333333,14,20,34,1990-10-06,SWE,SWE,73,203,2009,1,24,24
2011-2012,Marcus Kruger,CHI,F,281.0,166.0,191.0,116.0,108.0,180.0,423.0,334.0,421.0,285.0,370.0,411.0,161.0,291.0,Bottom 6,71,1093.3666666667,9,9,35,1990-05-27,SWE,SWE,72,186,2009,5,28,149
2011-2012,Marian Gaborik,NYR,F,19.0,377.0,39.0,226.0,218.0,364.0,25.0,6.0,8.0,54.0,195.0,351.0,,14.0,First Line,82,1600.3,41,23,43,1982-02-14,SVK,SVK,73,200,2000,1,3,3
2011-2012,Marian Hossa,CHI,F,48.0,101.0,38.0,89.0,97.0,133.0,49.0,45.0,36.0,31.0,113.0,337.0,,21.0,First Line,81,1617.1333333333,29,32,46,1979-01-12,SVK,SVK,73,207,1997,1,12,12
2011-2012,Mark Letestu,"CBJ, PIT",F,237.0,110.0,168.0,,164.0,111.0,178.0,185.0,297.0,277.0,242.0,290.0,120.0,222.0,Second Line,62,970.13333333333,11,8,40,1985-02-04,CAN,CAN,70,195,-,-,-,-
2011-2012,Mark Olver,COL,F,285.0,405.0,,,207.0,403.0,417.0,216.0,368.0,368.0,416.0,123.0,164.0,338.0,Bottom 6,24,310.75,4,2,37,1988-01-01,CAN,CAN,70,170,2008,5,19,140
2011-2012,Martin Erat,NSH,F,199.0,294.0,67.0,13.0,163.0,264.0,301.0,117.0,332.0,56.0,101.0,332.0,,101.0,First Line,71,1312.1833333333,19,17,43,1981-08-29,CZE,CZE,72,196,1999,7,5,191
2011-2012,Martin Hanzal,PHX,F,231.0,182.0,127.0,69.0,82.0,186.0,196.0,292.0,323.0,242.0,344.0,68.0,46.0,153.0,First Line,64,1180.45,8,14,38,1987-02-20,CZE,CZE,78,230,2005,1,17,17
2011-2012,Martin Havlat,SJS,F,116.0,332.0,15.0,,124.0,222.0,90.0,191.0,229.0,8.0,250.0,421.0,,78.0,Second Line,39,687.28333333333,7,16,44,1981-04-19,CZE,CZE,74,210,1999,1,26,26
2011-2012,Martin St. Louis,TBL,F,46.0,306.0,113.0,241.0,154.0,327.0,159.0,94.0,121.0,7.0,9.0,438.0,,12.0,First Line,77,1742.7166666667,25,30,50,1975-06-18,CAN,CAN,68,180,-,-,-,-
2011-2012,Marty Reasoner,NYI,F,377.0,190.0,,61.0,356.0,250.0,342.0,399.0,298.0,375.0,336.0,283.0,29.0,320.0,Bottom 6,61,708.18333333333,1,1,48,1977-02-26,USA,USA,73,197,1996,1,14,14
2011-2012,Mason Raymond,VAN,F,69.0,342.0,128.0,186.0,56.0,288.0,58.0,163.0,24.0,188.0,28.0,361.0,,156.0,Second Line,55,857.25,10,7,39,1985-09-17,CAN,CAN,73,179,2005,2,21,51
2011-2012,Mathieu Darche,MTL,F,235.0,14.0,257.0,153.0,288.0,43.0,206.0,212.0,136.0,222.0,64.0,156.0,,263.0,Bottom 6,61,739.86666666667,5,3,48,1976-11-26,CAN,CAN,73,215,-,-,-,-
2011-2012,Mathieu Perreault,WSH,F,89.0,44.0,230.0,,44.0,89.0,335.0,48.0,161.0,144.0,121.0,301.0,91.0,251.0,Bottom 6,64,769.7,16,9,37,1988-01-05,CAN,CAN,70,189,2006,6,24,177
2011-2012,Matt Beleskey,ANA,F,289.0,433.0,,244.0,313.0,437.0,194.0,345.0,59.0,272.0,319.0,88.0,,305.0,Bottom 6,70,718.55,4,6,37,1988-06-07,CAN,CAN,72,207,2006,4,19,112
2011-2012,Matt Bradley,FLA,F,407.0,169.0,,234.0,368.0,144.0,372.0,344.0,77.0,411.0,106.0,24.0,,387.0,Bottom 6,45,489.31666666667,3,1,47,1978-06-13,CAN,CAN,75,200,1996,4,22,102
2011-2012,Matt Cooke,PIT,F,229.0,154.0,213.0,4.0,117.0,102.0,293.0,158.0,166.0,309.0,249.0,75.0,,205.0,Second Line,82,1285.75,19,6,46,1978-09-07,CAN,CAN,71,216,1997,6,10,144
2011-2012,Matt Cullen,MIN,F,288.0,323.0,88.0,47.0,264.0,318.0,213.0,280.0,378.0,156.0,148.0,379.0,30.0,148.0,First Line,73,1382.15,14,15,48,1976-11-02,USA,USA,73,202,1996,2,9,35
2011-2012,Matt D'Agostini,STL,F,232.0,90.0,196.0,,123.0,98.0,125.0,187.0,165.0,269.0,280.0,257.0,,223.0,Bottom 6,55,771.06666666667,9,5,38,1986-10-23,CAN,CAN,72,198,2005,6,28,190
2011-2012,Matt Duchene,COL,F,122.0,196.0,77.0,,85.0,329.0,117.0,84.0,45.0,142.0,10.0,348.0,75.0,97.0,Second Line,58,944.73333333333,14,7,34,1991-01-16,CAN,CAN,71,195,2009,1,3,3
2011-2012,Matt Ellis,BUF,F,309.0,70.0,,,306.0,66.0,80.0,404.0,382.0,391.0,353.0,288.0,131.0,367.0,Bottom 6,60,583.1,3,1,43,1981-08-31,CAN,CAN,72,208,-,-,-,-
2011-2012,Matt Frattin,TOR,F,271.0,381.0,,,338.0,368.0,205.0,276.0,302.0,281.0,407.0,172.0,,309.0,Bottom 6,56,737.25,8,7,37,1988-01-03,CAN,CAN,72,205,2007,4,8,99
2011-2012,Matt Halischuk,NSH,F,198.0,282.0,,192.0,432.0,357.0,274.0,98.0,135.0,170.0,256.0,375.0,,277.0,Bottom 6,73,821.85,15,8,37,1988-06-01,CAN,CAN,72,180,2007,4,26,117
2011-2012,Matt Hendricks,WSH,F,300.0,57.0,,22.0,334.0,99.0,232.0,313.0,212.0,330.0,185.0,35.0,176.0,313.0,Bottom 6,78,945.55,4,3,44,1981-06-17,USA,USA,72,211,2000,5,1,131
2011-2012,Matt Kassian,MIN,F,393.0,215.0,,,431.0,241.0,373.0,151.0,279.0,442.0,133.0,13.0,,430.0,Fringe,24,133.1,2,0,38,1986-10-28,CAN,CAN,76,240,2005,2,27,57
2011-2012,Matt Martin,NYI,F,380.0,365.0,,190.0,394.0,434.0,273.0,355.0,346.0,355.0,399.0,6.0,,337.0,Bottom 6,80,972.61666666667,7,6,36,1989-05-08,CAN,CAN,75,220,2008,5,27,148
2011-2012,Matt Moulson,NYI,F,79.0,376.0,17.0,,55.0,417.0,92.0,10.0,47.0,186.0,68.0,350.0,,44.0,First Line,82,1582.8,36,19,41,1983-11-01,CAN,CAN,73,188,2003,9,2,263
2011-2012,Matt Read,PHI,F,138.0,276.0,186.0,111.0,315.0,355.0,268.0,89.0,362.0,321.0,307.0,296.0,159.0,145.0,Second Line,79,1347.8166666667,24,9,39,1986-06-14,CAN,CAN,70,188,-,-,-,-
2011-2012,Matt Stajan,CGY,F,242.0,87.0,241.0,246.0,80.0,77.0,366.0,298.0,159.0,169.0,160.0,268.0,43.0,261.0,Bottom 6,61,793.63333333333,8,5,41,1983-12-19,CAN,CAN,73,195,2002,2,27,57
2011-2012,Matthew Lombardi,TOR,F,175.0,330.0,248.0,182.0,208.0,326.0,234.0,251.0,203.0,159.0,369.0,289.0,128.0,197.0,Bottom 6,62,841.18333333333,8,7,43,1982-03-18,CAN,CAN,71,195,2002,3,27,90
2011-2012,Mattias Tedenby,NJD,F,368.0,273.0,252.0,,373.0,83.0,299.0,371.0,173.0,185.0,15.0,331.0,,365.0,Bottom 6,43,462.28333333333,1,4,35,1990-02-21,SWE,SWE,69,175,2008,1,24,24
2011-2012,Max Pacioretty,MTL,F,32.0,239.0,197.0,,69.0,265.0,13.0,28.0,352.0,166.0,116.0,178.0,,51.0,First Line,79,1442.0666666667,33,18,36,1988-11-20,USA,USA,74,217,2007,1,22,22
2011-2012,Max Talbot,PHI,F,245.0,159.0,,20.0,135.0,151.0,359.0,266.0,285.0,273.0,123.0,127.0,98.0,259.0,Second Line,81,1295.9666666667,19,11,41,1984-02-11,CAN,CAN,71,186,2002,8,5,234
2011-2012,Maxim Lapierre,VAN,F,317.0,338.0,,183.0,413.0,338.0,199.0,311.0,430.0,365.0,150.0,26.0,58.0,336.0,Bottom 6,82,920.53333333333,9,5,40,1985-03-29,CAN,CAN,74,215,2003,2,31,61
2011-2012,Maxime Macenauer,ANA,F,416.0,435.0,,117.0,280.0,408.0,443.0,432.0,260.0,373.0,438.0,278.0,148.0,431.0,Bottom 6,29,313.63333333333,1,2,36,1989-01-04,CAN,CAN,71,188,2007,3,2,63
2011-2012,Michael Frolik,CHI,F,215.0,67.0,237.0,149.0,262.0,95.0,35.0,315.0,320.0,229.0,182.0,279.0,,185.0,Bottom 6,63,811.01666666667,5,7,37,1988-02-17,CZE,CZE,73,186,2006,1,10,10
2011-2012,Michael Grabner,NYI,F,62.0,408.0,253.0,94.0,284.0,425.0,56.0,11.0,392.0,278.0,93.0,434.0,,124.0,Second Line,78,1212.4333333333,20,7,37,1987-10-05,AUT,AUT,73,188,2006,1,14,14
2011-2012,Michael Ryder,DAL,F,87.0,198.0,80.0,,248.0,217.0,79.0,33.0,154.0,135.0,206.0,253.0,,104.0,Second Line,82,1425.3166666667,35,17,45,1980-03-31,CAN,CAN,73,200,1998,8,16,216
2011-2012,Michal Handzus,SJS,F,331.0,108.0,85.0,77.0,290.0,142.0,410.0,301.0,313.0,172.0,202.0,287.0,52.0,234.0,Bottom 6,67,968.28333333333,7,14,48,1977-03-11,SVK,SVK,77,215,1995,4,23,101
2011-2012,Mikael Backlund,CGY,F,203.0,55.0,,211.0,110.0,36.0,81.0,331.0,299.0,247.0,130.0,339.0,96.0,233.0,Bottom 6,41,630.71666666667,4,3,36,1989-03-17,SWE,SWE,72,206,2007,1,24,24
2011-2012,Mikael Samuelsson,"FLA, VAN",F,103.0,186.0,2.0,,104.0,96.0,33.0,72.0,234.0,70.0,197.0,217.0,,95.0,Second Line,54,861.16666666667,14,10,48,1976-12-23,SWE,SWE,74,218,1998,5,31,145
2011-2012,Mike Blunden,MTL,F,415.0,85.0,,,433.0,79.0,320.0,386.0,404.0,401.0,403.0,15.0,,414.0,Bottom 6,39,365.15,2,2,38,1986-12-15,CAN,CAN,76,217,2005,2,13,43
2011-2012,Mike Brown,TOR,F,391.0,231.0,,169.0,418.0,266.0,189.0,383.0,247.0,396.0,143.0,22.0,,382.0,Bottom 6,50,463.83333333333,2,2,40,1985-06-24,USA,USA,71,205,2004,5,30,159
2011-2012,Mike Cammalleri,"CGY, MTL",F,120.0,385.0,45.0,,267.0,333.0,71.0,73.0,217.0,146.0,80.0,431.0,182.0,69.0,First Line,66,1194.8166666667,20,12,43,1982-06-08,CAN,CAN,69,185,2001,2,19,49
2011-2012,Mike Fisher,NSH,F,222.0,104.0,79.0,90.0,358.0,300.0,190.0,104.0,307.0,216.0,261.0,181.0,86.0,75.0,First Line,72,1389.3666666667,24,14,45,1980-06-05,CAN,CAN,73,216,1998,2,17,44
2011-2012,Mike Knuble,WSH,F,248.0,208.0,148.0,122.0,252.0,263.0,235.0,184.0,150.0,283.0,365.0,226.0,,195.0,Bottom 6,72,1003.85,6,6,53,1972-07-04,CAN,USA,75,229,1991,4,10,76
2011-2012,Mike Ribeiro,DAL,F,119.0,292.0,108.0,56.0,201.0,232.0,309.0,198.0,130.0,16.0,141.0,235.0,117.0,70.0,First Line,74,1483.5166666667,18,25,45,1980-02-10,CAN,CAN,72,179,1998,2,18,45
2011-2012,Mike Richards,LAK,F,182.0,225.0,95.0,59.0,150.0,320.0,136.0,127.0,293.0,75.0,159.0,201.0,67.0,71.0,First Line,74,1397.4833333333,18,17,40,1985-02-11,CAN,CAN,71,196,2003,1,24,24
2011-2012,Mike Rupp,NYR,F,351.0,210.0,263.0,,364.0,140.0,351.0,219.0,151.0,424.0,340.0,14.0,,408.0,Fringe,60,398.8,4,0,45,1980-01-13,USA,USA,77,235,2000,3,11,76
2011-2012,Mike Santorelli,FLA,F,240.0,258.0,207.0,224.0,199.0,237.0,94.0,206.0,75.0,392.0,258.0,291.0,90.0,240.0,Bottom 6,60,744.23333333333,9,1,39,1985-12-14,CAN,CAN,72,189,2004,6,15,178
2011-2012,Mikhail Grabovski,TOR,F,31.0,241.0,107.0,213.0,11.0,210.0,112.0,71.0,216.0,61.0,110.0,353.0,70.0,90.0,Second Line,74,1302.9666666667,23,22,41,1984-01-31,DEU,BLR,71,186,2004,5,21,150
2011-2012,Mikkel Boedker,PHX,F,213.0,382.0,244.0,,213.0,387.0,353.0,275.0,204.0,157.0,86.0,176.0,,321.0,Bottom 6,82,1118.2333333333,11,9,35,1989-12-16,DNK,DNK,72,207,2008,1,8,8
2011-2012,Mikko Koivu,MIN,F,276.0,130.0,48.0,63.0,265.0,103.0,162.0,232.0,222.0,25.0,217.0,308.0,26.0,50.0,First Line,55,1174.25,12,23,42,1983-03-12,FIN,FIN,75,213,2001,1,6,6
2011-2012,Milan Hejduk,COL,F,224.0,307.0,25.0,,144.0,306.0,154.0,129.0,61.0,103.0,183.0,426.0,,106.0,Second Line,81,1378.05,14,16,49,1976-02-14,CZE,CZE,72,190,1994,4,9,87
2011-2012,Milan Lucic,BOS,F,58.0,201.0,203.0,,50.0,93.0,208.0,39.0,95.0,91.0,386.0,76.0,,113.0,Second Line,81,1379.35,26,22,37,1988-06-07,CAN,CAN,75,240,2006,2,20,50
2011-2012,Milan Michalek,OTT,F,106.0,334.0,99.0,80.0,181.0,380.0,110.0,36.0,22.0,205.0,134.0,357.0,,67.0,First Line,77,1505.6166666667,35,19,40,1984-12-07,CZE,CZE,74,225,2003,1,6,6
2011-2012,Nate Thompson,TBL,F,342.0,23.0,,57.0,351.0,80.0,349.0,324.0,429.0,369.0,188.0,161.0,48.0,267.0,Bottom 6,68,1007.95,9,3,40,1984-10-05,USA,USA,73,205,2003,6,16,183
2011-2012,Nathan Gerbe,BUF,F,121.0,256.0,250.0,,297.0,198.0,38.0,217.0,340.0,125.0,99.0,267.0,,188.0,Bottom 6,62,880.86666666667,6,14,38,1987-07-24,USA,USA,64,176,2005,5,17,142
2011-2012,Nathan Horton,BOS,F,16.0,320.0,65.0,248.0,15.0,226.0,145.0,21.0,147.0,94.0,357.0,286.0,,103.0,Second Line,46,732.91666666667,17,10,40,1985-05-29,CAN,CAN,74,188,2003,1,3,3
2011-2012,Nazem Kadri,TOR,F,193.0,417.0,256.0,,155.0,382.0,290.0,231.0,316.0,263.0,8.0,275.0,193.0,273.0,Bottom 6,21,297.35,5,2,34,1990-10-06,CAN,CAN,72,185,2009,1,7,7
2011-2012,Nick Bonino,ANA,F,406.0,211.0,,,314.0,404.0,347.0,419.0,84.0,378.0,279.0,328.0,138.0,362.0,Bottom 6,50,623.85,5,6,37,1988-04-20,USA,USA,73,195,2007,6,22,173
2011-2012,Nick Foligno,OTT,F,187.0,156.0,161.0,,134.0,156.0,219.0,222.0,91.0,101.0,196.0,106.0,,193.0,Bottom 6,82,1200.8833333333,15,18,37,1987-10-31,USA,USA,72,210,2006,1,28,28
2011-2012,Nick Johnson,MIN,F,290.0,387.0,,,380.0,395.0,220.0,359.0,418.0,158.0,396.0,300.0,,279.0,Bottom 6,77,1112.6166666667,8,14,39,1985-12-24,CAN,CAN,74,200,2004,3,2,67
2011-2012,Nick Palmieri,"MIN, NJD",F,329.0,293.0,,,407.0,170.0,212.0,227.0,236.0,380.0,375.0,216.0,,306.0,Bottom 6,38,401.68333333333,4,1,36,1989-07-12,USA,USA,75,220,2007,3,18,79
2011-2012,Nick Spaling,NSH,F,374.0,172.0,,133.0,354.0,153.0,390.0,347.0,359.0,388.0,77.0,374.0,73.0,330.0,Second Line,77,1209.65,10,5,36,1988-09-19,CAN,CAN,73,198,2007,2,28,58
2011-2012,Nicklas Backstrom,WSH,F,93.0,93.0,12.0,193.0,22.0,184.0,176.0,100.0,240.0,9.0,317.0,329.0,45.0,26.0,First Line,42,804.9,14,17,37,1987-11-23,SWE,SWE,73,202,2006,1,4,4
2011-2012,Nik Antropov,WPG,F,220.0,248.0,103.0,188.0,173.0,312.0,365.0,140.0,126.0,85.0,354.0,234.0,111.0,169.0,Second Line,69,1139.55,15,15,45,1980-02-18,KAZ,KAZ,78,245,1998,1,10,10
2011-2012,Niklas Hagman,"ANA, CGY",F,178.0,251.0,232.0,150.0,216.0,137.0,116.0,245.0,232.0,182.0,32.0,344.0,,219.0,Bottom 6,71,1034.9833333333,9,10,45,1979-12-05,FIN,FIN,70,205,1999,3,4,70
2011-2012,Nikolay Kulemin,TOR,F,169.0,161.0,234.0,18.0,65.0,203.0,224.0,188.0,186.0,210.0,50.0,200.0,,167.0,Bottom 6,70,1065.7166666667,7,11,39,1986-07-14,RUS,RUS,73,228,2006,2,14,44
2011-2012,Nino Niederreiter,NYI,F,421.0,416.0,,,396.0,430.0,201.0,440.0,329.0,438.0,383.0,45.0,,418.0,Bottom 6,55,556.35,1,0,32,1992-09-08,CHE,CHE,74,218,2010,1,5,5
2011-2012,Olli Jokinen,CGY,F,205.0,262.0,42.0,,256.0,246.0,85.0,171.0,235.0,65.0,246.0,325.0,100.0,68.0,First Line,82,1554.7333333333,23,25,46,1978-12-05,FIN,FIN,74,210,1997,1,3,3
2011-2012,PA Parenteau,NYI,F,152.0,411.0,198.0,,19.0,386.0,254.0,202.0,58.0,46.0,267.0,224.0,,116.0,First Line,80,1492.2,18,29,42,1983-03-24,CAN,CAN,72,200,2001,9,5,264
2011-2012,Pascal Dupuis,PIT,F,34.0,192.0,,3.0,103.0,209.0,103.0,97.0,81.0,117.0,328.0,202.0,,110.0,Second Line,82,1388.0833333333,25,20,46,1979-04-07,CAN,CAN,73,205,-,-,-,-
2011-2012,Patric Hornqvist,NSH,F,30.0,32.0,90.0,,214.0,44.0,5.0,22.0,65.0,194.0,17.0,269.0,,64.0,Bottom 6,76,1165.1666666667,27,8,38,1987-01-01,SWE,SWE,71,189,2005,7,36,230
2011-2012,Patrice Bergeron,BOS,F,23.0,10.0,101.0,26.0,18.0,27.0,121.0,119.0,403.0,17.0,118.0,345.0,4.0,56.0,First Line,81,1505.1166666667,22,31,40,1985-07-24,CAN,CAN,73,196,2003,2,15,45
2011-2012,Patrick Dwyer,CAR,F,350.0,268.0,,79.0,254.0,399.0,269.0,357.0,389.0,386.0,14.0,113.0,205.0,290.0,Bottom 6,73,1121.9833333333,5,5,42,1983-06-22,USA,USA,71,175,2002,4,20,116
2011-2012,Patrick Kaleta,BUF,F,340.0,11.0,,176.0,277.0,30.0,300.0,305.0,351.0,379.0,24.0,30.0,,327.0,Bottom 6,63,828.75,5,3,39,1986-06-08,USA,USA,73,198,2004,6,13,176
2011-2012,Patrick Kane,CHI,F,13.0,140.0,66.0,,38.0,127.0,57.0,78.0,7.0,20.0,26.0,437.0,190.0,31.0,First Line,82,1656.2,23,29,36,1988-11-19,USA,USA,70,177,2007,1,1,1
2011-2012,Patrick Marleau,SJS,F,73.0,264.0,4.0,86.0,29.0,131.0,63.0,29.0,209.0,154.0,162.0,316.0,57.0,24.0,First Line,82,1679.4333333333,30,16,45,1979-09-15,CAN,CAN,74,215,1997,1,2,2
2011-2012,Patrick O'Sullivan,PHX,F,280.0,436.0,267.0,237.0,301.0,438.0,122.0,346.0,79.0,187.0,97.0,393.0,,297.0,Bottom 6,23,254.13333333333,2,2,40,1985-02-01,CAN,USA,71,189,2003,2,26,56
2011-2012,Patrick Sharp,CHI,F,5.0,151.0,44.0,24.0,45.0,92.0,9.0,8.0,13.0,71.0,245.0,304.0,77.0,8.0,First Line,74,1472.55,33,19,43,1981-12-27,CAN,CAN,73,200,2001,3,32,95
2011-2012,Patrik Berglund,STL,F,179.0,168.0,121.0,174.0,168.0,143.0,139.0,145.0,98.0,207.0,156.0,230.0,97.0,150.0,Second Line,82,1472.9666666667,19,11,37,1988-06-02,SWE,SWE,76,215,2006,1,25,25
2011-2012,Patrik Elias,NJD,F,111.0,37.0,94.0,123.0,250.0,7.0,204.0,95.0,157.0,22.0,142.0,370.0,115.0,58.0,First Line,81,1608.1,26,32,49,1976-04-13,CZE,CZE,73,190,1994,2,25,51
2011-2012,Paul Bissonnette,PHX,F,414.0,56.0,,,237.0,6.0,392.0,370.0,12.0,437.0,81.0,2.0,,441.0,Fringe,31,188.31666666667,1,0,40,1985-03-11,CAN,CAN,74,216,2003,4,20,121
2011-2012,Paul Byron,CGY,F,425.0,302.0,,,436.0,158.0,441.0,204.0,215.0,409.0,169.0,173.0,,412.0,Bottom 6,22,225.06666666667,3,1,36,1989-04-27,CAN,CAN,69,164,2007,6,28,179
2011-2012,Paul Gaustad,"BUF, NSH",F,296.0,89.0,236.0,48.0,319.0,56.0,377.0,300.0,431.0,238.0,348.0,137.0,5.0,268.0,Bottom 6,70,1033.7,7,9,43,1982-02-03,USA,USA,77,227,2000,7,23,220
2011-2012,Paul Stastny,COL,F,130.0,195.0,34.0,200.0,100.0,292.0,187.0,143.0,225.0,42.0,247.0,366.0,21.0,63.0,First Line,79,1487.75,21,19,39,1985-12-27,CAN,USA,72,193,2005,2,14,44
2011-2012,Pavel Datsyuk,DET,F,39.0,3.0,23.0,157.0,31.0,8.0,163.0,69.0,213.0,11.0,12.0,302.0,16.0,33.0,First Line,70,1369.8,19,28,47,1978-07-20,RUS,RUS,71,188,1998,6,26,171
2011-2012,Peter Mueller,COL,F,81.0,412.0,246.0,,86.0,401.0,76.0,156.0,60.0,55.0,389.0,382.0,,171.0,Bottom 6,32,468.88333333333,7,8,37,1988-04-14,USA,USA,74,204,2006,1,8,8
2011-2012,Petr Sykora,NJD,F,191.0,171.0,188.0,,376.0,73.0,188.0,124.0,388.0,226.0,420.0,429.0,,196.0,Second Line,82,1304.3333333333,21,13,48,1976-11-19,CZE,CZE,72,190,1995,1,18,18
2011-2012,Petteri Nokelainen,"MTL, PHX",F,387.0,353.0,,103.0,419.0,319.0,371.0,376.0,350.0,310.0,358.0,179.0,127.0,396.0,Bottom 6,56,492.86666666667,3,4,39,1986-01-16,FIN,FIN,73,201,2004,1,16,16
2011-2012,Phil Kessel,TOR,F,10.0,439.0,73.0,,116.0,429.0,7.0,13.0,172.0,49.0,67.0,443.0,,10.0,First Line,82,1644.5166666667,37,26,37,1987-10-02,USA,USA,71,208,2006,1,5,5
2011-2012,Philippe Dupuis,TOR,F,384.0,235.0,,97.0,402.0,332.0,240.0,417.0,410.0,381.0,390.0,92.0,192.0,389.0,Bottom 6,30,314.86666666667,0,0,40,1985-04-24,CAN,CAN,72,196,2003,4,3,104
