Season,Player,Team,Position,evo_rank,evd_rank,ppl_rank,pkl_rank,oio_rank,oid_rank,sht_rank,scr_rank,zon_rank,plm_rank,pen_rank,phy_rank,fof_rank,fan_rank,Role,GP,TOI,Goals,First Assists,Age,Date of Birth,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Round,Round Pick,Overall Draft Position
2010-2011,Lars Eller,MTL,F,346.0,316.0,,,296.0,308.0,361.0,352.0,301.0,319.0,425.0,173.0,148.0,386.0,Bottom 6,77,857.53333333333,7,7,36,1989-05-08,DNK,DNK,74,205,2007,1,13,13
2010-2011,Lauri Korpikoski,PHX,F,303.0,365.0,,135.0,293.0,356.0,386.0,254.0,293.0,324.0,86.0,186.0,168.0,294.0,Second Line,79,1226.7333333333,19,13,39,1986-07-28,FIN,FIN,73,193,2004,1,19,19
2010-2011,Lee Stempniak,PHX,F,105.0,298.0,139.0,220.0,101.0,292.0,65.0,91.0,326.0,309.0,64.0,199.0,,129.0,Bottom 6,82,1250.7833333333,19,4,42,1983-02-04,USA,USA,71,195,2003,5,12,148
2010-2011,Liam Reddox,EDM,F,353.0,218.0,,192.0,401.0,272.0,317.0,402.0,208.0,241.0,189.0,143.0,,329.0,Bottom 6,44,659.83333333333,1,5,39,1986-01-27,CAN,CAN,71,178,2004,4,14,112
2010-2011,Linus Omark,EDM,F,306.0,408.0,191.0,,304.0,406.0,360.0,394.0,308.0,44.0,311.0,416.0,,248.0,Bottom 6,51,783.13333333333,5,14,38,1987-02-05,SWE,SWE,70,187,2007,4,6,97
2010-2011,Logan Couture,SJS,F,29.0,14.0,222.0,182.0,52.0,74.0,43.0,30.0,183.0,159.0,321.0,304.0,107.0,118.0,Second Line,79,1408.0333333333,32,16,36,1989-03-28,CAN,CAN,73,206,2007,1,9,9
2010-2011,Loui Eriksson,DAL,F,141.0,212.0,70.0,25.0,227.0,273.0,227.0,54.0,127.0,83.0,24.0,422.0,,43.0,First Line,79,1624.95,27,27,40,1985-07-17,SWE,SWE,74,179,2003,2,3,33
2010-2011,Magnus Paajarvi,EDM,F,291.0,419.0,194.0,,374.0,407.0,132.0,257.0,320.0,299.0,289.0,423.0,,216.0,Bottom 6,80,1231.0833333333,15,10,34,1991-04-12,SWE,SWE,75,206,2009,1,10,10
2010-2011,Manny Malhotra,VAN,F,289.0,74.0,230.0,74.0,261.0,160.0,347.0,279.0,433.0,251.0,165.0,281.0,2.0,196.0,Second Line,72,1163.9833333333,11,10,45,1980-05-18,CAN,CAN,74,207,1998,1,7,7
2010-2011,Marc Savard,BOS,F,184.0,420.0,88.0,230.0,41.0,366.0,194.0,300.0,378.0,45.0,82.0,408.0,62.0,134.0,Second Line,25,395.08333333333,2,4,48,1977-07-17,CAN,CAN,70,188,1995,4,13,91
2010-2011,Marcel Goc,NSH,F,227.0,129.0,,156.0,236.0,78.0,186.0,292.0,399.0,332.0,70.0,253.0,40.0,222.0,Second Line,51,817.98333333333,9,4,42,1983-08-24,DEU,DEU,73,197,2001,1,20,20
2010-2011,Marco Sturm,"LAK, WSH",F,179.0,207.0,258.0,206.0,184.0,152.0,173.0,197.0,235.0,244.0,371.0,291.0,,195.0,Bottom 6,35,498.26666666667,5,6,46,1978-09-08,DEU,DEU,72,196,1996,1,21,21
2010-2011,Marcus Johansson,WSH,F,266.0,394.0,185.0,109.0,253.0,410.0,354.0,238.0,64.0,208.0,128.0,342.0,156.0,286.0,Bottom 6,69,1015.9,13,12,34,1990-10-06,SWE,SWE,73,203,2009,1,24,24
2010-2011,Marek Svatos,"NSH, OTT",F,233.0,196.0,229.0,,339.0,219.0,92.0,219.0,60.0,268.0,266.0,328.0,,279.0,Bottom 6,28,328.25,4,3,43,1982-06-17,SVK,SVK,70,185,2001,7,31,227
2010-2011,Marian Gaborik,NYR,F,14.0,392.0,167.0,205.0,202.0,364.0,47.0,23.0,23.0,48.0,315.0,354.0,,26.0,First Line,62,1121.2333333333,22,15,43,1982-02-14,SVK,SVK,73,200,2000,1,3,3
2010-2011,Marian Hossa,CHI,F,16.0,79.0,34.0,36.0,45.0,59.0,26.0,17.0,55.0,74.0,204.0,329.0,,21.0,First Line,65,1280.9333333333,25,15,46,1979-01-12,SVK,SVK,73,207,1997,1,12,12
2010-2011,Mark Letestu,PIT,F,225.0,64.0,186.0,,195.0,52.0,157.0,155.0,241.0,322.0,310.0,297.0,130.0,236.0,Bottom 6,64,912.16666666667,14,7,40,1985-02-04,CAN,CAN,70,195,-,-,-,-
2010-2011,Mark Recchi,BOS,F,272.0,246.0,89.0,229.0,76.0,168.0,316.0,210.0,291.0,110.0,96.0,246.0,,168.0,Second Line,81,1304.4833333333,14,16,57,1968-02-01,CAN,CAN,70,195,1988,4,4,67
2010-2011,Martin Erat,NSH,F,113.0,252.0,90.0,68.0,70.0,224.0,213.0,126.0,281.0,58.0,121.0,324.0,,90.0,First Line,64,1157.8833333333,17,19,43,1981-08-29,CZE,CZE,72,196,1999,7,5,191
2010-2011,Martin Hanzal,PHX,F,284.0,108.0,211.0,90.0,186.0,109.0,259.0,269.0,357.0,354.0,237.0,120.0,59.0,181.0,First Line,61,1189.65,16,5,38,1987-02-20,CZE,CZE,78,230,2005,1,17,17
2010-2011,Martin Havlat,MIN,F,69.0,224.0,86.0,,192.0,146.0,82.0,111.0,340.0,21.0,203.0,405.0,,55.0,First Line,78,1430.8166666667,22,28,44,1981-04-19,CZE,CZE,74,210,1999,1,26,26
2010-2011,Martin St. Louis,TBL,F,21.0,211.0,59.0,170.0,114.0,233.0,99.0,64.0,116.0,7.0,7.0,427.0,,6.0,First Line,82,1720.05,31,47,50,1975-06-18,CAN,CAN,68,180,-,-,-,-
2010-2011,Marty Reasoner,FLA,F,287.0,99.0,,80.0,299.0,198.0,355.0,332.0,360.0,289.0,117.0,327.0,28.0,271.0,Second Line,82,1407.25,14,11,48,1977-02-26,USA,USA,73,197,1996,1,14,14
2010-2011,Mason Raymond,VAN,F,68.0,177.0,44.0,133.0,32.0,140.0,46.0,136.0,78.0,173.0,10.0,343.0,,122.0,Second Line,70,1105.9333333333,15,12,39,1985-09-17,CAN,CAN,73,179,2005,2,21,51
2010-2011,Mathieu Darche,MTL,F,89.0,66.0,225.0,,216.0,167.0,176.0,100.0,169.0,120.0,263.0,155.0,,261.0,Bottom 6,59,664.73333333333,12,11,48,1976-11-26,CAN,CAN,73,215,-,-,-,-
2010-2011,Mathieu Perreault,WSH,F,160.0,179.0,,,104.0,252.0,326.0,103.0,186.0,137.0,108.0,369.0,129.0,287.0,Bottom 6,35,414.7,7,4,37,1988-01-05,CAN,CAN,70,189,2006,6,24,177
2010-2011,Mats Zuccarello,NYR,F,197.0,50.0,198.0,,6.0,115.0,251.0,314.0,27.0,93.0,299.0,203.0,,208.0,Bottom 6,42,595.23333333333,6,8,37,1987-09-01,NOR,NOR,68,181,-,-,-,-
2010-2011,Matt Beleskey,ANA,F,269.0,435.0,,209.0,352.0,434.0,169.0,305.0,119.0,329.0,391.0,115.0,,274.0,Bottom 6,35,454.4,3,4,37,1988-06-07,CAN,CAN,72,207,2006,4,19,112
2010-2011,Matt Bradley,WSH,F,319.0,111.0,,214.0,273.0,90.0,299.0,333.0,233.0,356.0,170.0,47.0,,375.0,Bottom 6,61,644.96666666667,4,1,47,1978-06-13,CAN,CAN,75,200,1996,4,22,102
2010-2011,Matt Calvert,CBJ,F,116.0,232.0,,,159.0,137.0,337.0,21.0,30.0,212.0,25.0,170.0,,278.0,Bottom 6,42,465.93333333333,11,5,35,1989-12-24,CAN,CAN,71,186,2008,5,6,127
2010-2011,Matt Cooke,PIT,F,252.0,165.0,265.0,9.0,77.0,130.0,369.0,224.0,158.0,277.0,363.0,49.0,,237.0,Second Line,67,1047.5833333333,12,8,46,1978-09-07,CAN,CAN,71,216,1997,6,10,144
2010-2011,Matt Cullen,MIN,F,310.0,340.0,84.0,48.0,239.0,354.0,209.0,266.0,353.0,146.0,125.0,353.0,33.0,138.0,First Line,78,1406.0166666667,12,17,48,1976-11-02,USA,USA,73,202,1996,2,9,35
2010-2011,Matt D'Agostini,STL,F,247.0,103.0,216.0,,208.0,182.0,138.0,193.0,196.0,314.0,169.0,235.0,,235.0,Bottom 6,82,1210.25,21,16,38,1986-10-23,CAN,CAN,72,198,2005,6,28,190
2010-2011,Matt Duchene,COL,F,159.0,336.0,177.0,,297.0,371.0,190.0,88.0,215.0,100.0,164.0,363.0,121.0,80.0,First Line,80,1515.5833333333,27,23,34,1991-01-16,CAN,CAN,71,195,2009,1,3,3
2010-2011,Matt Halischuk,NSH,F,279.0,311.0,,,424.0,403.0,325.0,186.0,58.0,157.0,367.0,418.0,,301.0,Bottom 6,27,273.43333333333,4,3,37,1988-06-01,CAN,CAN,72,180,2007,4,26,117
2010-2011,Matt Hendricks,WSH,F,224.0,172.0,,99.0,375.0,265.0,221.0,189.0,283.0,249.0,312.0,53.0,,305.0,Bottom 6,77,882.03333333333,9,8,44,1981-06-17,USA,USA,72,211,2000,5,1,131
2010-2011,Matt Martin,NYI,F,415.0,428.0,,,417.0,436.0,395.0,384.0,339.0,375.0,424.0,6.0,,379.0,Bottom 6,68,745.11666666667,5,4,36,1989-05-08,CAN,CAN,75,220,2008,5,27,148
2010-2011,Matt Moulson,NYI,F,108.0,353.0,171.0,,119.0,412.0,93.0,36.0,131.0,306.0,253.0,249.0,,81.0,First Line,82,1547.3,31,8,41,1983-11-01,CAN,CAN,73,188,2003,9,2,263
2010-2011,Matt Stajan,CGY,F,215.0,139.0,164.0,190.0,9.0,125.0,394.0,321.0,141.0,60.0,243.0,248.0,43.0,210.0,Bottom 6,76,1081.2833333333,6,17,41,1983-12-19,CAN,CAN,73,195,2002,2,27,57
2010-2011,Mattias Ritola,TBL,F,138.0,91.0,,,291.0,70.0,202.0,245.0,324.0,282.0,328.0,226.0,,357.0,Bottom 6,31,311.95,4,3,38,1987-03-14,SWE,SWE,72,192,2005,4,12,103
2010-2011,Mattias Tedenby,NJD,F,337.0,310.0,195.0,,321.0,105.0,284.0,291.0,89.0,134.0,44.0,386.0,,307.0,Bottom 6,58,727.53333333333,8,10,35,1990-02-21,SWE,SWE,69,175,2008,1,24,24
2010-2011,Max Pacioretty,MTL,F,185.0,153.0,224.0,,48.0,212.0,66.0,138.0,341.0,255.0,71.0,142.0,,158.0,Second Line,37,588.15,14,6,36,1988-11-20,USA,USA,74,217,2007,1,22,22
2010-2011,Max Talbot,PIT,F,339.0,133.0,,20.0,193.0,119.0,356.0,380.0,62.0,308.0,173.0,110.0,81.0,340.0,Bottom 6,82,1235.5666666667,8,11,41,1984-02-11,CAN,CAN,71,186,2002,8,5,234
2010-2011,Maxim Lapierre,"ANA, MTL, VAN",F,331.0,294.0,,247.0,384.0,326.0,174.0,342.0,240.0,365.0,114.0,55.0,56.0,316.0,Bottom 6,78,906.88333333333,6,5,40,1985-03-29,CAN,CAN,74,215,2003,2,31,61
2010-2011,Michael Frolik,"CHI, FLA",F,115.0,168.0,160.0,,181.0,216.0,31.0,221.0,294.0,222.0,190.0,314.0,,119.0,Second Line,80,1247.4,11,14,37,1988-02-17,CZE,CZE,73,186,2006,1,10,10
2010-2011,Michael Grabner,NYI,F,15.0,402.0,196.0,107.0,290.0,404.0,30.0,3.0,393.0,217.0,172.0,425.0,,79.0,Bottom 6,76,1146.3166666667,34,12,37,1987-10-05,AUT,AUT,73,188,2006,1,14,14
2010-2011,Michael Ryder,BOS,F,146.0,266.0,58.0,,199.0,235.0,76.0,87.0,216.0,155.0,104.0,217.0,,155.0,Bottom 6,79,1144.3833333333,18,15,45,1980-03-31,CAN,CAN,73,200,1998,8,16,216
2010-2011,Michal Handzus,LAK,F,369.0,123.0,140.0,55.0,326.0,87.0,408.0,265.0,344.0,292.0,161.0,276.0,37.0,214.0,Second Line,82,1422.3333333333,12,10,48,1977-03-11,SVK,SVK,77,215,1995,4,23,101
2010-2011,Michal Repik,FLA,F,280.0,234.0,,,211.0,143.0,189.0,413.0,398.0,218.0,426.0,144.0,,330.0,Bottom 6,31,396.35,2,4,36,1988-12-31,CZE,CZE,70,188,2007,2,10,40
2010-2011,Micheal Haley,NYI,F,422.0,434.0,,,430.0,433.0,430.0,327.0,144.0,414.0,404.0,22.0,,424.0,Fringe,27,216.73333333333,2,1,39,1986-03-30,CAN,CAN,71,213,-,-,-,-
2010-2011,Mikael Backlund,CGY,F,128.0,58.0,,155.0,102.0,22.0,60.0,362.0,202.0,131.0,374.0,345.0,112.0,260.0,Bottom 6,73,881.78333333333,10,9,36,1989-03-17,SWE,SWE,72,206,2007,1,24,24
2010-2011,Mikael Samuelsson,VAN,F,38.0,185.0,24.0,,89.0,79.0,20.0,57.0,231.0,66.0,278.0,260.0,,64.0,Second Line,75,1247.4,18,23,48,1976-12-23,SWE,SWE,74,218,1998,5,31,145
2010-2011,Mike Brown,TOR,F,393.0,276.0,,130.0,428.0,268.0,211.0,361.0,61.0,415.0,255.0,31.0,,387.0,Bottom 6,50,504.7,3,3,40,1985-06-24,USA,USA,71,205,2004,5,30,159
2010-2011,Mike Cammalleri,MTL,F,140.0,329.0,23.0,,217.0,281.0,41.0,42.0,267.0,107.0,91.0,424.0,184.0,42.0,First Line,67,1238.15,19,14,43,1982-06-08,CAN,CAN,69,185,2001,2,19,49
2010-2011,Mike Comrie,PIT,F,315.0,145.0,232.0,,205.0,184.0,207.0,263.0,266.0,197.0,76.0,317.0,197.0,239.0,Bottom 6,21,248.26666666667,1,3,44,1980-09-11,CAN,CAN,70,185,1999,3,25,91
2010-2011,Mike Fisher,"NSH, OTT",F,263.0,94.0,102.0,94.0,329.0,266.0,146.0,168.0,191.0,260.0,238.0,139.0,61.0,94.0,First Line,82,1506.15,19,13,45,1980-06-05,CAN,CAN,73,216,1998,2,17,44
2010-2011,Mike Grier,BUF,F,313.0,116.0,,62.0,237.0,100.0,304.0,360.0,337.0,373.0,83.0,160.0,,281.0,Bottom 6,73,1050.65,5,5,50,1975-01-05,USA,USA,73,224,1993,9,11,219
2010-2011,Mike Knuble,WSH,F,67.0,254.0,75.0,140.0,68.0,278.0,142.0,34.0,120.0,240.0,364.0,256.0,,97.0,Second Line,79,1406.6333333333,24,10,53,1972-07-04,CAN,USA,75,229,1991,4,10,76
2010-2011,Mike Modano,DET,F,189.0,270.0,93.0,238.0,177.0,226.0,85.0,246.0,52.0,143.0,157.0,410.0,60.0,194.0,Bottom 6,40,497.93333333333,4,5,55,1970-06-07,USA,USA,75,212,1988,1,1,1
2010-2011,Mike Ribeiro,DAL,F,137.0,176.0,54.0,59.0,207.0,91.0,295.0,190.0,213.0,17.0,42.0,244.0,98.0,62.0,First Line,82,1636.6,19,35,45,1980-02-10,CAN,CAN,72,179,1998,2,18,45
2010-2011,Mike Richards,PHI,F,111.0,95.0,32.0,34.0,74.0,238.0,130.0,83.0,346.0,40.0,60.0,202.0,63.0,37.0,First Line,81,1527.35,23,26,40,1985-02-11,CAN,CAN,71,196,2003,1,24,24
2010-2011,Mike Rupp,PIT,F,288.0,142.0,255.0,,330.0,67.0,272.0,204.0,54.0,362.0,393.0,24.0,,382.0,Bottom 6,81,814.48333333333,9,6,45,1980-01-13,USA,USA,77,235,2000,3,11,76
2010-2011,Mike Santorelli,FLA,F,307.0,367.0,239.0,203.0,254.0,357.0,165.0,277.0,132.0,390.0,379.0,351.0,117.0,266.0,Second Line,82,1368.2,20,12,39,1985-12-14,CAN,CAN,72,189,2004,6,15,178
2010-2011,Mikhail Grabovski,TOR,F,39.0,302.0,135.0,161.0,5.0,269.0,119.0,123.0,203.0,88.0,73.0,376.0,82.0,96.0,First Line,81,1568.3,29,19,41,1984-01-31,DEU,BLR,71,186,2004,5,21,150
2010-2011,Mikkel Boedker,PHX,F,241.0,318.0,263.0,208.0,284.0,314.0,333.0,301.0,230.0,192.0,100.0,196.0,,300.0,Bottom 6,34,370.65,4,6,35,1989-12-16,DNK,DNK,72,207,2008,1,8,8
2010-2011,Mikko Koivu,MIN,F,219.0,59.0,55.0,63.0,312.0,45.0,104.0,211.0,200.0,49.0,241.0,333.0,17.0,38.0,First Line,71,1383.8833333333,17,21,42,1983-03-12,FIN,FIN,75,213,2001,1,6,6
2010-2011,Milan Hejduk,COL,F,201.0,255.0,31.0,232.0,233.0,285.0,148.0,44.0,247.0,96.0,174.0,426.0,,53.0,Second Line,71,1272.5,22,18,49,1976-02-14,CZE,CZE,72,190,1994,4,9,87
2010-2011,Milan Lucic,BOS,F,127.0,198.0,219.0,,96.0,128.0,219.0,52.0,145.0,203.0,376.0,63.0,,148.0,Second Line,79,1309.8166666667,30,15,37,1988-06-07,CAN,CAN,75,240,2006,2,20,50
2010-2011,Milan Michalek,OTT,F,213.0,209.0,119.0,76.0,265.0,250.0,136.0,93.0,91.0,290.0,103.0,275.0,,107.0,First Line,66,1192.0,18,8,40,1984-12-07,CZE,CZE,74,225,2003,1,6,6
2010-2011,Nate Thompson,TBL,F,365.0,13.0,,42.0,337.0,139.0,319.0,399.0,431.0,340.0,293.0,131.0,34.0,275.0,Bottom 6,79,1192.1333333333,10,10,40,1984-10-05,USA,USA,73,205,2003,6,16,183
2010-2011,Nathan Gerbe,BUF,F,93.0,163.0,193.0,,246.0,189.0,25.0,73.0,361.0,256.0,307.0,258.0,,167.0,Bottom 6,64,853.31666666667,16,8,38,1987-07-24,USA,USA,64,176,2005,5,17,142
2010-2011,Nathan Horton,BOS,F,48.0,385.0,110.0,219.0,85.0,351.0,141.0,55.0,259.0,103.0,230.0,277.0,198.0,85.0,Second Line,80,1302.9166666667,26,14,40,1985-05-29,CAN,CAN,74,188,2003,1,3,3
2010-2011,Nazem Kadri,TOR,F,285.0,432.0,201.0,,274.0,414.0,301.0,389.0,332.0,194.0,23.0,379.0,144.0,282.0,Second Line,29,457.48333333333,3,5,34,1990-10-06,CAN,CAN,72,185,2009,1,7,7
2010-2011,Nick Bonino,ANA,F,436.0,331.0,,,368.0,391.0,388.0,435.0,19.0,,309.0,251.0,143.0,421.0,Bottom 6,26,254.98333333333,0,0,37,1988-04-20,USA,USA,73,195,2007,6,22,173
2010-2011,Nick Foligno,OTT,F,298.0,97.0,121.0,,235.0,141.0,275.0,244.0,121.0,181.0,92.0,175.0,,221.0,Second Line,82,1277.3166666667,14,11,37,1987-10-31,USA,USA,72,210,2006,1,28,28
2010-2011,Nick Palmieri,NJD,F,347.0,80.0,,,410.0,37.0,313.0,182.0,239.0,317.0,326.0,290.0,,288.0,Bottom 6,43,616.0,9,5,36,1989-07-12,USA,USA,75,220,2007,3,18,79
2010-2011,Nick Spaling,NSH,F,413.0,106.0,,165.0,414.0,122.0,404.0,417.0,368.0,371.0,205.0,361.0,118.0,399.0,Bottom 6,74,1030.8166666667,8,3,36,1988-09-19,CAN,CAN,73,198,2007,2,28,58
2010-2011,Nicklas Backstrom,WSH,F,57.0,71.0,6.0,70.0,2.0,185.0,182.0,131.0,177.0,9.0,269.0,308.0,49.0,24.0,First Line,77,1578.5166666667,18,28,37,1987-11-23,SWE,SWE,73,202,2006,1,4,4
2010-2011,Niclas Bergfors,"ATL, FLA",F,177.0,307.0,174.0,,154.0,299.0,98.0,177.0,315.0,174.0,296.0,433.0,,176.0,Bottom 6,72,1062.2166666667,12,12,38,1987-03-07,SWE,SWE,70,194,2005,1,23,23
2010-2011,Nik Antropov,ATL,F,217.0,274.0,98.0,234.0,210.0,312.0,329.0,106.0,218.0,57.0,317.0,255.0,165.0,125.0,Second Line,76,1189.4166666667,16,16,45,1980-02-18,KAZ,KAZ,78,245,1998,1,10,10
2010-2011,Nikita Filatov,CBJ,F,390.0,140.0,,,229.0,94.0,300.0,434.0,182.0,111.0,369.0,364.0,,358.0,Bottom 6,23,283.3,0,4,35,1990-05-25,RUS,RUS,72,190,2008,1,6,6
2010-2011,Niklas Hagman,CGY,F,98.0,203.0,143.0,244.0,150.0,106.0,72.0,122.0,160.0,202.0,6.0,382.0,,166.0,Bottom 6,71,968.4,11,12,45,1979-12-05,FIN,FIN,70,205,1999,3,4,70
2010-2011,Nikolay Kulemin,TOR,F,78.0,132.0,152.0,131.0,71.0,202.0,199.0,65.0,276.0,265.0,32.0,201.0,,135.0,Second Line,82,1420.5833333333,30,9,39,1986-07-14,RUS,RUS,73,228,2006,2,14,44
2010-2011,Nikolay Zherdev,PHI,F,11.0,363.0,261.0,,15.0,288.0,42.0,48.0,245.0,200.0,248.0,311.0,,150.0,Bottom 6,56,720.01666666667,16,4,40,1984-11-05,UKR,RUS,74,203,2003,1,4,4
2010-2011,Olli Jokinen,CGY,F,166.0,171.0,83.0,,218.0,166.0,63.0,213.0,162.0,105.0,216.0,266.0,87.0,68.0,Second Line,79,1404.3833333333,17,17,46,1978-12-05,FIN,FIN,74,210,1997,1,3,3
2010-2011,PA Parenteau,NYI,F,264.0,409.0,233.0,,26.0,383.0,266.0,249.0,111.0,179.0,305.0,250.0,,199.0,First Line,81,1476.0,20,18,42,1983-03-24,CAN,CAN,72,200,2001,9,5,264
2010-2011,Pascal Dupuis,PIT,F,80.0,233.0,,17.0,125.0,286.0,150.0,165.0,71.0,185.0,262.0,206.0,,178.0,Second Line,81,1365.65,17,13,46,1979-04-07,CAN,CAN,73,205,-,-,-,-
2010-2011,Patric Hornqvist,NSH,F,26.0,28.0,204.0,,231.0,47.0,6.0,62.0,70.0,156.0,74.0,241.0,,71.0,Second Line,79,1242.3166666667,21,17,38,1987-01-01,SWE,SWE,71,189,2005,7,36,230
2010-2011,Patrice Bergeron,BOS,F,64.0,47.0,120.0,33.0,80.0,88.0,110.0,171.0,414.0,34.0,191.0,357.0,5.0,63.0,Second Line,80,1431.0833333333,22,23,40,1985-07-24,CAN,CAN,73,196,2003,2,15,45
2010-2011,Patrice Cormier,ATL,F,394.0,113.0,,,407.0,389.0,231.0,412.0,389.0,401.0,21.0,102.0,131.0,383.0,Bottom 6,21,202.53333333333,1,1,35,1990-06-14,CAN,CAN,74,215,2008,2,24,54
2010-2011,Patrick Dwyer,CAR,F,322.0,342.0,,105.0,315.0,405.0,307.0,329.0,343.0,400.0,124.0,93.0,182.0,322.0,Bottom 6,80,1011.9833333333,8,5,42,1983-06-22,USA,USA,71,175,2002,4,20,116
2010-2011,Patrick Eaves,DET,F,84.0,273.0,,13.0,42.0,267.0,123.0,145.0,137.0,345.0,101.0,95.0,,253.0,Bottom 6,63,799.91666666667,13,6,41,1984-05-01,CAN,USA,70,203,2003,1,29,29
2010-2011,Patrick Kaleta,BUF,F,301.0,3.0,,,232.0,51.0,254.0,242.0,265.0,347.0,1.0,20.0,,337.0,Bottom 6,51,519.51666666667,4,3,39,1986-06-08,USA,USA,73,198,2004,6,13,176
2010-2011,Patrick Kane,CHI,F,12.0,112.0,25.0,,39.0,63.0,52.0,43.0,8.0,20.0,27.0,429.0,,23.0,First Line,73,1407.7833333333,27,24,36,1988-11-19,USA,USA,70,177,2007,1,1,1
2010-2011,Patrick Marleau,SJS,F,33.0,320.0,5.0,97.0,23.0,172.0,56.0,10.0,298.0,136.0,87.0,305.0,51.0,14.0,First Line,82,1704.7666666667,37,17,45,1979-09-15,CAN,CAN,74,215,1997,1,2,2
2010-2011,Patrick O'Sullivan,"CAR, MIN",F,238.0,396.0,243.0,176.0,307.0,387.0,91.0,363.0,272.0,114.0,147.0,362.0,,209.0,Bottom 6,31,377.8,2,5,40,1985-02-01,CAN,USA,71,189,2003,2,26,56
2010-2011,Patrick Sharp,CHI,F,17.0,69.0,27.0,129.0,90.0,53.0,18.0,24.0,7.0,67.0,284.0,320.0,73.0,25.0,First Line,74,1436.55,34,18,43,1981-12-27,CAN,CAN,73,200,2001,3,32,95
2010-2011,Patrik Berglund,STL,F,190.0,143.0,77.0,,118.0,116.0,154.0,115.0,48.0,154.0,145.0,222.0,97.0,160.0,Second Line,81,1392.4333333333,22,19,37,1988-06-02,SWE,SWE,76,215,2006,1,25,25
2010-2011,Patrik Elias,NJD,F,60.0,41.0,111.0,139.0,156.0,5.0,105.0,79.0,98.0,31.0,179.0,355.0,163.0,54.0,First Line,81,1509.7166666667,21,21,49,1976-04-13,CZE,CZE,73,190,1994,2,25,51
2010-2011,Paul Bissonnette,PHX,F,401.0,73.0,,,351.0,21.0,382.0,344.0,22.0,427.0,200.0,5.0,,428.0,Fringe,48,252.23333333333,1,0,40,1985-03-11,CAN,CAN,74,216,2003,4,20,121
2010-2011,Paul Gaustad,BUF,F,229.0,30.0,158.0,56.0,244.0,17.0,309.0,261.0,388.0,221.0,334.0,122.0,4.0,232.0,Bottom 6,81,1225.8,12,12,43,1982-02-03,USA,USA,77,227,2000,7,23,220
2010-2011,Paul Stastny,COL,F,178.0,162.0,46.0,98.0,224.0,244.0,223.0,178.0,304.0,22.0,258.0,341.0,35.0,49.0,First Line,74,1460.4833333333,22,22,39,1985-12-27,CAN,USA,72,193,2005,2,14,44
2010-2011,Pavel Datsyuk,DET,F,31.0,9.0,16.0,222.0,29.0,18.0,137.0,38.0,295.0,13.0,11.0,294.0,20.0,29.0,First Line,56,1082.0666666667,23,23,47,1978-07-20,RUS,RUS,71,188,1998,6,26,171
2010-2011,Peter Regin,OTT,F,230.0,21.0,259.0,,91.0,58.0,198.0,337.0,105.0,229.0,181.0,286.0,127.0,280.0,Bottom 6,55,736.16666666667,3,7,39,1986-04-16,DNK,DNK,74,190,2004,3,22,87
2010-2011,Phil Kessel,TOR,F,6.0,404.0,62.0,,164.0,362.0,3.0,16.0,227.0,78.0,49.0,436.0,,20.0,First Line,82,1611.0,32,23,37,1987-10-02,USA,USA,71,208,2006,1,5,5
2010-2011,Philippe Dupuis,COL,F,262.0,226.0,,111.0,404.0,370.0,145.0,338.0,416.0,214.0,372.0,65.0,142.0,359.0,Bottom 6,74,674.36666666667,6,7,40,1985-04-24,CAN,CAN,72,196,2003,4,3,104
2010-2011,Pierre-Marc Bouchard,MIN,F,239.0,284.0,180.0,,221.0,193.0,296.0,207.0,356.0,142.0,306.0,431.0,,175.0,Second Line,59,927.1,12,10,41,1984-04-27,CAN,CAN,70,168,2002,1,8,8
2010-2011,R.J. Umberger,CBJ,F,169.0,110.0,101.0,67.0,287.0,204.0,121.0,116.0,129.0,122.0,56.0,231.0,171.0,56.0,First Line,82,1575.5,25,19,43,1982-05-03,USA,USA,74,214,2001,1,16,16
2010-2011,Radek Dvorak,"ATL, FLA",F,300.0,327.0,266.0,79.0,278.0,301.0,314.0,323.0,349.0,304.0,79.0,321.0,,229.0,Second Line,66,1061.0833333333,7,9,48,1977-03-09,CZE,CZE,74,195,1995,1,10,10
2010-2011,Radim Vrbata,PHX,F,147.0,247.0,170.0,,248.0,210.0,21.0,118.0,279.0,166.0,345.0,406.0,,99.0,Second Line,79,1293.0333333333,19,17,44,1981-06-13,CZE,CZE,73,194,1999,7,26,212
2010-2011,Raffi Torres,VAN,F,212.0,289.0,210.0,,270.0,222.0,237.0,75.0,406.0,284.0,366.0,129.0,,254.0,Bottom 6,80,999.06666666667,14,7,43,1981-10-08,CAN,CAN,72,215,2000,1,5,5
2010-2011,Ray Whitney,PHX,F,135.0,343.0,81.0,,72.0,345.0,188.0,157.0,147.0,14.0,102.0,412.0,,83.0,Second Line,75,1271.6,17,27,53,1972-05-08,CAN,CAN,70,180,1991,2,1,23
2010-2011,Rene Bourque,CGY,F,51.0,131.0,207.0,6.0,311.0,85.0,58.0,32.0,93.0,130.0,378.0,219.0,,57.0,Second Line,80,1420.2833333333,27,14,43,1981-12-10,CAN,CAN,74,217,-,-,-,-
2010-2011,Rich Peverley,"ATL, BOS",F,173.0,373.0,117.0,72.0,128.0,381.0,210.0,180.0,375.0,133.0,176.0,409.0,19.0,124.0,First Line,82,1497.15,18,14,43,1982-07-08,CAN,CAN,71,195,-,-,-,-
