Season,Player,Team,Position,evo_rank,evd_rank,ppl_rank,pkl_rank,oio_rank,oid_rank,sht_rank,scr_rank,zon_rank,plm_rank,pen_rank,phy_rank,fof_rank,fan_rank,Role,GP,TOI,Goals,First Assists,Age,Date of Birth,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Round,Round Pick,Overall Draft Position
2009-2010,Manny Malhotra,SJS,F,219.0,23.0,109.0,82.0,133.0,33.0,353.0,268.0,401.0,244.0,233.0,265.0,3.0,215.0,Second Line,71,1109.2166666667,14,9,45,1980-05-18,CAN,CAN,74,207,1998,1,7,7
2009-2010,Marc Savard,BOS,F,73.0,352.0,28.0,190.0,56.0,271.0,178.0,175.0,368.0,11.0,107.0,413.0,74.0,51.0,First Line,41,761.76666666667,10,16,48,1977-07-17,CAN,CAN,70,188,1995,4,13,91
2009-2010,Marc-Antoine Pouliot,EDM,F,167.0,434.0,268.0,,236.0,426.0,145.0,222.0,72.0,237.0,258.0,212.0,159.0,277.0,Bottom 6,35,447.9,7,3,40,1985-05-22,CAN,CAN,74,203,2003,1,22,22
2009-2010,Marcel Goc,NSH,F,259.0,15.0,,133.0,226.0,9.0,173.0,342.0,413.0,327.0,64.0,219.0,21.0,279.0,Bottom 6,73,1072.3,12,7,42,1983-08-24,DEU,DEU,73,197,2001,1,20,20
2009-2010,Marco Sturm,BOS,F,112.0,73.0,189.0,102.0,211.0,54.0,81.0,70.0,277.0,240.0,323.0,315.0,,106.0,Second Line,76,1274.6,22,7,46,1978-09-08,DEU,DEU,72,196,1996,1,21,21
2009-2010,Marek Svatos,COL,F,238.0,153.0,89.0,,350.0,116.0,84.0,103.0,95.0,218.0,274.0,309.0,,240.0,Bottom 6,54,616.2,7,4,43,1982-06-17,SVK,SVK,70,185,2001,7,31,227
2009-2010,Marian Gaborik,NYR,F,12.0,398.0,172.0,163.0,303.0,345.0,37.0,7.0,119.0,27.0,214.0,340.0,,11.0,First Line,76,1614.7333333333,42,31,43,1982-02-14,SVK,SVK,73,200,2000,1,3,3
2009-2010,Marian Hossa,CHI,F,6.0,83.0,57.0,2.0,31.0,47.0,9.0,9.0,49.0,57.0,84.0,301.0,,14.0,First Line,57,1067.4166666667,24,17,46,1979-01-12,SVK,SVK,73,207,1997,1,12,12
2009-2010,Mark Recchi,BOS,F,274.0,149.0,69.0,222.0,167.0,119.0,326.0,155.0,317.0,101.0,126.0,235.0,,153.0,Second Line,81,1381.3833333333,18,14,57,1968-02-01,CAN,CAN,70,195,1988,4,4,67
2009-2010,Martin Erat,NSH,F,79.0,242.0,151.0,32.0,27.0,216.0,212.0,126.0,201.0,131.0,255.0,351.0,,96.0,Second Line,74,1331.2666666667,21,18,43,1981-08-29,CZE,CZE,72,196,1999,7,5,191
2009-2010,Martin Hanzal,PHX,F,314.0,81.0,226.0,66.0,222.0,91.0,365.0,340.0,387.0,269.0,92.0,132.0,85.0,229.0,First Line,81,1496.9333333333,11,10,38,1987-02-20,CZE,CZE,78,230,2005,1,17,17
2009-2010,Martin Havlat,MIN,F,66.0,122.0,95.0,,142.0,71.0,96.0,82.0,303.0,25.0,113.0,426.0,,65.0,Second Line,73,1309.1,18,20,44,1981-04-19,CZE,CZE,74,210,1999,1,26,26
2009-2010,Martin St. Louis,TBL,F,51.0,311.0,64.0,24.0,107.0,312.0,111.0,93.0,29.0,26.0,14.0,434.0,,13.0,First Line,82,1787.2333333333,29,34,50,1975-06-18,CAN,CAN,68,180,-,-,-,-
2009-2010,Marty Reasoner,ATL,F,318.0,207.0,,35.0,310.0,291.0,347.0,351.0,408.0,288.0,152.0,366.0,35.0,289.0,Bottom 6,80,1000.9,4,9,48,1977-02-26,USA,USA,73,197,1996,1,14,14
2009-2010,Mason Raymond,VAN,F,156.0,206.0,31.0,193.0,150.0,172.0,91.0,127.0,114.0,211.0,17.0,313.0,,164.0,Second Line,82,1421.25,25,18,39,1985-09-17,CAN,CAN,73,179,2005,2,21,51
2009-2010,Mathieu Darche,MTL,F,220.0,51.0,260.0,209.0,287.0,127.0,220.0,256.0,217.0,251.0,269.0,136.0,,284.0,Bottom 6,29,314.48333333333,5,3,48,1976-11-26,CAN,CAN,73,215,-,-,-,-
2009-2010,Mathieu Perreault,WSH,F,214.0,325.0,,,235.0,367.0,333.0,117.0,266.0,81.0,7.0,389.0,146.0,292.0,Bottom 6,21,238.36666666667,4,4,37,1988-01-05,CAN,CAN,70,189,2006,6,24,177
2009-2010,Matt Beleskey,ANA,F,193.0,436.0,,119.0,358.0,428.0,144.0,235.0,293.0,381.0,373.0,159.0,,266.0,Bottom 6,60,839.4,11,5,37,1988-06-07,CAN,CAN,72,207,2006,4,19,112
2009-2010,Matt Bradley,WSH,F,222.0,147.0,,178.0,215.0,123.0,197.0,310.0,224.0,256.0,58.0,95.0,,343.0,Bottom 6,77,849.31666666667,10,9,47,1978-06-13,CAN,CAN,75,200,1996,4,22,102
2009-2010,Matt Cooke,PIT,F,196.0,160.0,240.0,8.0,116.0,161.0,379.0,226.0,348.0,262.0,307.0,49.0,,261.0,Bottom 6,79,1168.15,15,9,46,1978-09-07,CAN,CAN,71,216,1997,6,10,144
2009-2010,Matt Cullen,"CAR, OTT",F,140.0,312.0,112.0,140.0,97.0,375.0,149.0,168.0,209.0,111.0,105.0,324.0,40.0,94.0,First Line,81,1519.2333333333,16,15,48,1976-11-02,USA,USA,73,202,1996,2,9,35
2009-2010,Matt D'Agostini,"MTL, STL",F,305.0,154.0,259.0,,237.0,274.0,139.0,295.0,330.0,423.0,251.0,224.0,,306.0,Bottom 6,47,460.11666666667,2,0,38,1986-10-23,CAN,CAN,72,198,2005,6,28,190
2009-2010,Matt Duchene,COL,F,273.0,375.0,202.0,,362.0,390.0,235.0,125.0,337.0,186.0,194.0,381.0,147.0,133.0,Second Line,81,1436.3666666667,24,16,34,1991-01-16,CAN,CAN,71,195,2009,1,3,3
2009-2010,Matt Ellis,BUF,F,186.0,29.0,,,315.0,60.0,38.0,306.0,274.0,341.0,357.0,271.0,156.0,320.0,Bottom 6,72,651.63333333333,3,4,43,1981-08-31,CAN,CAN,72,208,-,-,-,-
2009-2010,Matt Hendricks,COL,F,239.0,226.0,,114.0,429.0,309.0,284.0,96.0,386.0,276.0,301.0,64.0,,335.0,Bottom 6,56,518.51666666667,9,5,44,1981-06-17,USA,USA,72,211,2000,5,1,131
2009-2010,Matt Moulson,NYI,F,81.0,331.0,232.0,,309.0,432.0,138.0,38.0,192.0,222.0,95.0,242.0,,150.0,Second Line,82,1364.4333333333,30,13,41,1983-11-01,CAN,CAN,73,188,2003,9,2,263
2009-2010,Matt Stajan,"CGY, TOR",F,202.0,298.0,129.0,75.0,5.0,298.0,388.0,239.0,187.0,109.0,170.0,233.0,52.0,147.0,First Line,82,1551.0833333333,19,21,41,1983-12-19,CAN,CAN,73,195,2002,2,27,57
2009-2010,Matthew Lombardi,PHX,F,83.0,180.0,152.0,182.0,120.0,159.0,154.0,223.0,162.0,68.0,324.0,307.0,67.0,104.0,Second Line,78,1399.3333333333,19,22,43,1982-03-18,CAN,CAN,71,195,2002,3,27,90
2009-2010,Max Pacioretty,MTL,F,331.0,261.0,,,250.0,330.0,207.0,391.0,367.0,272.0,220.0,163.0,,296.0,Bottom 6,52,660.88333333333,3,1,36,1988-11-20,USA,USA,74,217,2007,1,22,22
2009-2010,Max Talbot,PIT,F,338.0,184.0,,42.0,233.0,219.0,369.0,347.0,176.0,334.0,295.0,119.0,88.0,317.0,Bottom 6,45,549.85,2,4,41,1984-02-11,CAN,CAN,71,186,2002,8,5,234
2009-2010,Maxim Afinogenov,ATL,F,111.0,399.0,165.0,,181.0,333.0,108.0,180.0,206.0,120.0,43.0,379.0,,154.0,Second Line,82,1426.2833333333,24,20,45,1979-09-04,RUS,RUS,72,190,1997,3,16,69
2009-2010,Maxim Lapierre,MTL,F,323.0,263.0,,205.0,379.0,321.0,221.0,297.0,246.0,358.0,73.0,85.0,57.0,273.0,Bottom 6,76,932.53333333333,7,5,40,1985-03-29,CAN,CAN,74,215,2003,2,31,61
2009-2010,Michael Frolik,FLA,F,153.0,365.0,193.0,,225.0,360.0,119.0,111.0,397.0,290.0,197.0,318.0,,155.0,Second Line,82,1433.2333333333,21,7,37,1988-02-17,CZE,CZE,73,186,2006,1,10,10
2009-2010,Michael Ryder,BOS,F,91.0,161.0,76.0,,145.0,154.0,57.0,60.0,219.0,203.0,142.0,170.0,,145.0,Bottom 6,82,1254.1333333333,18,10,45,1980-03-31,CAN,CAN,73,200,1998,8,16,216
2009-2010,Michal Handzus,LAK,F,366.0,228.0,218.0,58.0,347.0,207.0,402.0,238.0,341.0,232.0,230.0,284.0,49.0,187.0,First Line,81,1482.9166666667,20,13,48,1977-03-11,SVK,SVK,77,215,1995,4,23,101
2009-2010,Mika Pyorala,PHI,F,404.0,18.0,,,281.0,26.0,405.0,411.0,324.0,426.0,372.0,406.0,136.0,395.0,Bottom 6,36,489.41666666667,2,1,44,1981-07-13,FIN,FIN,72,190,-,-,-,-
2009-2010,Mikael Backlund,CGY,F,173.0,168.0,,,131.0,94.0,63.0,421.0,130.0,97.0,414.0,343.0,127.0,264.0,Bottom 6,23,289.83333333333,1,4,36,1989-03-17,SWE,SWE,72,206,2007,1,24,24
2009-2010,Mikael Samuelsson,VAN,F,36.0,68.0,62.0,,78.0,18.0,12.0,47.0,109.0,201.0,249.0,258.0,,75.0,Second Line,74,1270.9333333333,30,15,48,1976-12-23,SWE,SWE,74,218,1998,5,31,145
2009-2010,Mike Blunden,CBJ,F,415.0,63.0,,,435.0,25.0,290.0,385.0,391.0,414.0,408.0,26.0,,410.0,Fringe,40,324.48333333333,2,1,38,1986-12-15,CAN,CAN,76,217,2005,2,13,43
2009-2010,Mike Brown,ANA,F,396.0,181.0,,196.0,417.0,197.0,224.0,358.0,12.0,433.0,400.0,32.0,,404.0,Fringe,75,626.45,6,1,40,1985-06-24,USA,USA,71,205,2004,5,30,159
2009-2010,Mike Cammalleri,MTL,F,58.0,327.0,15.0,,172.0,277.0,24.0,19.0,301.0,77.0,72.0,423.0,169.0,28.0,First Line,65,1268.9333333333,26,16,43,1982-06-08,CAN,CAN,69,185,2001,2,19,49
2009-2010,Mike Comrie,EDM,F,236.0,320.0,120.0,,260.0,397.0,115.0,84.0,359.0,234.0,158.0,334.0,179.0,142.0,Bottom 6,43,612.06666666667,13,5,44,1980-09-11,CAN,CAN,70,185,1999,3,25,91
2009-2010,Mike Fisher,OTT,F,218.0,87.0,128.0,71.0,240.0,195.0,117.0,169.0,251.0,243.0,219.0,93.0,48.0,83.0,First Line,79,1498.4166666667,25,15,45,1980-06-05,CAN,CAN,73,216,1998,2,17,44
2009-2010,Mike Grier,BUF,F,279.0,139.0,,45.0,184.0,95.0,283.0,311.0,344.0,343.0,42.0,148.0,,247.0,Second Line,73,1152.8833333333,10,5,50,1975-01-05,USA,USA,73,224,1993,9,11,219
2009-2010,Mike Knuble,WSH,F,55.0,248.0,70.0,176.0,62.0,290.0,192.0,22.0,261.0,183.0,379.0,241.0,,81.0,Second Line,69,1164.45,29,14,53,1972-07-04,CAN,USA,75,229,1991,4,10,76
2009-2010,Mike Modano,DAL,F,175.0,253.0,113.0,183.0,278.0,180.0,126.0,162.0,156.0,132.0,162.0,400.0,54.0,149.0,Bottom 6,59,843.73333333333,14,11,55,1970-06-07,USA,USA,75,212,1988,1,1,1
2009-2010,Mike Ribeiro,DAL,F,118.0,152.0,77.0,147.0,163.0,69.0,311.0,128.0,194.0,20.0,53.0,231.0,100.0,60.0,First Line,66,1289.3666666667,19,23,45,1980-02-10,CAN,CAN,72,179,1998,2,18,45
2009-2010,Mike Richards,PHI,F,122.0,121.0,5.0,56.0,79.0,235.0,89.0,58.0,419.0,39.0,22.0,184.0,68.0,20.0,First Line,82,1673.3333333333,31,21,40,1985-02-11,CAN,CAN,71,196,2003,1,24,24
2009-2010,Mike Rupp,PIT,F,326.0,126.0,,,368.0,72.0,206.0,242.0,62.0,384.0,340.0,23.0,,383.0,Bottom 6,81,732.4,13,3,45,1980-01-13,USA,USA,77,235,2000,3,11,76
2009-2010,Mike Santorelli,NSH,F,403.0,407.0,,,353.0,391.0,213.0,374.0,78.0,436.0,417.0,370.0,134.0,386.0,Bottom 6,25,273.83333333333,2,0,39,1985-12-14,CAN,CAN,72,189,2004,6,15,178
2009-2010,Mikhail Grabovski,TOR,F,62.0,341.0,220.0,,2.0,340.0,231.0,220.0,144.0,58.0,32.0,369.0,97.0,171.0,Second Line,59,990.98333333333,10,16,41,1984-01-31,DEU,BLR,71,186,2004,5,21,150
2009-2010,Mikko Koivu,MIN,F,199.0,31.0,53.0,25.0,251.0,41.0,107.0,227.0,333.0,59.0,305.0,367.0,12.0,38.0,First Line,80,1659.5,22,22,42,1983-03-12,FIN,FIN,75,213,2001,1,6,6
2009-2010,Milan Hejduk,COL,F,139.0,238.0,54.0,181.0,261.0,249.0,129.0,35.0,268.0,160.0,148.0,416.0,,58.0,First Line,56,1065.05,23,12,49,1976-02-14,CZE,CZE,72,190,1994,4,9,87
2009-2010,Milan Lucic,BOS,F,230.0,158.0,246.0,,132.0,163.0,349.0,188.0,98.0,248.0,334.0,43.0,,244.0,Bottom 6,50,717.73333333333,9,5,37,1988-06-07,CAN,CAN,75,240,2006,2,20,50
2009-2010,Milan Michalek,OTT,F,125.0,118.0,45.0,137.0,72.0,107.0,135.0,68.0,117.0,181.0,52.0,250.0,,89.0,First Line,66,1204.8833333333,22,7,40,1984-12-07,CZE,CZE,74,225,2003,1,6,6
2009-2010,Miroslav Satan,BOS,F,201.0,230.0,250.0,,164.0,144.0,251.0,123.0,135.0,307.0,265.0,420.0,,226.0,Second Line,38,598.81666666667,9,2,50,1974-10-22,SVK,SVK,75,191,1993,5,7,111
2009-2010,Nate Thompson,"NYI, TBL",F,407.0,129.0,,107.0,381.0,399.0,342.0,422.0,435.0,401.0,386.0,96.0,106.0,322.0,Bottom 6,71,951.33333333333,2,6,40,1984-10-05,USA,USA,73,205,2003,6,16,183
2009-2010,Nathan Horton,FLA,F,101.0,432.0,103.0,203.0,139.0,423.0,191.0,81.0,207.0,88.0,229.0,283.0,195.0,76.0,First Line,65,1357.6166666667,20,23,40,1985-05-29,CAN,CAN,74,188,2003,1,3,3
2009-2010,Nick Foligno,OTT,F,287.0,59.0,219.0,,259.0,85.0,274.0,204.0,157.0,170.0,159.0,167.0,,260.0,Bottom 6,61,872.86666666667,9,12,37,1987-10-31,USA,USA,72,210,2006,1,28,28
2009-2010,Nick Spaling,NSH,F,416.0,38.0,,,420.0,45.0,403.0,434.0,328.0,297.0,213.0,364.0,141.0,409.0,Bottom 6,28,309.5,0,3,36,1988-09-19,CAN,CAN,73,198,2007,2,28,58
2009-2010,Nick Tarnasky,FLA,F,393.0,218.0,,,422.0,392.0,306.0,396.0,178.0,275.0,242.0,4.0,,399.0,Fringe,31,211.16666666667,1,2,40,1984-11-25,CAN,CAN,74,188,2003,9,26,287
2009-2010,Nicklas Backstrom,WSH,F,29.0,165.0,4.0,134.0,1.0,241.0,216.0,94.0,93.0,6.0,246.0,321.0,83.0,19.0,First Line,82,1676.5833333333,33,42,37,1987-11-23,SWE,SWE,73,202,2006,1,4,4
2009-2010,Niclas Bergfors,"ATL, NJD",F,209.0,264.0,199.0,,273.0,179.0,73.0,122.0,299.0,224.0,330.0,431.0,,167.0,Bottom 6,81,1249.1,21,13,38,1987-03-07,SWE,SWE,70,194,2005,1,23,23
2009-2010,Nigel Dawes,CGY,F,163.0,90.0,58.0,,117.0,118.0,187.0,158.0,126.0,153.0,51.0,198.0,,222.0,Bottom 6,66,959.71666666667,14,13,40,1985-02-09,CAN,CAN,69,200,2003,5,13,149
2009-2010,Nik Antropov,ATL,F,86.0,336.0,78.0,188.0,82.0,351.0,214.0,50.0,191.0,45.0,221.0,222.0,166.0,68.0,First Line,76,1385.2833333333,24,23,45,1980-02-18,KAZ,KAZ,78,245,1998,1,10,10
2009-2010,Niklas Hagman,"CGY, TOR",F,39.0,302.0,149.0,199.0,88.0,255.0,59.0,36.0,142.0,285.0,6.0,401.0,,107.0,Second Line,82,1321.9,25,9,45,1979-12-05,FIN,FIN,70,205,1999,3,4,70
2009-2010,Nikolay Kulemin,TOR,F,151.0,136.0,196.0,204.0,128.0,238.0,215.0,199.0,323.0,230.0,77.0,197.0,,210.0,Second Line,78,1276.6833333333,16,13,39,1986-07-14,RUS,RUS,73,228,2006,2,14,44
2009-2010,Olli Jokinen,"CGY, NYR",F,113.0,360.0,68.0,,136.0,338.0,31.0,119.0,185.0,98.0,352.0,230.0,92.0,56.0,Second Line,82,1464.9666666667,15,17,46,1978-12-05,FIN,FIN,74,210,1997,1,3,3
2009-2010,Oscar Moller,LAK,F,309.0,92.0,255.0,,357.0,36.0,95.0,206.0,99.0,342.0,204.0,166.0,181.0,298.0,Bottom 6,34,291.88333333333,4,2,36,1989-01-22,SWE,SWE,70,189,2007,2,22,52
2009-2010,Owen Nolan,MIN,F,160.0,201.0,96.0,157.0,291.0,110.0,134.0,66.0,392.0,246.0,173.0,298.0,164.0,139.0,Second Line,73,1211.7166666667,16,9,53,1972-02-12,GBR,CAN,73,214,1990,1,1,1
2009-2010,PA Parenteau,NYR,F,334.0,377.0,,,71.0,322.0,255.0,317.0,145.0,259.0,370.0,316.0,,287.0,Bottom 6,22,301.25,3,3,42,1983-03-24,CAN,CAN,72,200,2001,9,5,264
2009-2010,Pascal Dupuis,PIT,F,46.0,239.0,,52.0,159.0,287.0,125.0,178.0,116.0,161.0,108.0,220.0,,203.0,Bottom 6,81,1148.9333333333,18,12,46,1979-04-07,CAN,CAN,73,205,-,-,-,-
2009-2010,Patric Hornqvist,NSH,F,78.0,30.0,236.0,,253.0,89.0,18.0,135.0,197.0,274.0,227.0,260.0,,160.0,Second Line,80,1255.0,30,10,38,1987-01-01,SWE,SWE,71,189,2005,7,36,230
2009-2010,Patrice Bergeron,BOS,F,184.0,36.0,187.0,98.0,203.0,84.0,161.0,289.0,421.0,44.0,224.0,332.0,105.0,99.0,First Line,73,1380.1833333333,19,23,40,1985-07-24,CAN,CAN,73,196,2003,2,15,45
2009-2010,Patrick Dwyer,CAR,F,333.0,374.0,,122.0,329.0,402.0,316.0,322.0,356.0,409.0,181.0,113.0,148.0,340.0,Bottom 6,58,725.4,7,3,42,1983-06-22,USA,USA,71,175,2002,4,20,116
2009-2010,Patrick Eaves,DET,F,137.0,170.0,271.0,130.0,114.0,215.0,98.0,254.0,136.0,336.0,87.0,99.0,,251.0,Bottom 6,65,873.5,12,5,41,1984-05-01,CAN,USA,70,203,2003,1,29,29
2009-2010,Patrick Kaleta,BUF,F,308.0,7.0,,,334.0,49.0,330.0,159.0,165.0,352.0,1.0,5.0,,346.0,Bottom 6,55,558.3,10,4,39,1986-06-08,USA,USA,73,198,2004,6,13,176
2009-2010,Patrick Kane,CHI,F,43.0,117.0,20.0,,60.0,58.0,52.0,67.0,13.0,16.0,29.0,430.0,,27.0,First Line,82,1575.0666666667,30,33,36,1988-11-19,USA,USA,70,177,2007,1,1,1
2009-2010,Patrick Marleau,SJS,F,24.0,357.0,17.0,151.0,15.0,234.0,67.0,16.0,230.0,133.0,62.0,292.0,55.0,21.0,First Line,82,1738.8833333333,44,22,45,1979-09-15,CAN,CAN,74,215,1997,1,2,2
2009-2010,Patrick O'Sullivan,EDM,F,127.0,401.0,146.0,69.0,180.0,385.0,54.0,291.0,221.0,154.0,67.0,348.0,198.0,101.0,Second Line,73,1279.0166666667,11,17,40,1985-02-01,CAN,USA,71,189,2003,2,26,56
2009-2010,Patrick Sharp,CHI,F,35.0,56.0,55.0,156.0,65.0,37.0,41.0,31.0,15.0,93.0,268.0,352.0,76.0,48.0,First Line,82,1486.6833333333,25,28,43,1981-12-27,CAN,CAN,73,200,2001,3,32,95
2009-2010,Patrik Berglund,STL,F,223.0,175.0,177.0,,190.0,145.0,165.0,118.0,42.0,212.0,237.0,266.0,120.0,216.0,Bottom 6,71,958.65,13,6,37,1988-06-02,SWE,SWE,76,215,2006,1,25,25
2009-2010,Patrik Elias,NJD,F,20.0,100.0,63.0,162.0,58.0,34.0,55.0,42.0,80.0,23.0,240.0,355.0,165.0,43.0,Second Line,58,1022.0,19,20,49,1976-04-13,CZE,CZE,73,190,1994,2,25,51
2009-2010,Paul Bissonnette,PHX,F,341.0,32.0,,,336.0,4.0,337.0,243.0,25.0,404.0,389.0,2.0,,416.0,Fringe,41,240.26666666667,3,1,40,1985-03-11,CAN,CAN,74,216,2003,4,20,121
2009-2010,Paul Gaustad,BUF,F,215.0,26.0,154.0,73.0,272.0,31.0,270.0,248.0,298.0,202.0,332.0,106.0,8.0,212.0,Second Line,65,1023.4333333333,12,8,43,1982-02-03,USA,USA,77,227,2000,7,23,220
2009-2010,Paul Kariya,STL,F,87.0,275.0,186.0,,198.0,212.0,70.0,241.0,238.0,76.0,245.0,410.0,,93.0,Second Line,75,1286.5,18,13,50,1974-10-16,CAN,CAN,70,185,1993,1,4,4
2009-2010,Paul Stastny,COL,F,157.0,77.0,39.0,79.0,189.0,155.0,250.0,218.0,288.0,14.0,130.0,409.0,56.0,41.0,First Line,81,1732.9666666667,20,39,39,1985-12-27,CAN,USA,72,193,2005,2,14,44
2009-2010,Paul Szczechura,TBL,F,355.0,48.0,,108.0,321.0,136.0,233.0,339.0,409.0,400.0,310.0,234.0,119.0,301.0,Bottom 6,52,680.63333333333,5,1,39,1985-11-30,CAN,CAN,70,186,-,-,-,-
2009-2010,Pavel Datsyuk,DET,F,23.0,5.0,8.0,160.0,13.0,16.0,97.0,53.0,182.0,15.0,10.0,302.0,15.0,22.0,First Line,80,1627.8333333333,27,26,47,1978-07-20,RUS,RUS,71,188,1998,6,26,171
2009-2010,Pavol Demitra,VAN,F,247.0,301.0,99.0,235.0,160.0,306.0,229.0,261.0,223.0,61.0,85.0,395.0,63.0,120.0,Second Line,28,453.9,3,6,50,1974-11-29,SVK,SVK,72,200,1993,9,19,227
2009-2010,Peter Mueller,"COL, PHX",F,115.0,304.0,110.0,,73.0,285.0,150.0,191.0,21.0,106.0,314.0,362.0,197.0,174.0,Bottom 6,69,965.23333333333,13,14,37,1988-04-14,USA,USA,74,204,2006,1,8,8
2009-2010,Peter Regin,OTT,F,158.0,19.0,206.0,,61.0,65.0,172.0,233.0,108.0,268.0,328.0,243.0,142.0,258.0,Bottom 6,75,967.0,13,9,39,1986-04-16,DNK,DNK,74,190,2004,3,22,87
2009-2010,Petr Prucha,PHX,F,335.0,76.0,148.0,,165.0,62.0,260.0,281.0,174.0,377.0,5.0,181.0,,274.0,Bottom 6,79,1109.0166666667,13,4,42,1982-09-14,CZE,CZE,72,175,2002,8,11,240
2009-2010,Petteri Nokelainen,"ANA, PHX",F,379.0,192.0,,197.0,388.0,225.0,336.0,343.0,138.0,338.0,166.0,172.0,77.0,355.0,Bottom 6,67,823.28333333333,5,6,39,1986-01-16,FIN,FIN,73,201,2004,1,16,16
2009-2010,Phil Kessel,TOR,F,5.0,347.0,83.0,,99.0,280.0,4.0,11.0,282.0,141.0,40.0,435.0,199.0,31.0,First Line,70,1368.1666666667,30,19,37,1987-10-02,USA,USA,71,208,2006,1,5,5
2009-2010,Pierre-Luc Letourneau-Leblond,NJD,F,433.0,199.0,,,431.0,59.0,424.0,432.0,5.0,364.0,288.0,6.0,,428.0,Fringe,27,149.06666666667,0,1,40,1985-06-04,CAN,CAN,73,218,2004,7,23,216
2009-2010,Quintin Laing,WSH,F,316.0,14.0,,208.0,94.0,30.0,295.0,410.0,385.0,385.0,215.0,117.0,,354.0,Bottom 6,36,346.95,2,2,46,1979-06-08,CAN,CAN,75,193,1997,4,22,102
2009-2010,R.J. Umberger,CBJ,F,188.0,202.0,73.0,26.0,305.0,276.0,110.0,140.0,279.0,115.0,45.0,244.0,152.0,72.0,First Line,82,1571.8166666667,23,20,43,1982-05-03,USA,USA,74,214,2001,1,16,16
2009-2010,Radek Dvorak,FLA,F,294.0,400.0,252.0,92.0,276.0,381.0,276.0,273.0,383.0,344.0,75.0,330.0,,213.0,Second Line,76,1325.0,14,8,48,1977-03-09,CZE,CZE,74,195,1995,1,10,10
2009-2010,Radim Vrbata,PHX,F,90.0,255.0,181.0,213.0,252.0,199.0,26.0,63.0,220.0,187.0,275.0,432.0,,78.0,Second Line,82,1330.2666666667,24,13,44,1981-06-13,CZE,CZE,73,194,1999,7,26,212
2009-2010,Raffi Torres,"BUF, CBJ",F,194.0,257.0,225.0,,302.0,147.0,188.0,62.0,200.0,281.0,283.0,160.0,,228.0,Bottom 6,74,1001.1666666667,19,12,43,1981-10-08,CAN,CAN,72,215,2000,1,5,5
2009-2010,Raitis Ivanans,LAK,F,437.0,124.0,,,432.0,21.0,426.0,419.0,14.0,435.0,435.0,7.0,,433.0,Fringe,61,298.88333333333,0,0,46,1979-01-03,LVA,LVA,76,231,-,-,-,-
2009-2010,Ray Whitney,CAR,F,110.0,354.0,71.0,,33.0,388.0,131.0,113.0,146.0,22.0,91.0,425.0,,59.0,First Line,80,1531.85,21,26,53,1972-05-08,CAN,CAN,70,180,1991,2,1,23
2009-2010,Rene Bourque,CGY,F,40.0,106.0,223.0,16.0,254.0,122.0,64.0,37.0,64.0,124.0,378.0,190.0,,69.0,First Line,73,1337.1166666667,27,20,43,1981-12-10,CAN,CAN,74,217,-,-,-,-
2009-2010,Rich Peverley,ATL,F,128.0,409.0,221.0,144.0,105.0,396.0,266.0,150.0,376.0,90.0,198.0,405.0,33.0,152.0,First Line,82,1530.0333333333,22,20,43,1982-07-08,CAN,CAN,71,195,-,-,-,-
2009-2010,Richard Park,NYI,F,267.0,406.0,248.0,91.0,223.0,431.0,248.0,316.0,427.0,277.0,135.0,383.0,61.0,206.0,Second Line,81,1275.8833333333,9,10,49,1976-05-27,KOR,USA,71,190,1994,2,24,50
2009-2010,Rick Nash,CBJ,F,30.0,132.0,42.0,27.0,263.0,109.0,46.0,17.0,232.0,72.0,39.0,248.0,,16.0,First Line,76,1591.4166666667,33,24,41,1984-06-16,CAN,CAN,76,211,2002,1,1,1
2009-2010,Rick Rypien,VAN,F,409.0,214.0,,,437.0,326.0,400.0,364.0,354.0,284.0,421.0,50.0,187.0,408.0,Fringe,69,499.48333333333,4,4,41,1984-05-16,CAN,CAN,71,190,-,-,-,-
2009-2010,Rickard Wallin,TOR,F,412.0,189.0,,118.0,256.0,288.0,386.0,425.0,256.0,418.0,399.0,319.0,144.0,378.0,Bottom 6,60,758.9,2,2,45,1980-04-09,SWE,SWE,74,195,1998,6,15,160
2009-2010,Rob Niedermayer,NJD,F,394.0,246.0,227.0,49.0,418.0,178.0,411.0,312.0,318.0,379.0,380.0,245.0,172.0,308.0,Second Line,71,1193.7833333333,10,10,50,1974-12-28,CAN,CAN,74,203,1993,1,5,5
2009-2010,Rob Schremp,NYI,F,263.0,196.0,198.0,,134.0,315.0,249.0,283.0,242.0,74.0,208.0,396.0,135.0,211.0,Bottom 6,44,611.91666666667,7,9,39,1986-07-01,USA,USA,71,200,2004,1,25,25
2009-2010,Robbie Earl,MIN,F,336.0,108.0,,,397.0,73.0,327.0,40.0,417.0,434.0,106.0,69.0,,391.0,Bottom 6,32,286.01666666667,6,0,40,1985-06-02,USA,USA,73,195,2004,6,24,187
2009-2010,Robert Lang,PHX,F,233.0,138.0,101.0,219.0,53.0,105.0,292.0,153.0,60.0,92.0,366.0,385.0,60.0,162.0,Bottom 6,64,964.43333333333,9,13,54,1970-12-19,CZE,CZE,75,217,1990,7,7,133
