Season,Player ID,Player,Team,Position,ovr_pct,evo_pct,evd_pct,ppl_pct,pkl_pct,fin_pct,gol_pct,xgl_pct,ast_pct,pen_pct,hit_pct,ozs_pct,pdo_pct,tmt_pct,cmp_pct,ovr_rank,evo_rank,evd_rank,ppl_rank,pkl_rank,fin_rank,gol_rank,xgl_rank,ast_rank,pen_rank,hit_rank,ozs_rank,pdo_rank,tmt_rank,cmp_rank,all_players,ppl_players,pkl_players,Role,GP,TOI,Goals,Total Assists,Total Points,ixG,GF%,xGF%,Specific Position,Height (in),Weight (lbs),Date of Birth,Birth Country,Draft Year,Draft Round,Overall Draft Position,Shoots Catches,Age,ovr_history,evo_history,evd_history,team_history
2014-2015,8467875,Daniel Sedin,VAN,F,94.2,93.3,93.0,91.2,,17.8,61.4,78.8,94.7,86.0,7.7,86.0,48.2,69.2,99.3,25,29,30,24.0,,342,161,89,23,59,384,59,216,129,4,415,261,195,First Line,82.0,1505.27,20.0,56.0,76.0,20.25,50.0,48.99,L,73.0,190.0,1980-09-26,SWE,1999.0,1.0,2.0,L,33,"[99, 95, 95, 94, 86]","[96, 94, 96, 95, 86]","[27, 49, 86, 97, 88]","['VAN', 'VAN', 'VAN', 'VAN', 'VAN']"
2014-2015,8471476,Daniel Winnik,PIT,F,61.9,31.1,93.7,,83.6,36.4,29.2,31.6,87.0,74.7,63.4,30.8,89.6,41.4,75.4,159,287,27,,33.0,265,291,285,55,106,153,288,44,244,103,415,261,195,Second Line,79.0,1314.7,9.0,25.0,34.0,8.19,64.06,51.07,L,74.0,210.0,1985-03-06,CAN,2004.0,9.0,265.0,L,29,"[52, 13, 63, 17, 81]","[58, 28, 55, 11, 33]","[93, 83, 95, 78, 94]","['COL', 'SJS', 'ANA', 'ANA', 'PIT']"
2014-2015,8471794,Darren Helm,DET,F,84.8,71.3,22.2,26.1,95.9,69.2,60.2,49.2,52.0,99.3,69.6,74.0,47.2,64.3,18.6,64,120,324,194.0,9.0,129,166,212,200,4,127,109,220,149,339,415,261,195,Second Line,75.0,1187.52,15.0,18.0,33.0,15.61,50.75,54.62,C,72.0,192.0,1987-01-21,CAN,2005.0,5.0,132.0,L,27,"[63, 81, None, 89, 72]","[78, 78, None, 72, 72]","[32, 23, None, 18, 35]","['DET', 'DET', None, 'DET', 'DET']"
2014-2015,8471245,Dave Bolland,FLA,F,2.2,16.1,20.2,6.5,39.0,50.1,37.1,25.3,46.5,0.5,50.6,29.9,32.3,53.7,51.8,407,349,332,245.0,120.0,208,260,311,223,411,206,292,282,193,201,415,261,195,Second Line,53.0,866.63,6.0,17.0,23.0,7.92,50.98,48.35,C,72.0,184.0,1986-06-05,CAN,2004.0,2.0,32.0,R,28,"[46, 14, 16, 5, 1]","[50, 18, 16, 21, 17]","[50, 33, 11, 35, 23]","['CHI', 'CHI', 'CHI', 'TOR', 'FLA']"
2014-2015,8470655,David Backes,STL,F,91.6,83.6,94.0,64.0,85.1,87.2,66.7,61.2,88.9,17.8,94.7,16.4,71.1,91.3,95.9,36,69,26,95.0,30.0,54,139,162,47,339,23,348,121,37,18,415,261,195,First Line,80.0,1491.28,26.0,32.0,58.0,18.39,55.56,53.27,R,75.0,215.0,1984-05-01,USA,2003.0,2.0,62.0,R,30,"[91, 75, 52, 92, 95]","[82, 89, 74, 83, 82]","[83, 88, 97, 93, 88]","['STL', 'STL', 'STL', 'STL', 'STL']"
2014-2015,8471266,David Booth,TOR,F,67.7,74.7,67.5,,24.6,32.0,49.4,59.8,20.5,81.0,82.7,35.9,23.1,14.0,21.9,135,106,136,,148.0,283,211,168,330,80,73,267,320,358,325,415,261,195,Fourth Line,59.0,704.53,7.0,6.0,13.0,9.31,37.84,43.8,L,72.0,212.0,1984-11-24,USA,2004.0,2.0,53.0,L,29,"[81, 87, None, 72, 62]","[97, 93, None, 81, 61]","[19, 63, None, 58, 74]","['FLA', 'VAN', None, 'VAN', 'TOR']"
2014-2015,8470920,David Clarkson,CBJ,F,13.0,57.3,53.0,67.4,,9.2,42.4,67.7,10.6,1.2,92.5,13.3,25.8,22.2,38.6,362,178,196,86.0,,378,239,135,371,408,32,361,309,324,256,415,261,195,Third Line,61.0,841.78,10.0,5.0,15.0,11.48,46.15,45.57,R,72.0,207.0,1984-03-31,CAN,,,,R,30,"[26, 84, 74, 3, 11]","[42, 40, 80, 30, 53]","[62, 85, 87, 49, 31]","['NJD', 'NJD', 'NJD', 'TOR', 'CBJ']"
2014-2015,8471976,David Desharnais,MTL,F,44.3,55.4,29.6,2.7,,64.3,46.0,32.8,82.2,47.0,10.1,81.7,88.2,69.9,51.3,232,186,293,255.0,,149,224,280,75,221,374,77,50,126,203,415,261,195,Second Line,82.0,1414.42,14.0,34.0,48.0,11.94,63.1,51.61,C,67.0,180.0,1986-09-14,CAN,,,,L,27,"[42, 46, 77, 48, 23]","[39, 46, 54, 60, 49]","[33, 22, 82, 23, 17]","['MTL', 'MTL', 'MTL', 'MTL', 'MTL']"
2014-2015,8470877,David Jones,CGY,F,28.7,71.8,13.7,15.3,,14.5,43.4,75.7,70.4,58.8,72.8,7.5,30.8,33.7,91.8,297,118,359,222.0,,356,235,102,124,172,114,385,288,276,35,415,261,195,Third Line,67.0,960.73,14.0,16.0,30.0,12.75,48.53,49.98,R,75.0,208.0,1984-08-10,CAN,2003.0,9.0,288.0,R,30,"[39, 44, 5, 21, 58]","[65, 61, 69, 60, 78]","[4, 16, 11, 18, 19]","['COL', 'COL', 'COL', 'CGY', 'CGY']"
2014-2015,8471276,David Krejci,BOS,F,56.4,49.6,50.1,72.8,,49.2,63.1,71.6,91.6,50.8,33.3,75.7,93.7,87.0,46.7,182,210,208,72.0,,212,154,119,36,205,278,102,27,55,222,415,261,195,First Line,47.0,853.85,7.0,24.0,31.0,7.5,56.0,46.88,C,72.0,192.0,1986-04-28,CZE,2004.0,2.0,63.0,R,28,"[66, 80, 67, 70, 32]","[59, 50, 53, 55, 39]","[54, 57, 78, 60, 28]","['BOS', 'BOS', 'BOS', 'BOS', 'BOS']"
2014-2015,8467330,David Legwand,OTT,F,58.3,65.1,52.5,62.8,29.2,68.0,27.7,13.0,39.8,9.6,10.4,23.6,39.8,57.3,61.7,174,146,198,98.0,139.0,134,297,362,251,373,373,318,251,178,160,415,261,195,Third Line,80.0,1111.75,9.0,18.0,27.0,8.85,51.16,49.95,C,74.0,207.0,1980-08-17,USA,1998.0,1.0,2.0,L,34,"[74, 70, 87, 39, 47]","[78, 81, 74, 59, 51]","[61, 34, 58, 36, 64]","['NSH', 'NSH', 'NSH', 'DET', 'OTT']"
2014-2015,8469664,David Moss,ARI,F,43.4,65.8,84.6,,88.2,1.2,16.1,54.5,37.8,67.0,67.5,22.7,16.1,18.6,69.9,236,143,65,,24.0,411,345,190,259,138,136,322,349,339,126,415,261,195,Fourth Line,60.0,774.85,4.0,8.0,12.0,9.93,30.56,50.22,R,76.0,210.0,1981-12-28,USA,2001.0,7.0,220.0,R,32,"[82, 0, 62, 52, 31]","[27, 29, 60, 54, 69]","[80, 79, 90, 69, 78]","['CGY', 'CGY', 'PHX', 'PHX', 'ARI']"
2014-2015,8477956,David Pastrnak,BOS,F,58.6,65.5,36.4,12.3,,47.7,65.1,79.8,85.1,86.5,15.2,100.0,99.8,38.3,17.1,173,144,265,230.0,,218,146,85,63,57,353,1,2,257,345,415,261,195,Third Line,46.0,642.77,10.0,17.0,27.0,8.84,65.85,53.16,R,72.0,199.0,1996-05-25,CZE,2014.0,1.0,25.0,R,18,"[None, None, None, None, 60]","[None, None, None, None, 65]","[None, None, None, None, 36]","[None, None, None, None, 'BOS']"
2014-2015,8474102,David Perron,PIT,F,57.3,52.5,49.9,11.5,,84.6,83.4,74.0,63.9,12.0,69.2,77.8,16.6,45.3,84.8,178,198,209,232.0,,65,70,109,151,363,129,93,347,228,64,415,261,195,Second Line,81.0,1403.57,17.0,24.0,41.0,16.72,44.33,53.2,L,72.0,202.0,1988-05-28,CAN,2007.0,1.0,26.0,R,26,"[None, 81, 57, 57, 55]","[None, 63, 43, 53, 56]","[None, 8, 30, 33, 74]","[None, 'STL', 'STL', 'EDM', 'PIT']"
2014-2015,8477902,Dennis Everberg,COL,F,15.7,33.5,34.5,,,4.8,5.1,21.7,34.0,83.1,60.5,32.8,17.3,2.7,54.9,351,277,273,,,396,391,326,275,71,165,280,344,405,188,415,261,195,Fourth Line,55.0,649.05,3.0,9.0,12.0,5.87,37.5,42.11,R,76.0,205.0,1991-12-31,SWE,,,,L,22,"[None, None, None, None, 22]","[None, None, None, None, 38]","[None, None, None, None, 35]","[None, None, None, None, 'COL']"
2014-2015,8473432,Derek Dorsett,VAN,F,7.2,10.1,55.2,,,13.7,19.0,31.3,40.7,30.1,87.2,11.3,47.0,19.8,46.0,386,374,187,,,359,333,286,247,288,54,369,221,334,225,415,261,195,Fourth Line,79.0,951.58,7.0,18.0,25.0,9.14,46.97,43.51,R,72.0,192.0,1986-12-20,CAN,2006.0,7.0,189.0,R,27,"[16, 45, 21, 18, 6]","[12, 6, 3, 24, 9]","[69, 89, 42, 75, 47]","['CBJ', 'CBJ', 'CBJ', 'NYR', 'VAN']"
2014-2015,8468001,Derek MacKenzie,FLA,F,37.8,10.4,86.3,,92.3,45.5,13.5,7.0,10.1,29.9,95.9,49.6,14.7,29.4,10.1,259,373,58,,16.0,227,356,387,373,289,18,210,355,294,374,415,261,195,Fourth Line,82.0,1020.97,5.0,6.0,11.0,7.92,26.19,47.4,C,71.0,177.0,1981-06-11,CAN,1999.0,5.0,128.0,L,33,"[73, 59, 50, 52, 26]","[46, 12, 11, 17, 8]","[82, 91, 75, 88, 85]","['CBJ', 'CBJ', 'CBJ', 'CBJ', 'FLA']"
2014-2015,8469485,Derek Roy,EDM,F,65.3,82.9,44.8,68.6,,16.4,30.4,51.1,71.8,51.3,2.7,82.7,41.7,31.6,50.1,145,72,230,83.0,,348,286,204,118,203,405,73,243,285,208,415,261,195,Second Line,72.0,1128.37,12.0,20.0,32.0,13.15,44.44,47.43,C,69.0,184.0,1983-05-04,CAN,2001.0,2.0,32.0,L,31,"[85, 63, 82, 58, 59]","[86, 79, 88, 76, 80]","[20, 34, 28, 60, 47]","['BUF', 'BUF', 'VAN', 'STL', 'EDM']"
2014-2015,8474613,Derek Stepan,NYR,F,82.4,91.6,60.7,18.8,62.1,44.1,68.2,79.5,98.1,52.0,18.6,71.6,99.5,79.0,81.0,74,36,164,213.0,75.0,233,133,86,9,200,339,119,3,88,80,415,261,195,First Line,68.0,1236.3,16.0,39.0,55.0,14.44,64.62,50.14,C,71.0,196.0,1990-06-18,USA,2008.0,2.0,51.0,R,24,"[68, 67, 93, 79, 70]","[77, 70, 97, 88, 86]","[71, 74, 67, 64, 56]","['NYR', 'NYR', 'NYR', 'NYR', 'NYR']"
2014-2015,8473544,Derick Brassard,NYR,F,56.1,34.0,46.5,51.0,,64.1,51.8,49.6,69.4,77.3,55.7,85.3,61.7,75.9,69.2,183,275,223,129.0,,150,201,210,128,95,185,62,160,101,129,415,261,195,Second Line,80.0,1391.6,19.0,41.0,60.0,15.81,56.0,53.46,C,73.0,200.0,1987-09-22,CAN,2006.0,1.0,6.0,L,26,"[5, 57, 69, 30, 64]","[53, 45, 10, 35, 54]","[7, 17, 66, 26, 58]","['CBJ', 'CBJ', 'NYR', 'NYR', 'NYR']"
2014-2015,8475758,Devante Smith-Pelly,MTL,F,4.6,7.2,21.4,13.4,60.5,22.4,14.9,17.1,15.9,56.6,93.5,35.7,57.6,71.8,48.7,397,386,327,227.0,78.0,323,350,345,349,181,28,268,177,118,214,415,261,195,Third Line,74.0,1056.6,6.0,14.0,20.0,8.53,48.39,46.17,R,72.0,223.0,1992-06-14,CAN,2010.0,2.0,42.0,R,22,"[None, 40, None, None, 10]","[None, 45, None, None, 10]","[None, 30, None, None, 23]","[None, 'ANA', None, None, 'MTL']"
2014-2015,8476436,Dmitrij Jaskin,STL,F,82.9,41.0,89.6,55.6,,89.4,82.7,65.1,9.2,68.4,96.6,31.3,58.3,88.7,7.5,72,246,44,117.0,,45,73,146,377,132,15,286,174,48,385,415,261,195,Fourth Line,54.0,727.27,13.0,5.0,18.0,10.01,58.0,59.86,R,74.0,216.0,1993-03-23,RUS,2011.0,2.0,41.0,L,21,"[None, None, None, None, 81]","[None, None, None, None, 44]","[None, None, None, None, 88]","[None, None, None, None, 'STL']"
2014-2015,8468575,Dominic Moore,NYR,F,28.9,24.3,69.2,,89.2,12.5,19.5,33.0,25.8,59.3,29.4,1.2,27.7,27.2,7.2,296,315,129,,22.0,364,331,279,308,170,294,411,301,303,386,415,261,195,Third Line,82.0,1132.4,10.0,17.0,27.0,11.54,46.77,47.75,C,72.0,192.0,1980-08-03,CAN,2000.0,3.0,95.0,L,34,"[71, 8, None, 42, 29]","[50, 17, None, 24, 26]","[83, 72, None, 76, 64]","['TBL', 'SJS', None, 'NYR', 'NYR']"
2014-2015,8470778,Drew Miller,DET,F,12.3,14.0,92.8,,8.7,4.3,13.7,39.8,15.2,32.0,73.5,16.1,19.5,24.8,28.2,365,358,31,,179.0,398,355,251,352,280,111,349,335,313,299,415,261,195,Fourth Line,82.0,1102.05,5.0,8.0,13.0,8.79,42.22,43.1,L,74.0,183.0,1984-02-17,USA,2003.0,6.0,186.0,L,30,"[72, 83, 20, 39, 8]","[30, 41, 13, 34, 7]","[94, 97, 92, 96, 82]","['DET', 'DET', 'DET', 'DET', 'DET']"
2014-2015,8471226,Drew Stafford,WPG,F,14.9,39.5,4.1,11.9,,74.5,74.7,57.6,64.1,65.5,38.6,34.7,55.7,7.5,83.9,354,252,399,231.0,,107,106,177,150,144,256,272,185,385,68,415,261,195,Second Line,76.0,1253.9,18.0,25.0,43.0,14.45,48.05,42.53,R,74.0,215.0,1985-10-30,USA,2004.0,1.0,13.0,R,28,"[84, 10, 6, 11, 36]","[41, 66, 49, 42, 28]","[23, 9, 4, 5, 4]","['BUF', 'BUF', 'BUF', 'BUF', 'WPG']"
2014-2015,8470606,Dustin Brown,LAK,F,60.2,44.3,71.6,67.8,77.4,5.8,61.7,88.4,29.4,98.8,97.3,65.8,21.9,99.0,69.4,166,232,119,85.0,45.0,392,160,49,294,6,12,143,325,5,128,415,261,195,Second Line,82.0,1354.38,11.0,16.0,27.0,18.03,44.78,53.11,R,72.0,205.0,1984-11-04,USA,2003.0,1.0,13.0,R,29,"[90, 89, 74, 69, 41]","[73, 73, 46, 55, 30]","[39, 62, 62, 75, 73]","['LAK', 'LAK', 'LAK', 'LAK', 'LAK']"
2014-2015,8474100,Dwight King,LAK,F,62.2,73.7,48.2,,74.4,48.0,52.5,58.1,30.4,41.7,66.3,58.6,24.3,92.0,57.1,158,110,216,,51.0,217,198,175,290,243,141,173,315,34,179,415,261,195,Third Line,81.0,1166.03,13.0,13.0,26.0,14.11,51.47,52.56,L,76.0,229.0,1989-07-05,CAN,2007.0,4.0,109.0,L,25,"[None, 67, 55, 70, 57]","[None, 68, 61, 73, 77]","[None, 67, 69, 45, 39]","[None, 'LAK', 'LAK', 'LAK', 'LAK']"
2014-2015,8477496,Elias Lindholm,CAR,F,16.9,36.9,14.0,12.6,,45.1,39.0,34.9,35.2,54.5,49.2,93.7,4.6,48.9,44.8,346,263,358,229.0,,229,253,271,270,190,212,27,397,213,230,415,261,195,Second Line,81.0,1330.3,17.0,22.0,39.0,18.08,39.24,50.52,C,73.0,200.0,1994-12-02,SWE,2013.0,1.0,5.0,R,19,"[None, None, None, 19, 28]","[None, None, None, 28, 46]","[None, None, None, 12, 25]","[None, None, None, 'CAR', 'CAR']"
2014-2015,8475770,Emerson Etem,ANA,F,30.8,37.6,42.4,,,37.8,38.8,46.5,28.4,59.0,71.8,66.0,49.6,58.1,17.3,288,260,240,,,259,254,223,298,171,118,142,210,175,344,415,261,195,Fourth Line,45.0,550.97,5.0,5.0,10.0,6.77,40.62,54.0,R,73.0,212.0,1992-06-16,USA,2010.0,1.0,29.0,L,22,"[None, None, 27, 43, 35]","[None, None, 24, 26, 51]","[None, None, 47, 43, 42]","[None, None, 'ANA', 'ANA', 'ANA']"
2014-2015,8470611,Eric Fehr,WSH,F,81.9,71.6,90.8,,21.0,61.9,69.4,71.3,51.3,80.0,36.9,23.4,87.2,46.3,65.3,76,119,39,,155.0,159,128,120,203,84,263,319,54,224,145,415,261,195,Third Line,75.0,1113.75,19.0,14.0,33.0,15.42,52.38,53.82,C,76.0,209.0,1985-09-07,CAN,2003.0,1.0,18.0,R,28,"[32, 24, 73, 74, 85]","[51, 38, 67, 66, 75]","[62, 82, 88, 89, 90]","['WSH', 'WPG', 'WSH', 'WSH', 'WSH']"
2014-2015,8470180,Eric Nystrom,NSH,F,15.4,0.2,66.0,,26.2,75.7,47.0,26.7,2.9,55.7,80.5,1.7,52.5,73.0,72.0,352,415,142,,145.0,102,220,305,399,185,82,409,198,113,117,415,261,195,Fourth Line,60.0,791.68,7.0,5.0,12.0,5.39,48.48,43.0,L,73.0,200.0,1983-02-14,USA,2002.0,1.0,10.0,L,31,"[3, 63, 1, 50, 21]","[0, 2, 1, 1, 0]","[53, 66, 50, 63, 76]","['MIN', 'DAL', 'DAL', 'NSH', 'NSH']"
2014-2015,8470595,Eric Staal,CAR,F,49.4,99.3,0.5,88.1,,4.6,86.3,96.1,96.6,7.5,35.4,90.1,30.6,37.6,91.3,211,4,414,32.0,,397,58,17,15,382,269,42,289,260,37,415,261,195,First Line,77.0,1451.3,23.0,31.0,54.0,27.17,46.75,55.39,C,76.0,195.0,1984-10-29,CAN,2003.0,1.0,2.0,L,29,"[72, 64, 41, 36, 67]","[99, 99, 98, 99, 99]","[3, 1, 0, 1, 2]","['CAR', 'CAR', 'CAR', 'CAR', 'CAR']"
2014-2015,8467396,Erik Cole,DET,F,71.8,56.6,8.4,48.7,,88.2,88.9,71.8,23.4,95.7,65.5,59.3,60.5,65.1,57.3,118,181,381,135.0,,50,47,118,318,19,144,170,165,146,178,415,261,195,Third Line,68.0,989.22,21.0,18.0,39.0,13.67,56.92,51.89,L,74.0,205.0,1978-11-06,USA,1998.0,3.0,71.0,L,35,"[38, 91, 45, 60, 84]","[79, 89, 45, 66, 51]","[0, 5, 8, 8, 14]","['CAR', 'MTL', 'DAL', 'DAL', 'DET']"
2014-2015,8473588,Erik Condra,OTT,F,70.8,61.2,95.7,,90.3,14.7,23.1,37.6,31.8,71.6,22.7,32.3,53.0,42.4,20.5,122,162,19,,20.0,355,316,260,284,119,322,282,196,240,331,415,261,195,Third Line,68.0,982.82,9.0,14.0,23.0,11.19,56.6,55.51,R,71.0,185.0,1986-08-06,USA,2006.0,7.0,211.0,R,28,"[67, 39, 58, 57, 79]","[42, 54, 66, 46, 62]","[70, 90, 92, 90, 97]","['OTT', 'OTT', 'OTT', 'OTT', 'OTT']"
2014-2015,8475287,Erik Haula,MIN,F,40.2,20.7,65.8,,90.8,64.6,28.7,11.1,20.2,16.9,7.2,25.5,89.2,61.0,24.8,249,330,143,,19.0,148,293,370,331,343,386,310,46,163,313,415,261,195,Fourth Line,72.0,874.83,7.0,7.0,14.0,7.65,42.55,50.53,L,71.0,191.0,1991-03-23,FIN,2009.0,7.0,182.0,L,23,"[None, None, None, 40, 47]","[None, None, None, 19, 23]","[None, None, None, 51, 75]","[None, None, None, 'MIN', 'MIN']"
2014-2015,8475169,Evander Kane,WPG,F,10.4,90.8,6.5,13.8,20.5,6.0,89.4,98.8,63.1,1.0,97.8,48.2,25.3,58.8,68.9,373,39,389,226.0,156.0,391,45,6,154,409,10,216,311,172,130,415,261,195,First Line,37.0,714.57,10.0,12.0,22.0,12.9,48.78,52.11,L,74.0,218.0,1991-08-02,CAN,2009.0,1.0,4.0,L,23,"[63, 72, 53, 14, 4]","[90, 90, 90, 88, 92]","[22, 8, 9, 6, 6]","['ATL', 'WPG', 'WPG', 'WPG', 'WPG']"
2014-2015,8471215,Evgeni Malkin,PIT,F,98.1,99.0,22.9,98.9,,81.2,93.3,91.1,95.4,75.7,17.3,92.5,83.1,85.3,62.7,9,5,321,4.0,,79,29,38,20,102,344,32,71,62,156,415,261,195,First Line,69.0,1309.23,28.0,42.0,70.0,23.75,55.17,55.01,C,77.0,213.0,1986-07-31,RUS,2004.0,1.0,2.0,L,28,"[88, 100, 96, 95, 97]","[100, 99, 99, 97, 99]","[28, 7, 47, 15, 30]","['PIT', 'PIT', 'PIT', 'PIT', 'PIT']"
2014-2015,8475744,Evgeny Kuznetsov,WSH,F,7.7,19.0,37.8,57.1,,5.5,7.7,28.4,68.9,58.3,11.1,82.2,97.1,44.1,18.8,384,337,259,113.0,,393,380,298,130,174,370,75,13,233,338,415,261,195,Fourth Line,80.0,1066.48,11.0,26.0,37.0,11.78,57.38,48.68,C,74.0,207.0,1992-05-19,RUS,2010.0,1.0,26.0,L,22,"[None, None, None, None, 14]","[None, None, None, None, 21]","[None, None, None, None, 37]","[None, None, None, None, 'WSH']"
2014-2015,8476887,Filip Forsberg,NSH,F,86.7,65.3,54.5,1.5,,94.7,95.4,90.4,82.7,94.2,56.9,99.3,87.7,91.8,48.9,56,145,190,258.0,,23,20,41,73,25,180,4,52,35,213,415,261,195,Second Line,82.0,1421.13,26.0,37.0,63.0,22.07,62.5,56.63,L,73.0,205.0,1994-08-13,SWE,2012.0,1.0,11.0,R,20,"[None, None, None, None, 84]","[None, None, None, None, 64]","[None, None, None, None, 54]","[None, None, None, None, 'NSH']"
2014-2015,8470144,Frans Nielsen,NYI,F,63.6,61.7,73.5,82.0,3.6,27.5,44.1,55.7,55.4,75.4,22.9,37.1,26.7,90.8,77.3,152,160,111,48.0,189.0,302,232,185,186,103,321,262,305,39,95,415,261,195,Second Line,78.0,1293.22,14.0,29.0,43.0,18.72,53.23,55.56,C,73.0,186.0,1984-04-24,DNK,2002.0,3.0,87.0,L,30,"[64, 80, 19, 85, 55]","[76, 34, 48, 58, 64]","[87, 91, 75, 52, 81]","['NYI', 'NYI', 'NYI', 'NYI', 'NYI']"
2014-2015,8475268,Gabriel Bourque,NSH,F,55.4,51.6,63.6,,57.9,41.4,29.4,28.0,50.4,64.6,72.3,9.6,21.4,75.7,67.0,186,202,152,,83.0,244,290,300,207,148,116,376,327,102,138,415,261,195,Fourth Line,69.0,828.98,3.0,10.0,13.0,7.84,35.9,53.24,L,70.0,206.0,1990-09-23,CAN,2009.0,5.0,132.0,L,23,"[None, 56, 86, 60, 24]","[None, 48, 59, 59, 36]","[None, 27, 43, 56, 79]","[None, 'NSH', 'NSH', 'NSH', 'NSH']"
2014-2015,8476455,Gabriel Landeskog,COL,F,85.1,82.4,90.6,7.7,,81.4,78.8,74.5,96.1,19.8,83.6,19.5,84.1,25.3,99.8,63,74,40,242.0,,78,89,107,17,331,69,335,67,311,2,415,261,195,First Line,82.0,1517.45,23.0,36.0,59.0,19.75,52.0,48.12,L,73.0,215.0,1992-11-23,SWE,2011.0,1.0,2.0,L,21,"[None, 57, 70, 81, 86]","[None, 75, 78, 79, 82]","[None, 69, 69, 89, 94]","[None, 'COL', 'COL', 'COL', 'COL']"
2014-2015,8470169,Gregory Campbell,BOS,F,0.7,4.8,16.6,,0.5,14.0,10.1,23.1,13.5,27.7,66.5,24.1,59.5,53.3,12.5,413,396,347,,195.0,358,370,320,359,298,140,316,169,195,364,415,261,195,Fourth Line,70.0,849.45,6.0,6.0,12.0,6.62,47.06,44.03,C,72.0,188.0,1983-12-17,CAN,2002.0,3.0,67.0,L,30,"[2, 10, 1, 2, 1]","[14, 8, 22, 6, 2]","[18, 26, 7, 24, 27]","['BOS', 'BOS', 'BOS', 'BOS', 'BOS']"
2014-2015,8474679,Gustav Nyquist,DET,F,91.1,68.4,57.3,47.1,,97.1,92.0,85.5,54.9,91.1,8.0,90.6,81.9,74.5,53.3,38,132,178,139.0,,13,34,61,188,38,383,40,76,107,195,415,261,195,Second Line,82.0,1365.85,27.0,27.0,54.0,18.96,46.67,50.64,R,71.0,180.0,1989-09-01,SWE,2008.0,4.0,121.0,L,25,"[None, None, 45, 96, 87]","[None, None, 70, 69, 62]","[None, None, 58, 82, 42]","[None, None, 'DET', 'DET', 'DET']"
2014-2015,8467876,Henrik Sedin,VAN,F,92.3,84.6,94.7,84.7,64.1,69.6,36.9,20.5,89.9,74.9,6.0,85.5,74.2,80.5,100.0,33,65,23,41.0,71.0,127,261,331,43,105,391,61,108,82,1,415,261,195,First Line,82.0,1526.17,18.0,55.0,73.0,14.53,53.09,50.81,C,74.0,183.0,1980-09-26,SWE,1999.0,1.0,3.0,L,33,"[80, 69, 96, 89, 88]","[87, 86, 91, 81, 73]","[45, 40, 95, 83, 96]","['VAN', 'VAN', 'VAN', 'VAN', 'VAN']"
2014-2015,8468083,Henrik Zetterberg,DET,F,87.2,94.7,21.9,95.4,,12.3,63.9,76.4,89.2,61.9,18.3,88.0,80.5,80.0,95.4,54,23,325,13.0,,365,151,99,46,159,340,51,82,84,20,415,261,195,First Line,77.0,1471.55,17.0,49.0,66.0,20.99,51.9,53.74,C,72.0,197.0,1980-10-09,SWE,1999.0,7.0,210.0,L,33,"[55, 97, 54, 95, 69]","[93, 97, 94, 96, 91]","[30, 63, 7, 54, 23]","['DET', 'DET', 'DET', 'DET', 'DET']"
2014-2015,8476468,J.T. Miller,NYR,F,37.1,48.0,34.2,31.4,,23.6,33.5,56.9,14.2,81.9,71.6,73.5,21.0,68.7,37.1,262,217,274,180.0,,318,275,180,356,76,119,111,329,131,262,415,261,195,Fourth Line,58.0,736.58,10.0,13.0,23.0,9.15,56.36,49.97,C,72.0,211.0,1993-03-14,USA,2011.0,1.0,15.0,L,21,"[None, None, 6, 40, 61]","[None, None, 41, 43, 55]","[None, None, 48, 33, 34]","[None, None, 'NYR', 'NYR', 'NYR']"
2014-2015,8476806,JT Brown,TBL,F,18.3,60.0,59.5,,33.3,2.4,10.6,41.2,37.6,39.5,47.2,17.6,20.5,47.7,3.1,340,167,169,,131.0,406,368,245,260,252,220,343,331,218,403,415,261,195,Fourth Line,52.0,551.55,3.0,6.0,9.0,6.11,46.88,50.53,R,70.0,182.0,1990-07-02,USA,,,,R,24,"[None, None, None, 32, 19]","[None, None, None, 67, 50]","[None, None, None, 54, 64]","[None, None, None, 'TBL', 'TBL']"
2014-2015,8471681,Jack Skille,CBJ,F,29.6,27.7,46.3,,,24.1,37.3,54.2,33.7,80.7,88.2,15.2,7.5,11.8,66.7,293,301,224,,,316,259,191,276,81,50,353,385,367,139,415,261,195,Fourth Line,45.0,563.55,6.0,2.0,8.0,6.13,30.77,43.49,R,73.0,216.0,1987-05-19,USA,2005.0,1.0,7.0,R,27,"[28, 30, 28, None, 36]","[59, 52, 32, None, 26]","[72, 33, 59, None, 41]","['FLA', 'FLA', 'FLA', None, 'CBJ']"
2014-2015,8475185,Jacob Josefson,NJD,F,15.2,22.4,69.9,,18.5,18.6,7.5,16.9,12.0,22.2,30.8,10.4,1.9,36.1,48.0,353,323,126,,160.0,339,381,346,365,321,288,373,408,266,217,415,261,195,Fourth Line,62.0,770.75,6.0,5.0,11.0,6.51,46.43,49.14,C,72.0,196.0,1991-03-02,SWE,2009.0,1.0,20.0,L,23,"[38, 47, 33, None, 13]","[23, 32, 22, None, 22]","[77, 80, 68, None, 68]","['NJD', 'NJD', 'NJD', None, 'NJD']"
