Season,Player ID,Player,Team,Position,ovr_pct,evo_pct,evd_pct,ppl_pct,pkl_pct,fin_pct,gol_pct,xgl_pct,ast_pct,pen_pct,hit_pct,ozs_pct,pdo_pct,tmt_pct,cmp_pct,ovr_rank,evo_rank,evd_rank,ppl_rank,pkl_rank,fin_rank,gol_rank,xgl_rank,ast_rank,pen_rank,hit_rank,ozs_rank,pdo_rank,tmt_rank,cmp_rank,all_players,ppl_players,pkl_players,Role,GP,TOI,Goals,Total Assists,Total Points,ixG,GF%,xGF%,Specific Position,Height (in),Weight (lbs),Date of Birth,Birth Country,Draft Year,Draft Round,Overall Draft Position,Shoots Catches,Age,ovr_history,evo_history,evd_history,team_history
2025-2026,8477839,Conor Sheary,NYR,F,48.9,59.2,57.2,35.8,,32.7,16.4,19.6,35.6,64.0,13.5,33.3,58.1,37.8,22.5,228,182,191,182.0,,300,368,358,287,160,385,297,187,277,345,444,282,193,Third Line,62.0,874.05,7.0,11.0,18.0,10.33,50.0,51.05,L,68.0,180.0,1992-06-08,USA,,,,L,33,"[77, 45, 46, None, 51]","[64, 76, 53, None, 64]","[55, 35, 44, None, 65]","['WSH', 'WSH', 'TBL', None, 'NYR']"
2025-2026,8470621,Corey Perry,TBL,F,54.5,55.9,35.4,57.1,,64.0,55.9,42.1,21.4,52.0,22.3,90.5,88.7,82.9,21.2,203,197,288,122.0,,161,196,258,349,213,346,43,51,77,351,444,282,193,Third Line,72.0,984.3,17.0,20.0,37.0,19.84,60.0,50.56,R,75.0,210.0,1985-05-16,CAN,2003.0,1.0,28.0,R,40,"[31, 61, 63, 66, 39]","[68, 59, 68, 55, 48]","[49, 59, 58, 25, 37]","['TBL', 'TBL', 'EDM', 'EDM', 'TBL']"
2025-2026,8477508,Curtis Lazar,EDM,F,41.0,14.4,78.8,,,52.3,11.9,6.8,14.0,34.7,87.4,13.3,41.7,37.2,5.0,263,381,95,,,213,388,415,382,288,57,386,260,280,423,444,282,193,Fringe,45.0,401.38,4.0,2.0,6.0,4.72,44.0,48.05,C,72.0,203.0,1995-02-02,CAN,2013.0,1.0,17.0,R,30,"[47, 36, 53, 29, 40]","[22, 33, 28, 8, 23]","[88, 79, 92, 66, 73]","['BOS', 'NJD', 'NJD', 'NJD', 'EDM']"
2025-2026,8483445,Cutter Gauthier,ANA,F,78.8,71.6,15.3,18.8,,96.6,95.0,89.4,65.5,51.6,37.8,66.4,67.6,15.3,57.9,95,127,377,230.0,,16,23,48,154,215,277,150,145,377,188,444,282,193,Second Line,76.0,1311.22,41.0,28.0,69.0,32.92,49.55,50.84,L,74.0,205.0,2004-01-19,SWE,2022.0,1.0,5.0,L,21,"[None, None, None, 44, 91]","[None, None, None, 60, 78]","[None, None, None, 22, 14]","[None, None, None, 'ANA', 'ANA']"
2025-2026,8478057,Dakota Joshua,TOR,F,54.3,50.2,54.7,,,66.2,64.4,56.8,34.9,36.3,98.0,9.9,77.7,37.6,28.2,204,222,202,,,151,158,193,290,283,10,401,100,278,320,444,282,193,Fourth Line,55.0,673.65,10.0,8.0,18.0,9.79,50.0,47.36,C,75.0,218.0,1996-05-15,USA,2014.0,5.0,128.0,L,29,"[None, 57, 78, 13, 63]","[None, 45, 59, 44, 49]","[None, 69, 56, 48, 56]","[None, 'VAN', 'VAN', 'VAN', 'TOR']"
2025-2026,8484164,Dalibor Dvorsky,STL,F,9.2,5.6,30.2,20.9,,64.9,25.2,14.9,6.8,9.5,43.7,82.0,22.1,30.4,11.7,404,420,311,224.0,,157,329,379,414,400,251,81,347,310,393,444,282,193,Third Line,71.0,1018.07,12.0,9.0,21.0,11.73,44.62,44.08,R,73.0,207.0,2005-06-15,SVK,2023.0,1.0,10.0,L,20,"[None, None, None, None, 15]","[None, None, None, None, 7]","[None, None, None, None, 30]","[None, None, None, None, 'STL']"
2025-2026,8484388,Daniil But,UTA,F,11.3,49.1,62.2,42.2,,2.5,10.8,85.4,11.7,35.1,46.8,78.4,53.2,84.2,18.5,395,227,169,164.0,,434,393,66,392,287,237,97,209,71,363,444,282,193,Fourth Line,29.0,361.62,3.0,4.0,7.0,7.27,52.17,59.67,L,77.0,203.0,2005-02-15,RUS,2023.0,1.0,12.0,R,20,"[None, None, None, None, 19]","[None, None, None, None, 50]","[None, None, None, None, 60]","[None, None, None, None, 'UTA']"
2025-2026,8483525,Danila Yurov,MIN,F,30.0,17.3,65.5,,,38.3,59.2,70.9,27.9,54.1,47.3,52.7,51.6,76.8,14.6,312,368,154,,,275,181,130,320,204,235,211,216,104,380,444,282,193,Fourth Line,73.0,970.72,12.0,15.0,27.0,13.31,47.5,50.05,R,73.0,178.0,2003-12-22,RUS,2022.0,1.0,24.0,L,21,"[None, None, None, None, 36]","[None, None, None, None, 21]","[None, None, None, None, 64]","[None, None, None, None, 'MIN']"
2025-2026,8478046,Danton Heinen,CBJ,F,66.7,66.0,78.6,,,62.8,45.0,36.0,43.9,10.4,57.0,30.0,79.5,65.1,46.6,149,152,96,,,166,242,285,250,396,192,312,92,156,238,444,282,193,Fourth Line,46.0,521.63,6.0,6.0,12.0,6.57,58.33,58.99,L,74.0,187.0,1995-07-05,CAN,2014.0,4.0,116.0,L,30,"[64, 55, 66, 35, 77]","[63, 63, 73, 54, 66]","[79, 79, 69, 36, 93]","['PIT', 'PIT', 'BOS', 'PIT', 'CBJ']"
2025-2026,8480144,David Kampf,WSH,F,36.5,2.0,90.5,,89.6,47.7,8.8,6.3,20.0,39.4,56.5,6.3,8.6,11.7,31.5,283,436,43,,21.0,233,402,417,355,269,194,417,407,393,305,444,282,193,Third Line,40.0,589.13,2.0,4.0,6.0,4.28,35.29,46.18,C,74.0,198.0,1995-01-12,CZE,,,,L,30,"[51, 33, 52, 36, 32]","[4, 5, 3, 3, 2]","[90, 83, 76, 85, 94]","['TOR', 'TOR', 'TOR', 'TOR', 'WSH']"
2025-2026,8477956,David Pastrnak,BOS,F,97.1,95.7,18.5,99.3,,85.8,96.6,96.2,100.0,91.0,45.5,97.3,94.8,43.9,93.7,14,20,363,3.0,,64,16,18,1,41,243,13,24,250,29,444,282,193,First Line,77.0,1590.48,29.0,71.0,100.0,32.61,56.03,47.72,R,72.0,199.0,1996-05-25,CZE,2014.0,1.0,25.0,R,29,"[95, 98, 97, 97, 91]","[63, 80, 93, 95, 95]","[37, 37, 21, 34, 10]","['BOS', 'BOS', 'BOS', 'BOS', 'BOS']"
2025-2026,8474102,David Perron,DET,F,61.0,31.8,72.1,75.5,,69.8,44.6,31.5,36.0,21.2,64.4,46.4,32.0,54.7,38.3,174,304,125,70.0,,135,244,305,285,348,159,239,303,202,275,444,282,193,Third Line,65.0,882.07,13.0,15.0,28.0,12.51,49.23,57.51,L,72.0,202.0,1988-05-28,CAN,2007.0,1.0,26.0,R,37,"[78, 85, 32, 57, 75]","[26, 73, 24, 32, 35]","[76, 63, 41, 53, 87]","['STL', 'DET', 'DET', 'OTT', 'DET']"
2025-2026,8482110,Dawson Mercer,NJD,F,7.0,36.5,39.2,7.1,39.4,7.9,46.2,77.3,43.5,50.0,20.0,40.8,25.2,84.7,67.8,414,283,271,263.0,118.0,410,237,102,252,222,356,264,333,69,144,444,282,193,First Line,82.0,1494.62,20.0,22.0,42.0,28.88,43.37,52.01,C,72.0,180.0,2001-10-27,CAN,2020.0,1.0,18.0,R,23,"[8, 53, 17, 11, 7]","[41, 28, 42, 22, 44]","[9, 48, 13, 37, 64]","['NJD', 'NJD', 'NJD', 'NJD', 'NJD']"
2025-2026,8484142,Denver Barkey,PHI,F,52.7,39.4,68.5,53.5,,52.7,21.2,9.5,86.0,48.4,43.5,44.8,7.0,78.6,19.4,211,270,141,132.0,,211,347,403,63,229,252,246,414,96,359,444,282,193,Fourth Line,43.0,576.52,5.0,12.0,17.0,7.09,46.51,54.51,C,70.0,171.0,2005-04-27,CAN,2023.0,3.0,95.0,L,20,"[None, None, None, None, 53]","[None, None, None, None, 42]","[None, None, None, None, 65]","[None, None, None, None, 'PHI']"
2025-2026,8481716,Dmitri Voronkov,CBJ,F,23.2,77.3,14.4,53.2,,44.6,64.0,72.3,70.7,0.9,53.6,90.3,87.6,73.0,81.3,342,102,381,133.0,,247,160,124,131,438,207,44,56,121,84,444,282,193,Third Line,63.0,878.22,17.0,15.0,32.0,18.96,57.38,54.56,L,77.0,234.0,2000-09-10,RUS,2019.0,4.0,114.0,L,24,"[None, None, 16, 46, 20]","[None, None, 62, 84, 75]","[None, None, 25, 7, 23]","[None, None, 'CBJ', 'CBJ', 'CBJ']"
2025-2026,8483752,Dominic James,TBL,F,72.3,31.3,52.3,,,82.2,66.7,31.8,74.3,97.7,69.8,68.7,78.8,72.5,6.3,124,306,213,,,80,148,304,115,11,135,140,95,123,417,444,282,193,Fourth Line,43.0,526.18,7.0,8.0,15.0,6.78,54.29,54.93,C,72.0,190.0,2002-07-03,USA,2022.0,6.0,173.0,L,23,"[None, None, None, None, 73]","[None, None, None, None, 35]","[None, None, None, None, 53]","[None, None, None, None, 'TBL']"
2025-2026,8480208,Drake Batherson,OTT,F,91.2,60.8,60.4,94.7,,91.2,84.0,75.5,70.0,83.6,66.4,89.0,21.2,83.1,63.7,40,175,177,16.0,,40,71,110,134,74,150,50,351,76,162,444,282,193,Second Line,79.0,1370.78,33.0,38.0,71.0,27.4,47.83,56.22,R,75.0,209.0,1998-04-27,USA,2017.0,4.0,121.0,R,27,"[81, 30, 86, 80, 95]","[64, 63, 51, 59, 66]","[21, 49, 45, 50, 71]","['OTT', 'OTT', 'OTT', 'OTT', 'OTT']"
2025-2026,8482055,Drew O'Connor,VAN,F,8.3,58.3,22.5,,64.2,6.1,45.5,80.9,40.3,21.4,50.0,40.5,20.3,24.8,48.9,408,186,345,,70.0,418,240,86,266,347,223,265,355,335,228,444,282,193,Third Line,82.0,1196.3,17.0,12.0,29.0,19.88,42.86,44.4,L,76.0,209.0,1998-06-09,USA,,,,L,27,"[None, 50, 21, 4, 17]","[None, 64, 56, 60, 53]","[None, 55, 26, 31, 18]","[None, 'PIT', 'PIT', 'VAN', 'VAN']"
2025-2026,8481528,Dylan Cozens,OTT,F,42.6,80.9,23.4,11.7,,19.1,50.0,78.8,72.5,52.9,84.2,62.8,26.4,78.4,48.0,256,86,341,250.0,,360,222,95,123,209,71,166,328,97,232,444,282,193,Second Line,82.0,1397.25,28.0,31.0,59.0,30.08,50.0,61.0,C,75.0,205.0,2001-02-09,CAN,2019.0,1.0,7.0,R,24,"[6, 68, 11, 16, 73]","[29, 82, 75, 70, 86]","[23, 8, 11, 7, 66]","['BUF', 'BUF', 'BUF', 'OTT', 'OTT']"
2025-2026,8482699,Dylan Guenther,UTA,F,77.3,44.4,31.8,71.6,,95.9,92.3,85.6,66.9,30.2,41.0,68.2,73.6,75.2,62.6,102,248,304,81.0,,19,35,65,148,308,263,142,118,111,167,444,282,193,Second Line,79.0,1374.32,40.0,33.0,73.0,32.9,56.0,52.9,R,73.0,191.0,2003-04-10,CAN,2021.0,1.0,9.0,R,22,"[None, 10, 63, 59, 87]","[None, 10, 19, 29, 62]","[None, 49, 49, 35, 24]","[None, 'ARI', 'ARI', 'UTA', 'UTA']"
2025-2026,8482077,Dylan Holloway,STL,F,84.9,72.1,74.5,23.0,,82.0,80.6,75.2,80.6,89.2,88.7,70.0,83.3,61.3,23.9,68,125,114,218.0,,81,86,111,87,49,51,134,75,173,339,444,282,193,First Line,59.0,1076.98,22.0,29.0,51.0,19.37,56.67,54.24,L,73.0,207.0,2001-09-23,CAN,2020.0,1.0,14.0,L,23,"[None, 40, 41, 92, 85]","[None, 32, 39, 72, 81]","[None, 51, 52, 91, 57]","[None, 'EDM', 'EDM', 'STL', 'STL']"
2025-2026,8477946,Dylan Larkin,DET,F,94.4,92.8,76.1,91.5,19.2,40.5,58.3,68.2,84.5,95.7,18.0,32.2,36.3,35.1,99.5,26,33,107,25.0,157.0,265,185,142,70,20,365,302,284,289,3,444,282,193,First Line,74.0,1493.85,34.0,33.0,67.0,36.87,46.84,47.73,C,73.0,204.0,1996-07-30,USA,2014.0,1.0,15.0,L,29,"[94, 88, 95, 94, 87]","[96, 83, 93, 92, 90]","[14, 62, 55, 86, 75]","['DET', 'DET', 'DET', 'DET', 'DET']"
2025-2026,8478440,Dylan Strome,WSH,F,80.6,86.9,15.8,80.9,,79.7,75.0,62.8,72.7,27.9,0.2,99.3,83.1,34.2,74.1,87,59,375,55.0,,91,111,166,122,318,444,4,76,293,116,444,282,193,First Line,80.0,1443.02,19.0,39.0,58.0,20.84,55.96,49.42,C,76.0,200.0,1997-03-07,CAN,2015.0,1.0,3.0,L,28,"[85, 64, 86, 81, 68]","[76, 66, 89, 72, 89]","[46, 19, 73, 8, 11]","['CHI', 'WSH', 'WSH', 'WSH', 'WSH']"
2025-2026,8484158,Easton Cowan,TOR,F,30.2,41.7,14.0,14.9,,66.7,39.4,23.6,55.2,71.6,57.4,61.7,96.2,7.4,46.8,311,260,383,241.0,,149,267,340,200,127,190,171,18,412,237,444,282,193,Third Line,66.0,970.93,11.0,18.0,29.0,10.96,54.1,46.34,R,72.0,190.0,2005-05-20,CAN,2023.0,1.0,28.0,L,20,"[None, None, None, None, 36]","[None, None, None, None, 45]","[None, None, None, None, 16]","[None, None, None, None, 'TOR']"
2025-2026,8480009,Eeli Tolvanen,SEA,F,37.2,9.7,85.8,40.8,33.7,54.1,45.7,37.4,26.6,17.8,89.6,37.8,45.0,7.0,52.5,280,402,64,168.0,129.0,205,239,279,326,363,47,277,245,414,212,444,282,193,Second Line,78.0,1251.28,12.0,24.0,36.0,16.93,40.0,39.71,R,70.0,182.0,1999-04-22,FIN,2017.0,1.0,30.0,L,26,"[63, 82, 32, 70, 18]","[27, 14, 12, 9, 12]","[91, 86, 87, 83, 81]","['NSH', 'SEA', 'SEA', 'SEA', 'SEA']"
2025-2026,8480185,Eetu Luostarinen,FLA,F,70.9,51.4,93.2,47.9,92.7,24.1,28.2,35.6,45.9,79.7,82.4,47.1,37.6,62.2,81.8,130,217,31,148.0,15.0,338,316,287,241,91,79,236,278,169,82,444,282,193,Second Line,73.0,1209.92,11.0,22.0,33.0,16.18,50.57,51.42,C,75.0,191.0,1998-09-02,FIN,2017.0,2.0,42.0,L,26,"[34, 77, 70, 43, 82]","[44, 74, 54, 40, 55]","[48, 87, 91, 87, 95]","['FLA', 'FLA', 'FLA', 'FLA', 'FLA']"
2025-2026,8482475,Egor Chinakhov,PIT,F,77.9,32.2,30.0,11.0,,97.1,91.4,53.2,52.9,89.4,40.1,70.5,67.1,59.9,79.3,99,302,312,252.0,,14,39,209,210,48,267,132,147,179,93,444,282,193,Fourth Line,72.0,970.55,21.0,21.0,42.0,15.47,53.85,50.77,R,73.0,203.0,2001-02-01,RUS,2020.0,1.0,21.0,L,24,"[7, 24, 88, 49, 81]","[18, 20, 34, 36, 30]","[7, 38, 39, 26, 29]","['CBJ', 'CBJ', 'CBJ', 'CBJ', 'PIT']"
2025-2026,8477496,Elias Lindholm,BOS,F,20.5,39.6,38.7,73.0,73.1,8.8,33.8,48.6,40.1,38.3,30.4,69.1,65.3,58.8,91.9,354,269,273,77.0,53.0,406,292,229,267,274,310,138,155,184,37,444,282,193,Second Line,69.0,1233.88,17.0,31.0,48.0,21.29,47.62,45.84,C,73.0,200.0,1994-12-02,SWE,2013.0,1.0,5.0,R,30,"[94, 69, 12, 44, 19]","[74, 61, 26, 53, 37]","[82, 56, 60, 65, 20]","['CGY', 'CGY', 'VAN', 'BOS', 'BOS']"
2025-2026,8480012,Elias Pettersson,VAN,F,94.6,73.4,85.6,90.4,64.8,73.2,50.9,35.4,73.4,98.4,58.1,71.8,45.3,23.9,89.9,25,119,65,28.0,69.0,120,218,288,119,8,187,126,244,339,46,444,282,193,First Line,74.0,1403.15,15.0,36.0,51.0,19.17,36.59,44.68,C,74.0,176.0,1998-11-12,SWE,2017.0,1.0,5.0,L,26,"[93, 97, 97, 90, 87]","[77, 87, 82, 62, 72]","[40, 93, 59, 96, 71]","['VAN', 'VAN', 'VAN', 'VAN', 'VAN']"
2025-2026,8481725,Elmer Soderblom,PIT,F,47.3,62.4,51.1,,,21.6,48.0,78.6,38.5,73.4,77.5,26.8,72.1,27.0,94.4,235,168,218,,,349,230,96,274,119,101,326,125,325,26,444,282,193,Fourth Line,59.0,655.48,7.0,6.0,13.0,9.03,48.78,49.94,L,80.0,252.0,2001-07-05,SWE,2019.0,6.0,159.0,L,24,"[None, None, None, 34, 54]","[None, None, None, 66, 59]","[None, None, None, 45, 55]","[None, None, None, 'DET', 'PIT']"
2025-2026,8482476,Emil Heineman,NYI,F,41.9,10.4,51.6,34.4,,80.0,62.8,36.7,7.7,26.6,95.7,31.3,14.2,32.7,80.4,259,399,216,186.0,,90,165,282,410,324,20,306,382,300,88,444,282,193,Second Line,82.0,1362.52,22.0,9.0,31.0,21.4,44.44,45.31,L,74.0,204.0,2001-11-16,SWE,2020.0,2.0,43.0,L,23,"[None, None, None, 50, 34]","[None, None, None, 24, 6]","[None, None, None, 76, 28]","[None, None, None, 'MTL', 'NYI']"
2025-2026,8484471,Emmitt Finnie,DET,F,18.9,29.1,70.3,37.9,,1.6,24.3,80.0,36.7,97.1,73.2,37.4,25.0,46.2,88.7,361,316,133,176.0,,438,333,90,282,14,120,279,334,240,51,444,282,193,Third Line,82.0,1271.0,13.0,17.0,30.0,20.05,45.24,49.13,C,73.0,195.0,2005-06-27,CAN,2023.0,7.0,201.0,L,20,"[None, None, None, None, 26]","[None, None, None, None, 32]","[None, None, None, None, 69]","[None, None, None, None, 'DET']"
2025-2026,8480762,Eric Robinson,CAR,F,30.9,61.0,19.1,,54.4,35.8,52.5,66.2,41.7,47.7,73.0,62.6,46.4,88.5,5.4,308,174,360,,89.0,286,211,151,260,232,121,167,239,52,421,444,282,193,Fourth Line,67.0,765.67,12.0,6.0,18.0,11.2,56.0,56.43,L,74.0,220.0,1995-06-14,USA,,,,L,30,"[24, 25, 1, 26, 66]","[44, 37, 45, 69, 64]","[35, 13, 8, 17, 33]","['CBJ', 'CBJ', 'BUF', 'CAR', 'CAR']"
2025-2026,8475287,Erik Haula,NSH,F,8.8,37.4,55.9,30.1,56.5,17.6,39.2,60.1,20.7,1.8,61.9,45.7,18.2,44.4,43.9,406,279,197,198.0,85.0,367,268,178,352,434,170,242,364,248,250,444,282,193,Second Line,81.0,1350.6,14.0,24.0,38.0,18.6,38.46,45.44,L,71.0,191.0,1991-03-23,FIN,2009.0,7.0,182.0,L,34,"[43, 8, 26, 22, 3]","[14, 46, 61, 37, 20]","[28, 62, 86, 59, 34]","['BOS', 'NJD', 'NJD', 'NJD', 'NSH']"
2025-2026,8483573,Ethen Frank,WSH,F,42.8,57.4,37.4,34.0,,37.2,43.9,54.3,36.3,54.5,38.5,5.0,96.8,55.6,4.7,255,190,279,187.0,,280,247,204,284,202,274,423,15,198,424,444,282,193,Fourth Line,62.0,758.68,12.0,12.0,24.0,13.15,57.69,51.07,R,71.0,188.0,1998-02-05,USA,,,,R,27,"[None, None, None, None, 44]","[None, None, None, None, 60]","[None, None, None, None, 38]","[None, None, None, None, 'WSH']"
2025-2026,8478542,Evan Rodrigues,FLA,F,77.7,74.1,93.7,63.5,62.7,18.9,41.2,52.5,32.4,74.5,62.8,73.6,15.1,84.0,62.8,100,116,29,104.0,73.0,361,259,212,301,114,166,118,378,72,166,444,282,193,Second Line,69.0,1172.53,11.0,20.0,31.0,16.0,42.31,52.93,C,71.0,182.0,1993-07-28,CAN,,,,R,32,"[40, 78, 73, 72, 80]","[69, 89, 74, 74, 72]","[93, 99, 98, 79, 92]","['PIT', 'COL', 'FLA', 'FLA', 'FLA']"
2025-2026,8475169,Evander Kane,VAN,F,0.2,23.4,1.1,51.8,,3.4,60.8,93.0,70.5,5.2,89.2,78.6,42.6,55.2,20.0,444,341,440,137.0,,430,174,32,132,419,49,96,256,200,356,444,282,193,Second Line,71.0,1165.48,13.0,18.0,31.0,17.19,42.86,42.65,L,74.0,218.0,1991-08-02,CAN,2009.0,1.0,4.0,L,34,"[35, 17, 0, None, 0]","[84, 44, 34, None, 19]","[4, 3, 8, None, 0]","['EDM', 'EDM', 'EDM', None, 'VAN']"
2025-2026,8471215,Evgeni Malkin,PIT,F,82.9,91.9,16.2,87.9,,59.9,81.8,77.9,94.8,16.7,14.6,95.0,76.8,60.4,54.3,77,37,373,35.0,,179,81,99,24,368,380,23,104,177,204,444,282,193,Second Line,56.0,985.25,19.0,42.0,61.0,21.29,59.46,51.7,C,77.0,213.0,1986-07-31,RUS,2004.0,1.0,2.0,L,39,"[96, 89, 94, 69, 72]","[96, 96, 92, 86, 92]","[23, 28, 43, 11, 17]","['PIT', 'PIT', 'PIT', 'PIT', 'PIT']"
2025-2026,8480188,Fabian Zetterlund,OTT,F,22.5,45.7,10.4,16.3,,44.1,62.6,70.7,51.8,84.5,80.0,61.0,63.1,30.6,68.7,345,242,399,237.0,,249,166,131,215,70,90,174,165,309,140,444,282,193,Fourth Line,82.0,1058.6,17.0,16.0,33.0,16.7,51.14,55.03,L,71.0,208.0,1999-08-25,SWE,2017.0,3.0,63.0,R,26,"[None, 2, 26, 5, 47]","[None, 27, 48, 30, 52]","[None, 21, 7, 12, 19]","[None, 'SJS', 'SJS', 'OTT', 'OTT']"
2025-2026,8482768,Fedor Svechkov,NSH,F,22.3,33.8,33.6,,,24.3,9.9,15.5,19.8,77.5,43.2,88.5,4.3,19.4,5.6,346,295,296,,,337,397,376,356,101,253,52,426,359,420,444,282,193,Fourth Line,70.0,845.37,4.0,13.0,17.0,8.66,46.15,48.28,C,72.0,187.0,2003-04-05,RUS,2021.0,1.0,19.0,L,22,"[None, None, None, 28, 25]","[None, None, None, 25, 41]","[None, None, None, 28, 40]","[None, None, None, 'NSH', 'NSH']"
2025-2026,8476887,Filip Forsberg,NSH,F,95.7,89.9,24.5,77.0,,97.7,96.4,94.6,75.0,87.2,69.6,85.8,64.0,59.7,93.5,20,46,336,66.0,,11,17,25,112,58,136,64,161,180,30,444,282,193,First Line,82.0,1548.72,40.0,35.0,75.0,28.82,53.76,48.14,L,73.0,205.0,1994-08-13,SWE,2012.0,1.0,11.0,R,31,"[99, 90, 96, 84, 96]","[86, 86, 93, 88, 80]","[73, 48, 52, 14, 27]","['NSH', 'NSH', 'NSH', 'NSH', 'NSH']"
2025-2026,8483493,Frank Nazar,CHI,F,7.7,29.5,12.4,4.6,20.7,14.9,52.7,70.0,68.7,95.3,30.6,51.1,56.8,2.7,91.0,411,314,390,270.0,154.0,379,210,134,140,22,309,218,193,433,41,444,282,193,First Line,66.0,1209.12,15.0,26.0,41.0,21.62,43.9,43.19,C,70.0,190.0,2004-01-14,USA,2022.0,1.0,13.0,R,21,"[None, None, None, 15, 8]","[None, None, None, 36, 22]","[None, None, None, 22, 9]","[None, None, None, 'CHI', 'CHI']"
2025-2026,8478366,Frank Vatrano,ANA,F,0.9,27.9,2.5,,8.3,49.8,52.3,55.6,14.6,8.8,74.3,53.6,8.3,23.4,57.7,441,321,434,,178.0,224,212,198,379,403,115,207,408,341,189,444,282,193,Fourth Line,50.0,591.12,5.0,4.0,9.0,9.41,34.09,41.48,R,71.0,203.0,1994-03-14,USA,,,,L,31,"[64, 1, 12, 0, 1]","[47, 5, 23, 49, 14]","[66, 2, 2, 2, 5]","['NYR', 'ANA', 'ANA', 'ANA', 'ANA']"
2025-2026,8483489,Fraser Minten,BOS,F,60.1,43.7,63.5,26.6,24.9,77.0,63.3,38.3,35.1,55.4,79.1,47.5,98.6,24.1,58.8,178,251,163,208.0,146.0,103,163,275,289,198,94,234,7,338,184,444,282,193,Second Line,82.0,1275.18,17.0,18.0,35.0,16.49,61.84,50.09,C,74.0,204.0,2004-07-05,CAN,2022.0,2.0,38.0,L,21,"[None, None, None, None, 61]","[None, None, None, None, 45]","[None, None, None, None, 61]","[None, None, None, None, 'BOS']"
2025-2026,8477919,Frederick Gaudreau,SEA,F,7.9,0.7,41.9,,35.8,61.9,15.1,6.5,37.2,39.6,12.4,15.3,29.5,14.0,39.4,410,442,259,,125.0,170,374,416,280,268,390,377,314,383,270,444,282,193,Second Line,68.0,1097.77,7.0,17.0,24.0,8.89,46.88,40.72,C,72.0,184.0,1993-05-01,CAN,,,,R,32,"[63, 33, 9, 16, 9]","[28, 9, 2, 0, 1]","[71, 45, 41, 37, 50]","['MIN', 'MIN', 'MIN', 'MIN', 'SEA']"
2025-2026,8484210,Gabe Perreault,NYR,F,10.8,34.0,18.2,30.9,,33.8,66.9,86.9,73.0,20.5,17.3,43.7,84.2,57.7,56.1,397,294,364,196.0,,295,147,59,121,351,368,251,71,189,196,444,282,193,Second Line,49.0,783.33,12.0,15.0,27.0,12.62,53.57,48.26,R,71.0,180.0,2005-05-07,CAN,2023.0,1.0,23.0,L,20,"[None, None, None, None, 18]","[None, None, None, None, 37]","[None, None, None, None, 20]","[None, None, None, None, 'NYR']"
2025-2026,8476455,Gabriel Landeskog,COL,F,11.0,68.2,61.7,9.2,,4.3,75.9,97.1,34.0,3.2,63.5,70.9,95.5,99.5,45.7,396,142,171,257.0,,426,107,14,294,428,163,130,21,3,242,444,282,193,Second Line,60.0,984.82,14.0,21.0,35.0,21.04,65.28,57.39,L,73.0,215.0,1992-11-23,SWE,2011.0,1.0,2.0,L,32,"[94, None, None, None, 19]","[66, None, None, None, 70]","[99, None, None, None, 59]","['COL', None, None, None, 'COL']"
2025-2026,8480014,Gabriel Vilardi,WPG,F,84.0,53.4,53.2,69.9,,86.0,83.6,84.7,82.2,96.6,9.7,98.0,95.0,57.4,74.3,72,208,209,86.0,,63,73,69,80,16,402,10,23,190,115,444,282,193,First Line,82.0,1536.65,30.0,39.0,69.0,29.38,50.39,50.09,C,75.0,216.0,1999-08-16,CAN,2017.0,1.0,11.0,R,26,"[39, 91, 83, 80, 84]","[24, 40, 27, 51, 65]","[35, 73, 49, 66, 45]","['LAK', 'LAK', 'WPG', 'WPG', 'WPG']"
2025-2026,8482201,Gage Goncalves,TBL,F,67.1,42.6,75.0,11.3,,76.4,46.8,20.7,49.8,55.6,66.2,61.3,99.5,74.3,35.6,147,256,112,251.0,,106,235,353,224,197,151,173,3,115,287,444,282,193,Fourth Line,74.0,968.6,11.0,22.0,33.0,11.12,62.77,57.43,C,73.0,189.0,2001-01-16,CAN,2020.0,2.0,62.0,L,24,"[None, None, None, 57, 72]","[None, None, None, 42, 42]","[None, None, None, 53, 85]","[None, None, None, 'TBL', 'TBL']"
2025-2026,8477903,Garnet Hathaway,PHI,F,74.3,38.7,98.6,,90.2,29.5,8.1,10.4,4.5,88.7,99.1,8.3,13.5,45.0,35.4,115,273,7,,20.0,314,405,399,424,51,5,408,385,245,288,444,282,193,Fourth Line,66.0,686.57,1.0,2.0,3.0,4.58,40.62,48.89,R,74.0,212.0,1991-11-23,USA,,,,R,33,"[73, 81, 75, 80, 59]","[62, 49, 58, 44, 24]","[93, 87, 98, 92, 98]","['WSH', 'BOS', 'PHI', 'PHI', 'PHI']"
2025-2026,8484149,Gavin Brindley,COL,F,24.5,25.0,31.3,29.1,,35.6,19.1,20.9,13.5,84.2,45.7,47.7,55.4,97.3,4.3,336,334,306,201.0,,287,356,352,384,71,242,233,199,13,426,444,282,193,Fourth Line,56.0,534.88,6.0,7.0,13.0,8.5,57.14,49.73,C,68.0,173.0,2004-10-05,USA,2023.0,2.0,34.0,R,20,"[None, None, None, None, 31]","[None, None, None, None, 30]","[None, None, None, None, 31]","[None, None, None, None, 'COL']"
