Season,Player ID,Player,Team,Position,ovr_pct,evo_pct,evd_pct,ppl_pct,pkl_pct,fin_pct,gol_pct,xgl_pct,ast_pct,pen_pct,hit_pct,ozs_pct,pdo_pct,tmt_pct,cmp_pct,ovr_rank,evo_rank,evd_rank,ppl_rank,pkl_rank,fin_rank,gol_rank,xgl_rank,ast_rank,pen_rank,hit_rank,ozs_rank,pdo_rank,tmt_rank,cmp_rank,all_players,ppl_players,pkl_players,Role,GP,TOI,Goals,Total Assists,Total Points,ixG,GF%,xGF%,Specific Position,Height (in),Weight (lbs),Date of Birth,Birth Country,Draft Year,Draft Round,Overall Draft Position,Shoots Catches,Age,ovr_history,evo_history,evd_history,team_history
2021-2022,8481580,Connor McMichael,WSH,F,22.2,62.0,59.1,,,5.1,39.0,71.3,39.1,30.9,16.7,79.3,14.2,68.9,28.4,351,172,185,,,428,273,130,275,308,376,94,387,141,323,450,292,197,Fourth Line,68.0,711.83,9.0,9.0,18.0,11.81,47.27,54.95,L,72.0,180.0,2001-01-15,CAN,2019.0,1.0,25.0,L,20,"[None, None, None, None, 28]","[None, None, None, None, 61]","[None, None, None, None, 58]","[None, None, None, None, 'WSH']"
2021-2022,8478856,Conor Garland,VAN,F,90.7,77.1,82.4,39.7,,79.8,85.1,79.6,95.3,99.1,32.9,77.3,86.4,55.3,66.7,43,104,80,177.0,,92,68,93,22,5,303,103,62,202,151,450,292,197,Second Line,77.0,1263.33,19.0,33.0,52.0,19.73,61.22,53.77,R,70.0,165.0,1996-03-11,USA,2015.0,5.0,123.0,R,25,"[None, 72, 90, 91, 87]","[None, 27, 54, 80, 80]","[None, 69, 75, 67, 87]","[None, 'ARI', 'ARI', 'ARI', 'VAN']"
2021-2022,8477839,Conor Sheary,WSH,F,80.7,74.2,65.3,23.6,,80.7,76.0,62.7,50.2,87.6,22.9,73.3,31.1,53.6,18.9,88,117,157,224.0,,88,109,169,225,57,348,121,311,210,366,450,292,197,Third Line,71.0,1085.3,19.0,24.0,43.0,16.07,49.37,48.56,L,68.0,180.0,1992-06-08,USA,,,,L,29,"[74, 44, 63, 88, 77]","[68, 74, 69, 84, 64]","[59, 38, 58, 74, 55]","['PIT', 'BUF', 'PIT', 'WSH', 'WSH']"
2021-2022,8470621,Corey Perry,TBL,F,34.9,64.7,30.0,81.2,,3.3,26.4,55.8,52.7,59.6,50.9,55.8,70.4,78.4,11.1,294,160,316,56.0,,436,327,200,214,183,222,200,134,98,401,450,292,197,Third Line,82.0,1108.03,19.0,21.0,40.0,22.58,59.68,56.55,R,75.0,210.0,1985-05-16,CAN,2003.0,1.0,28.0,R,36,"[54, 62, 12, 63, 31]","[84, 78, 74, 48, 68]","[1, 22, 9, 35, 49]","['ANA', 'ANA', 'DAL', 'MTL', 'TBL']"
2021-2022,8475225,Craig Smith,BOS,F,77.6,90.0,43.3,46.9,,63.6,76.2,76.9,68.2,24.7,60.9,67.8,83.3,87.1,19.8,102,46,256,156.0,,165,108,105,144,336,177,146,76,59,362,450,292,197,Third Line,74.0,1067.3,16.0,20.0,36.0,16.62,54.32,57.55,C,73.0,203.0,1989-09-05,USA,2009.0,4.0,98.0,R,31,"[78, 76, 80, 51, 80]","[93, 72, 92, 87, 87]","[48, 28, 44, 27, 54]","['NSH', 'NSH', 'NSH', 'BOS', 'BOS']"
2021-2022,8477508,Curtis Lazar,BOS,F,42.4,25.1,85.8,,19.8,34.2,32.0,36.9,14.4,54.9,90.2,12.4,10.0,38.0,12.7,260,338,65,,159.0,297,304,285,386,204,45,395,406,280,394,450,292,197,Fourth Line,70.0,839.58,8.0,8.0,16.0,9.69,45.83,53.33,C,72.0,203.0,1995-02-02,CAN,2013.0,1.0,17.0,R,26,"[7, None, 33, 44, 47]","[34, None, 28, 34, 22]","[44, None, 68, 80, 88]","['CGY', None, 'BUF', 'BOS', 'BOS']"
2021-2022,8478466,Daniel Sprong,WSH,F,60.9,44.7,11.8,4.8,,92.7,93.3,72.0,21.1,37.3,23.6,95.8,96.2,68.2,5.1,177,250,398,279.0,,34,31,127,356,283,345,20,18,144,428,450,292,197,Fourth Line,63.0,818.2,14.0,6.0,20.0,14.93,56.6,50.83,R,72.0,195.0,1997-03-17,NLD,2015.0,2.0,46.0,R,24,"[None, 64, None, 86, 20]","[None, 45, None, 21, 60]","[None, 25, None, 20, 10]","[None, 'ANA', None, 'WSH', 'WSH']"
2021-2022,8478046,Danton Heinen,PIT,F,54.2,46.4,73.3,52.4,,36.9,62.2,70.4,49.1,64.0,31.6,61.1,51.6,61.3,56.2,207,242,121,140.0,,285,170,134,230,163,309,176,219,175,198,450,292,197,Fourth Line,76.0,966.18,18.0,15.0,33.0,17.02,54.22,58.67,L,74.0,187.0,1995-07-05,CAN,2014.0,4.0,116.0,L,26,"[70, 56, 37, 47, 64]","[45, 26, 17, 29, 63]","[84, 89, 56, 64, 79]","['BOS', 'BOS', 'ANA', 'ANA', 'PIT']"
2021-2022,8471794,Darren Helm,COL,F,15.8,28.0,55.8,,19.3,26.4,16.4,19.3,5.1,27.8,61.3,10.9,10.7,12.2,43.3,380,325,200,,160.0,332,369,364,427,322,175,402,403,396,256,450,292,197,Fourth Line,68.0,717.48,7.0,8.0,15.0,9.29,38.1,47.06,C,72.0,192.0,1987-01-21,CAN,2005.0,5.0,132.0,L,34,"[9, 5, 39, 9, 22]","[33, 24, 37, 23, 28]","[7, 21, 49, 52, 61]","['DET', 'DET', 'DET', 'DET', 'COL']"
2021-2022,8480144,David Kampf,TOR,F,21.3,8.2,83.8,,41.1,15.6,12.0,22.7,26.7,63.3,47.3,4.4,29.6,42.4,35.8,355,414,74,,117.0,381,389,349,331,166,238,431,318,260,290,450,292,197,Third Line,82.0,1251.8,11.0,15.0,26.0,12.27,50.67,51.12,C,74.0,198.0,1995-01-12,CZE,,,,L,26,"[38, 14, 11, 11, 51]","[31, 11, 20, 16, 4]","[64, 89, 53, 75, 90]","['CHI', 'CHI', 'CHI', 'CHI', 'TOR']"
2021-2022,8477956,David Pastrnak,BOS,F,98.4,69.1,33.3,97.6,,99.3,99.1,96.4,94.4,87.3,34.9,98.4,70.9,99.6,84.2,8,140,301,8.0,,4,5,17,26,58,294,8,132,3,72,450,292,197,First Line,72.0,1339.75,40.0,37.0,77.0,31.88,61.39,59.2,R,72.0,199.0,1996-05-25,CZE,2014.0,1.0,25.0,R,25,"[89, 99, 99, 94, 95]","[67, 81, 59, 76, 63]","[6, 32, 12, 54, 37]","['BOS', 'BOS', 'BOS', 'BOS', 'BOS']"
2021-2022,8474102,David Perron,STL,F,76.4,27.6,71.1,77.7,,90.9,68.2,42.7,65.3,14.7,38.0,41.8,72.9,59.1,85.3,107,327,131,66.0,,42,144,259,157,381,280,263,123,185,67,450,292,197,Second Line,67.0,1138.08,27.0,30.0,57.0,18.44,57.63,48.97,L,72.0,202.0,1988-05-28,CAN,2007.0,1.0,26.0,R,33,"[56, 74, 61, 73, 78]","[43, 34, 34, 25, 26]","[55, 38, 52, 65, 76]","['VGK', 'STL', 'STL', 'STL', 'STL']"
2021-2022,8482110,Dawson Mercer,NJD,F,6.2,41.3,8.0,5.8,,29.8,67.2,81.3,86.2,36.9,20.4,81.1,8.7,85.8,57.1,423,265,415,276.0,,317,148,85,63,285,359,86,412,65,194,450,292,197,Second Line,82.0,1356.38,17.0,25.0,42.0,19.38,43.38,49.92,C,72.0,180.0,2001-10-27,CAN,2020.0,1.0,18.0,R,19,"[None, None, None, None, 8]","[None, None, None, None, 41]","[None, None, None, None, 9]","[None, None, None, None, 'NJD']"
2021-2022,8478495,Denis Gurianov,DAL,F,14.7,45.8,15.3,17.5,,30.9,48.0,62.0,47.6,51.1,38.4,79.6,83.8,66.4,34.0,385,245,382,242.0,,312,234,172,237,221,278,93,74,152,298,450,292,197,Third Line,73.0,1035.52,11.0,20.0,31.0,14.27,51.52,46.81,R,75.0,205.0,1997-06-07,RUS,2015.0,1.0,12.0,L,24,"[None, None, 73, 14, 3]","[None, None, 52, 56, 32]","[None, None, 27, 24, 11]","[None, None, 'DAL', 'DAL', 'DAL']"
2021-2022,8474683,Derek Grant,ANA,F,12.7,30.7,10.7,,82.2,61.1,44.4,34.2,44.2,12.0,44.7,10.0,51.3,13.8,74.9,394,313,403,,36.0,176,250,297,252,393,250,406,220,389,114,450,292,197,Third Line,71.0,1016.27,15.0,14.0,29.0,13.37,40.28,44.71,C,75.0,210.0,1990-04-20,CAN,2008.0,4.0,119.0,L,31,"[50, 22, 28, 3, 31]","[26, 38, 32, 12, 46]","[30, 32, 15, 4, 16]","['ANA', 'ANA', 'PHI', 'ANA', 'ANA']"
2021-2022,8478585,Derek Ryan,EDM,F,71.8,54.9,94.2,,46.2,54.9,28.0,17.8,56.0,63.6,9.3,35.3,58.9,45.1,8.0,128,204,27,,107.0,204,321,371,199,165,409,292,186,248,415,450,292,197,Fourth Line,75.0,857.32,10.0,12.0,22.0,8.63,47.14,51.2,C,70.0,185.0,1986-12-29,USA,,,,R,34,"[65, 66, 62, 74, 72]","[62, 60, 50, 66, 47]","[89, 88, 82, 96, 91]","['CAR', 'CGY', 'CGY', 'CGY', 'EDM']"
2021-2022,8474613,Derek Stepan,CAR,F,42.2,70.2,62.2,,78.2,13.8,31.8,56.9,40.4,18.0,25.3,45.6,7.8,43.6,11.6,261,135,171,,44.0,389,305,195,269,366,337,246,416,255,399,450,292,197,Fourth Line,58.0,626.15,9.0,10.0,19.0,11.03,50.0,57.83,C,71.0,196.0,1990-06-18,USA,2008.0,2.0,51.0,R,31,"[57, 63, 37, 22, 59]","[83, 79, 69, 68, 69]","[41, 43, 51, 51, 69]","['ARI', 'ARI', 'ARI', 'OTT', 'CAR']"
2021-2022,8473544,Derick Brassard,EDM,F,27.3,15.6,35.1,47.3,,64.7,34.9,15.8,40.7,26.9,70.0,49.3,91.8,21.1,63.6,328,381,293,155.0,,160,291,380,268,326,136,229,38,356,165,450,292,197,Fourth Line,46.0,593.78,8.0,11.0,19.0,6.51,58.97,47.73,C,73.0,200.0,1987-09-22,CAN,2006.0,1.0,6.0,L,33,"[60, 6, 16, 18, 50]","[71, 18, 25, 3, 27]","[35, 4, 17, 37, 51]","['PIT', 'COL', 'NYI', 'ARI', 'EDM']"
2021-2022,8476913,Devin Shore,EDM,F,24.2,16.9,37.8,,15.7,61.3,15.6,2.7,28.0,39.3,69.8,25.1,12.4,32.2,27.3,342,375,281,,167.0,175,373,439,325,274,137,338,395,306,328,450,292,197,Fourth Line,49.0,468.52,5.0,6.0,11.0,4.03,44.12,46.44,C,73.0,206.0,1994-07-19,CAN,2012.0,2.0,61.0,L,27,"[34, 36, 31, 18, 33]","[12, 24, 26, 9, 23]","[74, 37, 22, 46, 42]","['DAL', 'ANA', 'CBJ', 'EDM', 'EDM']"
2021-2022,8479346,Dillon Dube,CGY,F,40.2,43.3,24.4,21.6,53.3,62.2,62.0,60.4,36.4,64.4,65.8,71.6,58.0,78.9,17.6,270,256,341,230.0,93.0,171,171,179,287,161,155,129,190,96,372,450,292,197,Fourth Line,79.0,1014.28,18.0,14.0,32.0,16.12,51.43,52.51,C,71.0,185.0,1998-07-20,CAN,2016.0,2.0,56.0,L,23,"[None, None, 16, 42, 53]","[None, None, 21, 30, 59]","[None, None, 23, 33, 22]","[None, None, 'CGY', 'CGY', 'CGY']"
2021-2022,8476952,Dominic Toninato,WPG,F,19.6,14.9,70.2,,21.3,50.4,17.1,7.1,12.2,10.4,56.9,8.9,84.2,41.6,26.0,363,384,135,,156.0,224,366,419,396,400,195,411,72,264,334,450,292,197,Fringe,77.0,646.68,7.0,7.0,14.0,6.41,45.16,44.92,C,74.0,201.0,1994-03-09,USA,2012.0,5.0,126.0,L,27,"[None, None, 18, None, 28]","[None, None, 22, None, 10]","[None, None, 60, None, 69]","[None, None, 'FLA', None, 'WPG']"
2021-2022,8477330,Dominik Kubalik,CHI,F,64.4,63.6,31.6,27.7,,72.0,79.8,78.9,28.9,69.1,41.3,39.1,62.7,14.7,51.1,161,165,309,212.0,,127,92,96,321,140,265,275,169,385,221,450,292,197,Third Line,78.0,1132.63,15.0,17.0,32.0,18.47,43.66,46.04,L,74.0,192.0,1995-08-21,CZE,2013.0,7.0,191.0,L,26,"[None, None, 92, 58, 29]","[None, None, 72, 70, 54]","[None, None, 33, 31, 35]","[None, None, 'CHI', 'CHI', 'CHI']"
2021-2022,8478866,Dominik Simon,ANA,F,41.1,62.2,76.2,,,9.3,11.3,28.7,40.2,50.0,48.0,38.4,11.8,71.3,63.1,266,171,108,,,409,392,322,270,226,235,278,398,130,167,450,292,197,Fourth Line,72.0,740.58,3.0,10.0,13.0,7.84,50.0,53.33,C,71.0,190.0,1994-08-08,CZE,2015.0,5.0,137.0,L,27,"[36, 62, 43, None, 39]","[48, 52, 53, None, 65]","[50, 98, 71, None, 75]","['PIT', 'PIT', 'PIT', None, 'ANA']"
2021-2022,8480208,Drake Batherson,OTT,F,73.8,55.3,23.1,77.4,,87.6,78.9,64.9,58.4,51.3,81.8,87.3,66.7,31.6,72.9,119,202,347,67.0,,57,96,159,188,220,83,58,151,309,123,450,292,197,First Line,46.0,870.72,17.0,27.0,44.0,12.46,61.4,50.31,R,75.0,209.0,1998-04-27,USA,2017.0,4.0,121.0,R,23,"[None, None, 19, 79, 81]","[None, None, 14, 66, 64]","[None, None, 22, 29, 21]","[None, None, 'OTT', 'OTT', 'OTT']"
2021-2022,8478211,Dryden Hunt,NYR,F,26.4,33.8,83.3,,,8.7,20.4,50.4,35.8,59.1,96.7,37.3,3.8,29.1,72.4,332,299,76,,,412,352,224,290,185,16,283,434,320,125,450,292,197,Fourth Line,76.0,933.83,6.0,11.0,17.0,11.51,39.34,47.94,L,72.0,193.0,1995-11-24,CAN,,,,L,25,"[None, 11, None, 55, 11]","[None, 32, None, 53, 23]","[None, 51, None, 74, 85]","[None, 'FLA', None, 'ARI', 'NYR']"
2021-2022,8470606,Dustin Brown,LAK,F,31.8,54.2,14.4,67.5,,14.7,49.3,63.6,68.0,89.3,73.3,41.1,47.8,63.6,70.7,308,207,386,96.0,,385,228,165,145,49,121,266,236,165,133,450,292,197,Third Line,64.0,943.3,9.0,19.0,28.0,15.78,52.83,49.71,R,72.0,205.0,1984-11-04,USA,2003.0,1.0,13.0,R,36,"[63, 45, 33, 62, 11]","[67, 67, 49, 65, 44]","[59, 19, 17, 23, 13]","['LAK', 'LAK', 'LAK', 'LAK', 'LAK']"
2021-2022,8481528,Dylan Cozens,BUF,F,4.2,31.8,14.2,1.4,,14.9,32.7,54.9,59.8,55.8,22.7,49.8,24.9,17.3,78.0,432,308,387,289.0,,384,301,204,182,200,349,227,339,373,100,450,292,197,Second Line,79.0,1255.5,13.0,25.0,38.0,16.55,43.68,47.13,C,75.0,205.0,2001-02-09,CAN,2019.0,1.0,7.0,R,20,"[None, None, None, 8, 6]","[None, None, None, 42, 29]","[None, None, None, 10, 23]","[None, None, None, 'BUF', 'BUF']"
2021-2022,8479580,Dylan Gambrell,OTT,F,2.9,2.4,41.6,,12.2,22.4,9.6,11.8,6.4,35.3,74.9,6.7,20.7,26.2,14.9,438,440,264,,174.0,350,400,398,422,288,114,421,358,333,384,450,292,197,Fourth Line,63.0,764.58,3.0,4.0,7.0,6.28,43.59,39.99,C,72.0,191.0,1996-08-26,USA,2016.0,2.0,60.0,R,25,"[None, None, 21, 5, 2]","[None, None, 13, 3, 3]","[None, None, 34, 27, 56]","[None, None, 'SJS', 'SJS', 'OTT']"
2021-2022,8477946,Dylan Larkin,DET,F,88.4,96.7,17.3,66.4,,69.3,87.6,89.8,90.2,81.6,33.8,52.7,21.3,6.7,96.0,53,16,373,99.0,,139,57,47,45,84,299,214,355,421,19,450,292,197,First Line,71.0,1395.67,31.0,38.0,69.0,22.83,47.11,49.48,C,73.0,204.0,1996-07-30,USA,2014.0,1.0,15.0,L,25,"[14, 78, 78, 62, 94]","[89, 94, 95, 96, 96]","[2, 18, 20, 28, 14]","['DET', 'DET', 'DET', 'DET', 'DET']"
2021-2022,8478440,Dylan Strome,CHI,F,73.3,79.6,21.1,44.9,,86.0,73.1,50.7,67.1,25.1,6.0,96.9,52.0,7.1,72.2,121,93,356,162.0,,64,122,223,149,334,424,15,217,419,126,450,292,197,Second Line,69.0,1203.4,22.0,26.0,48.0,14.15,52.33,50.66,C,76.0,200.0,1997-03-07,CAN,2015.0,1.0,3.0,L,24,"[None, 52, 50, 50, 85]","[None, 68, 74, 83, 76]","[None, 8, 11, 10, 46]","[None, 'CHI', 'CHI', 'CHI', 'CHI']"
2021-2022,8480009,Eeli Tolvanen,NSH,F,61.1,13.3,87.6,36.3,,72.9,39.3,21.8,11.6,53.1,86.0,69.8,36.4,51.6,20.4,176,391,57,187.0,,123,272,353,399,212,64,137,287,219,359,450,292,197,Fourth Line,75.0,1007.08,11.0,12.0,23.0,13.26,46.88,51.18,R,70.0,182.0,1999-04-22,FIN,2017.0,1.0,30.0,L,22,"[None, None, None, 57, 63]","[None, None, None, 5, 27]","[None, None, None, 75, 91]","[None, None, None, 'NSH', 'NSH']"
2021-2022,8480185,Eetu Luostarinen,FLA,F,26.2,21.6,55.6,,6.1,21.6,7.8,13.8,25.6,90.0,70.4,25.6,14.0,92.2,2.0,333,354,201,,186.0,354,406,389,336,46,134,336,388,36,442,450,292,197,Fourth Line,78.0,1048.05,9.0,17.0,26.0,10.24,50.0,55.59,C,75.0,191.0,1998-09-02,FIN,2017.0,2.0,42.0,L,22,"[None, None, None, 28, 34]","[None, None, None, 8, 44]","[None, None, None, 64, 48]","[None, None, None, 'FLA', 'FLA']"
2021-2022,8482475,Egor Chinakhov,CBJ,F,5.8,16.2,6.7,15.8,,39.6,25.0,21.6,26.2,66.2,23.8,53.6,1.8,5.8,64.2,425,378,421,247.0,,273,333,354,333,153,344,210,443,425,162,450,292,197,Fourth Line,62.0,775.18,7.0,7.0,14.0,8.02,32.39,39.75,R,73.0,203.0,2001-02-01,RUS,2020.0,1.0,21.0,L,20,"[None, None, None, None, 7]","[None, None, None, None, 18]","[None, None, None, None, 7]","[None, None, None, None, 'CBJ']"
2021-2022,8477496,Elias Lindholm,CGY,F,92.0,59.8,81.1,68.8,74.6,96.7,94.7,77.8,59.1,54.4,26.9,72.2,94.7,97.1,92.4,37,182,86,92.0,51.0,16,25,101,185,206,330,126,25,14,35,450,292,197,First Line,82.0,1635.48,42.0,40.0,82.0,31.51,68.55,59.44,C,73.0,200.0,1994-12-02,SWE,2013.0,1.0,5.0,R,26,"[40, 75, 91, 81, 94]","[70, 43, 45, 40, 74]","[40, 73, 80, 69, 82]","['CAR', 'CGY', 'CGY', 'CGY', 'CGY']"
2021-2022,8480012,Elias Pettersson,VAN,F,94.4,79.3,74.0,73.6,,92.0,86.2,68.0,74.7,98.7,24.9,99.3,90.2,36.2,78.9,26,94,118,78.0,,37,63,145,115,7,339,4,45,288,96,450,292,197,First Line,80.0,1487.6,32.0,36.0,68.0,24.9,50.6,49.16,C,74.0,176.0,1998-11-12,SWE,2017.0,1.0,5.0,L,22,"[None, 95, 96, 88, 93]","[None, 58, 77, 77, 77]","[None, 58, 88, 87, 40]","[None, 'VAN', 'VAN', 'VAN', 'VAN']"
2021-2022,8480205,Emil Bemstrom,CBJ,F,39.8,24.2,70.4,35.3,,45.6,35.1,39.6,17.6,43.3,38.2,47.3,56.4,11.8,21.8,272,342,134,190.0,,246,290,273,372,256,279,238,197,398,353,450,292,197,Fourth Line,41.0,431.35,6.0,5.0,11.0,6.11,50.0,49.31,C,72.0,190.0,1999-06-01,SWE,2017.0,4.0,117.0,R,22,"[None, None, 26, 30, 56]","[None, None, 19, 18, 33]","[None, None, 47, 79, 67]","[None, None, 'CBJ', 'CBJ', 'CBJ']"
2021-2022,8480762,Eric Robinson,CBJ,F,36.7,40.0,66.2,,69.0,28.9,32.2,42.0,53.8,40.0,72.2,21.8,62.9,16.7,26.9,286,271,153,,62.0,321,303,262,209,271,126,353,168,376,330,450,292,197,Third Line,67.0,930.77,10.0,17.0,27.0,11.37,41.94,44.63,L,74.0,220.0,1995-06-14,USA,,,,L,26,"[None, None, 57, 42, 24]","[None, None, 30, 47, 44]","[None, None, 75, 86, 35]","[None, None, 'CBJ', 'CBJ', 'CBJ']"
2021-2022,8475287,Erik Haula,BOS,F,14.9,26.2,14.7,41.8,,64.9,61.1,55.1,60.4,17.1,57.8,76.2,91.1,77.3,24.4,384,333,385,171.0,,159,175,203,179,370,191,108,41,103,341,450,292,197,Third Line,78.0,1177.28,18.0,26.0,44.0,14.64,63.1,54.76,L,71.0,191.0,1991-03-23,FIN,2009.0,7.0,182.0,L,30,"[51, None, 17, 5, 43]","[33, None, 49, 36, 14]","[27, None, 10, 9, 28]","['VGK', None, 'FLA', 'NSH', 'BOS']"
2021-2022,8478542,Evan Rodrigues,PIT,F,45.6,51.1,90.7,25.0,,6.0,36.9,66.4,54.4,79.8,45.6,61.8,14.4,63.3,16.7,246,221,43,220.0,,424,282,152,206,92,246,173,386,166,376,450,292,197,Second Line,82.0,1298.63,19.0,24.0,43.0,24.95,52.38,58.07,C,71.0,182.0,1993-07-28,CAN,,,,R,28,"[42, 63, 31, 58, 40]","[17, 37, 23, 24, 69]","[58, 87, 70, 88, 93]","['BUF', 'BUF', 'PIT', 'PIT', 'PIT']"
2021-2022,8475169,Evander Kane,EDM,F,28.2,86.2,4.0,71.2,,45.3,89.6,98.2,77.3,0.4,92.4,27.6,78.0,81.6,88.7,324,63,433,85.0,,247,48,9,103,444,35,327,100,84,52,450,292,197,First Line,43.0,836.37,22.0,17.0,39.0,19.17,63.93,51.55,L,74.0,218.0,1991-08-02,CAN,2009.0,1.0,4.0,L,30,"[28, 57, 6, 52, 35]","[95, 87, 84, 88, 84]","[27, 6, 9, 5, 4]","['SJS', 'SJS', 'SJS', 'SJS', 'EDM']"
2021-2022,8471215,Evgeni Malkin,PIT,F,96.2,97.6,12.4,95.2,,93.6,81.3,66.9,88.2,26.7,28.4,99.8,30.4,61.6,57.8,18,12,395,15.0,,30,85,150,54,327,323,2,314,174,191,450,292,197,First Line,41.0,751.52,20.0,22.0,42.0,14.99,44.23,56.41,C,77.0,213.0,1986-07-31,RUS,2004.0,1.0,2.0,L,35,"[96, 81, 97, 89, 96]","[96, 95, 99, 96, 96]","[5, 21, 16, 5, 23]","['PIT', 'PIT', 'PIT', 'PIT', 'PIT']"
2021-2022,8474149,Evgenii Dadonov,VGK,F,65.8,78.9,37.6,53.8,,38.7,61.8,67.1,65.8,70.2,36.4,66.2,40.9,56.2,61.3,155,96,282,136.0,,277,172,149,155,135,287,153,267,198,175,450,292,197,Second Line,78.0,1234.13,20.0,23.0,43.0,20.61,53.33,53.71,L,71.0,188.0,1989-03-12,RUS,2007.0,3.0,71.0,L,32,"[94, 76, 70, 80, 47]","[87, 78, 77, 78, 76]","[81, 39, 47, 37, 34]","['FLA', 'FLA', 'FLA', 'OTT', 'VGK']"
2021-2022,8475744,Evgeny Kuznetsov,WSH,F,47.8,47.6,5.3,58.2,61.4,84.9,73.6,46.7,89.1,32.2,5.1,100.0,98.0,71.8,69.6,236,237,427,123.0,77.0,69,120,241,50,302,428,1,10,128,138,450,292,197,First Line,79.0,1602.15,24.0,54.0,78.0,24.23,55.88,49.46,C,74.0,207.0,1992-05-19,RUS,2010.0,1.0,26.0,L,29,"[71, 1, 43, 34, 58]","[66, 62, 36, 54, 46]","[28, 1, 1, 3, 17]","['WSH', 'WSH', 'WSH', 'WSH', 'WSH']"
2021-2022,8478431,Evgeny Svechnikov,WPG,F,33.6,40.2,54.9,,,48.7,24.4,17.1,46.9,14.9,58.7,50.9,19.8,27.6,17.1,300,270,204,,,232,335,374,240,380,187,222,362,327,374,450,292,197,Fourth Line,72.0,774.37,7.0,12.0,19.0,7.65,45.61,49.98,L,75.0,208.0,1996-10-31,RUS,2015.0,1.0,19.0,L,24,"[None, None, None, 33, 40]","[None, None, None, 49, 37]","[None, None, None, 41, 70]","[None, None, None, 'DET', 'WPG']"
2021-2022,8480078,Filip Chytil,NYR,F,48.9,66.4,25.6,31.8,,42.9,65.3,70.2,62.7,67.8,14.9,63.6,62.0,26.0,37.1,231,152,336,200.0,,258,156,135,169,146,384,165,172,334,284,450,292,197,Fourth Line,67.0,882.73,8.0,14.0,22.0,14.64,47.54,49.16,C,74.0,210.0,1999-09-05,CZE,2017.0,1.0,21.0,L,21,"[None, 3, 61, 60, 28]","[None, 34, 58, 63, 70]","[None, 23, 11, 31, 34]","[None, 'NYR', 'NYR', 'NYR', 'NYR']"
2021-2022,8476887,Filip Forsberg,NSH,F,95.1,88.4,49.3,78.4,,96.0,96.7,94.2,74.2,79.3,58.9,92.4,60.4,75.1,93.3,23,53,229,64.0,,19,16,27,117,94,186,35,179,113,31,450,292,197,First Line,69.0,1248.75,42.0,42.0,84.0,28.0,58.0,54.91,L,73.0,205.0,1994-08-13,SWE,2012.0,1.0,11.0,R,27,"[69, 86, 77, 77, 99]","[88, 96, 88, 91, 86]","[24, 26, 23, 39, 73]","['NSH', 'NSH', 'NSH', 'NSH', 'NSH']"
2021-2022,8480821,Filip Zadina,DET,F,15.3,41.6,9.1,57.5,,16.4,20.9,35.8,35.3,89.1,17.8,67.1,36.0,4.2,60.9,382,264,410,125.0,,377,350,290,292,50,371,149,289,432,177,450,292,197,Third Line,74.0,1049.05,10.0,14.0,24.0,15.53,40.51,46.74,R,72.0,190.0,1999-11-27,CZE,2018.0,1.0,6.0,L,21,"[None, None, 57, 6, 18]","[None, None, 21, 19, 61]","[None, None, 24, 4, 12]","[None, None, 'DET', 'DET', 'DET']"
2021-2022,8478366,Frank Vatrano,NYR,F,59.6,38.0,67.3,20.5,,77.8,79.6,74.0,46.4,32.7,59.1,64.9,45.1,82.9,24.0,183,280,148,233.0,,101,93,118,242,300,185,159,248,78,343,450,292,197,Fourth Line,71.0,934.3,18.0,14.0,32.0,15.52,53.73,54.52,R,71.0,203.0,1994-03-14,USA,,,,L,27,"[48, 71, 49, 56, 64]","[47, 48, 22, 36, 47]","[72, 62, 53, 68, 66]","['FLA', 'FLA', 'FLA', 'FLA', 'NYR']"
2021-2022,8477919,Frederick Gaudreau,MIN,F,62.2,46.7,79.8,38.7,36.0,65.6,48.9,32.4,75.3,44.4,21.3,30.0,98.9,73.6,9.1,171,241,92,180.0,127.0,156,230,305,112,251,355,316,6,120,410,450,292,197,Second Line,76.0,1239.85,14.0,30.0,44.0,13.47,57.65,52.82,C,72.0,184.0,1993-05-01,CAN,,,,R,28,"[None, 50, None, 62, 63]","[None, 38, None, 65, 28]","[None, 72, None, 84, 71]","[None, 'NSH', None, 'PIT', 'MIN']"
2021-2022,8476455,Gabriel Landeskog,COL,F,91.8,75.8,99.6,85.6,,82.2,92.0,91.3,84.2,3.1,75.8,91.6,80.4,98.7,47.3,38,110,3,43.0,,81,37,40,72,432,110,39,89,7,238,450,292,197,First Line,51.0,1036.2,30.0,29.0,59.0,22.44,63.51,57.18,L,73.0,215.0,1992-11-23,SWE,2011.0,1.0,2.0,L,28,"[83, 86, 81, 89, 94]","[69, 76, 81, 75, 66]","[91, 96, 98, 99, 99]","['COL', 'COL', 'COL', 'COL', 'COL']"
2021-2022,8480014,Gabriel Vilardi,LAK,F,51.6,28.2,28.4,30.1,,68.0,43.6,19.8,13.1,92.7,13.3,47.6,24.7,14.0,38.7,219,324,323,205.0,,145,253,362,392,34,391,237,340,388,277,450,292,197,Third Line,25.0,337.85,5.0,2.0,7.0,4.14,38.1,44.95,C,75.0,216.0,1999-08-16,CAN,2017.0,1.0,11.0,R,22,"[None, None, None, 65, 39]","[None, None, None, 38, 24]","[None, None, None, 24, 35]","[None, None, None, 'LAK', 'LAK']"
