Season,Player,Team,Position,evo_rank,evd_rank,ppl_rank,pkl_rank,oio_rank,oid_rank,sht_rank,scr_rank,plm_rank,zon_rank,pen_rank,phy_rank,fof_rank,fan_rank,Role,GP,TOI,Goals,First Assists,Age,Date of Birth,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Round,Round Pick,Overall Draft Position,Player ID
2018-2019,Sami Niku,WPG,D,233.0,187.0,,,230.0,203.0,224.0,146.0,228.0,12.0,11.0,224.0,,229.0,Third Pair,30,417.53333333333,1,0,21,1996-10-10,FIN,FIN,73,176,2015,7,17,198,8478915.0
2018-2019,Sami Vatanen,NJD,D,112.0,149.0,40.0,86.0,147.0,164.0,91.0,194.0,75.0,153.0,21.0,129.0,,52.0,Second Pair,50,1086.4166666667,4,9,27,1991-06-03,FIN,FIN,70,185,2009,4,15,106,8475222.0
2018-2019,Samuel Girard,COL,D,177.0,132.0,69.0,,171.0,115.0,172.0,121.0,152.0,17.0,1.0,179.0,,128.0,Second Pair,82,1631.1833333333,4,13,20,1998-05-12,CAN,CAN,70,170,2016,2,17,47,8479398.0
2018-2019,Scott Harrington,CBJ,D,165.0,50.0,,15.0,185.0,172.0,175.0,97.0,109.0,55.0,130.0,103.0,,205.0,Third Pair,73,952.48333333333,2,6,25,1993-03-10,CAN,CAN,74,204,2011,2,24,54,8476449.0
2018-2019,Scott Mayfield,NYI,D,84.0,118.0,,155.0,108.0,114.0,82.0,110.0,79.0,174.0,152.0,67.0,,103.0,Second Pair,79,1480.0166666667,4,5,25,1992-10-14,USA,USA,77,220,2011,2,4,34,8476429.0
2018-2019,Sean Walker,LAK,D,72.0,131.0,,,152.0,178.0,74.0,82.0,49.0,151.0,33.0,116.0,,147.0,Third Pair,39,601.83333333333,3,4,23,1994-11-13,CAN,CAN,71,195,-,-,-,-,8480336.0
2018-2019,Seth Jones,CBJ,D,24.0,68.0,60.0,51.0,57.0,96.0,18.0,40.0,55.0,38.0,42.0,154.0,,14.0,First Pair,75,1936.7,9,19,23,1994-10-03,USA,USA,76,213,2013,1,4,4,8477495.0
2018-2019,Shayne Gostisbehere,PHI,D,87.0,85.0,4.0,,125.0,71.0,52.0,87.0,100.0,30.0,3.0,198.0,,21.0,Second Pair,78,1533.4166666667,9,12,25,1993-04-20,USA,USA,71,180,2012,3,17,78,8476906.0
2018-2019,Shea Theodore,VGK,D,18.0,70.0,17.0,,22.0,80.0,21.0,48.0,28.0,58.0,39.0,225.0,,43.0,Second Pair,79,1587.3666666667,12,16,23,1995-08-03,CAN,CAN,74,197,2013,1,26,26,8477447.0
2018-2019,Shea Weber,MTL,D,6.0,125.0,45.0,129.0,8.0,84.0,12.0,5.0,12.0,158.0,164.0,44.0,,9.0,First Pair,58,1360.4333333333,14,8,33,1985-08-14,CAN,CAN,76,230,2003,2,19,49,8470642.0
2018-2019,Slater Koekkoek,CHI,D,53.0,76.0,,151.0,76.0,167.0,64.0,17.0,106.0,79.0,204.0,57.0,,175.0,Third Pair,31,490.78333333333,2,2,24,1994-02-18,CAN,CAN,74,193,2012,1,10,10,8476886.0
2018-2019,Slater Koekkoek,TBL,D,53.0,76.0,,151.0,76.0,167.0,64.0,17.0,106.0,79.0,204.0,57.0,,175.0,Third Pair,31,490.78333333333,2,2,24,1994-02-18,CAN,CAN,74,193,2012,1,10,10,8476886.0
2018-2019,Steven Kampfer,BOS,D,156.0,10.0,88.0,,112.0,22.0,121.0,53.0,229.0,16.0,220.0,80.0,,201.0,Third Pair,35,511.9,3,1,29,1988-09-24,USA,USA,71,198,2007,4,2,93,8474000.0
2018-2019,Steven Santini,NJD,D,228.0,51.0,,13.0,233.0,85.0,148.0,153.0,210.0,221.0,133.0,23.0,,176.0,Third Pair,39,649.6,1,1,23,1995-03-07,USA,USA,74,209,2013,2,12,42,8477463.0
2018-2019,TJ Brodie,CGY,D,127.0,111.0,91.0,110.0,74.0,50.0,194.0,155.0,101.0,103.0,20.0,232.0,,86.0,Second Pair,79,1696.2166666667,9,13,28,1990-06-07,CAN,CAN,74,187,2008,4,23,114,8474673.0
2018-2019,Taylor Fedun,DAL,D,42.0,42.0,,22.0,71.0,10.0,22.0,36.0,122.0,155.0,173.0,218.0,,162.0,Third Pair,54,748.3,4,5,30,1988-06-04,CAN,CAN,73,200,-,-,-,-,8476166.0
2018-2019,Thomas Chabot,OTT,D,19.0,204.0,80.0,,48.0,220.0,35.0,6.0,53.0,51.0,45.0,171.0,,18.0,First Pair,70,1700.2166666667,14,12,21,1997-01-30,CAN,CAN,74,195,2015,1,18,18,8478469.0
2018-2019,Thomas Hickey,NYI,D,139.0,178.0,,125.0,118.0,171.0,131.0,184.0,139.0,202.0,161.0,132.0,,141.0,Second Pair,40,740.2,0,2,29,1989-02-08,CAN,CAN,72,185,2007,1,4,4,8474066.0
2018-2019,Tim Heed,SJS,D,34.0,62.0,57.0,,39.0,31.0,135.0,154.0,9.0,29.0,200.0,213.0,,127.0,Third Pair,37,531.63333333333,2,5,27,1991-01-27,SWE,SWE,72,180,2010,5,12,132,8475841.0
2018-2019,Tony DeAngelo,NYR,D,49.0,226.0,41.0,,56.0,227.0,32.0,104.0,102.0,123.0,125.0,152.0,,62.0,Second Pair,61,1178.9833333333,4,10,22,1995-10-24,USA,USA,71,180,2014,1,19,19,8477950.0
2018-2019,Torey Krug,BOS,D,28.0,87.0,3.0,,60.0,18.0,34.0,76.0,36.0,2.0,28.0,165.0,,16.0,Second Pair,64,1363.2166666667,6,25,27,1991-04-12,USA,USA,69,194,-,-,-,-,8476792.0
2018-2019,Travis Dermott,TOR,D,43.0,171.0,,145.0,21.0,52.0,39.0,88.0,124.0,48.0,25.0,81.0,,144.0,Third Pair,64,1107.6333333333,4,5,21,1996-12-22,CAN,CAN,72,202,2015,2,4,34,8478408.0
2018-2019,Travis Hamonic,CGY,D,33.0,55.0,,69.0,18.0,131.0,41.0,75.0,120.0,70.0,94.0,170.0,,72.0,Second Pair,69,1439.7333333333,7,7,28,1990-08-16,CAN,CAN,73,200,2008,2,23,53,8474612.0
2018-2019,Travis Sanheim,PHI,D,60.0,92.0,85.0,,107.0,51.0,114.0,65.0,22.0,84.0,81.0,203.0,,92.0,Second Pair,82,1602.7,9,13,22,1996-03-29,CAN,CAN,75,181,2014,1,17,17,8477948.0
2018-2019,Trevor Daley,DET,D,210.0,227.0,,173.0,208.0,232.0,177.0,112.0,203.0,196.0,116.0,228.0,,158.0,Second Pair,44,816.61666666667,2,4,34,1983-10-09,CAN,CAN,71,199,2002,2,13,43,8470110.0
2018-2019,Trevor van Riemsdyk,CAR,D,38.0,18.0,,9.0,20.0,37.0,56.0,98.0,81.0,44.0,58.0,212.0,,167.0,Third Pair,78,1174.5666666667,3,5,27,1991-07-24,USA,USA,75,191,-,-,-,-,8477845.0
2018-2019,Troy Stecher,VAN,D,166.0,145.0,96.0,21.0,168.0,155.0,146.0,216.0,58.0,104.0,2.0,130.0,,146.0,Second Pair,78,1553.5166666667,2,11,24,1994-04-07,CAN,CAN,70,184,-,-,-,-,8479442.0
2018-2019,Tyler Myers,WPG,D,66.0,183.0,19.0,163.0,130.0,145.0,31.0,54.0,111.0,99.0,214.0,151.0,,66.0,Second Pair,80,1627.75,9,11,28,1990-02-01,USA,CAN,80,229,2008,1,12,12,8474574.0
2018-2019,Tyson Barrie,COL,D,9.0,142.0,34.0,,90.0,143.0,9.0,8.0,4.0,4.0,103.0,202.0,,11.0,Second Pair,78,1698.5333333333,14,28,27,1991-07-26,CAN,CAN,71,197,2009,3,3,64,8475197.0
2018-2019,Victor Hedman,TBL,D,11.0,105.0,10.0,35.0,40.0,87.0,11.0,4.0,39.0,42.0,176.0,145.0,,7.0,First Pair,70,1593.9333333333,12,21,27,1990-12-18,SWE,SWE,79,244,2009,1,2,2,8475167.0
2018-2019,Victor Mete,MTL,D,151.0,154.0,,167.0,16.0,93.0,215.0,224.0,148.0,107.0,10.0,233.0,,199.0,Third Pair,71,1261.8833333333,0,5,20,1998-06-07,CAN,CAN,69,187,2016,4,9,100,8479376.0
2018-2019,Vince Dunn,STL,D,15.0,91.0,46.0,,13.0,26.0,43.0,20.0,29.0,5.0,147.0,195.0,,77.0,Third Pair,78,1366.5833333333,12,12,21,1996-10-29,CAN,CAN,72,200,2015,2,26,56,8478407.0
2018-2019,Will Butcher,NJD,D,159.0,88.0,49.0,,79.0,43.0,186.0,170.0,151.0,64.0,70.0,219.0,,107.0,Second Pair,78,1503.4166666667,4,12,23,1995-01-06,USA,USA,70,195,2013,5,2,123,8477355.0
2018-2019,Yannick Weber,NSH,D,144.0,103.0,,,184.0,53.0,86.0,141.0,115.0,9.0,182.0,85.0,,231.0,Fringe,62,738.61666666667,2,3,29,1988-09-23,CHE,CHE,71,200,2007,3,12,73,8474134.0
2018-2019,Zach Bogosian,BUF,D,167.0,123.0,,136.0,137.0,151.0,157.0,195.0,119.0,149.0,213.0,136.0,,96.0,Second Pair,65,1405.7333333333,3,6,28,1990-07-15,USA,USA,74,222,2008,1,3,3,8474567.0
2018-2019,Zach Werenski,CBJ,D,25.0,137.0,58.0,26.0,58.0,128.0,33.0,16.0,72.0,21.0,22.0,194.0,,36.0,First Pair,82,1877.7666666667,11,19,21,1997-07-19,USA,USA,74,213,2015,1,8,8,8478460.0
2018-2019,Zdeno Chara,BOS,D,67.0,61.0,,105.0,50.0,46.0,71.0,61.0,147.0,157.0,192.0,115.0,,87.0,Second Pair,62,1306.8166666667,5,4,41,1977-03-18,SVK,SVK,81,250,1996,3,4,56,8465009.0
