Season,Player,Team,Position,evo_rank,evd_rank,ppl_rank,pkl_rank,oio_rank,oid_rank,sht_rank,scr_rank,plm_rank,zon_rank,pen_rank,phy_rank,fof_rank,fan_rank,Role,GP,TOI,Goals,First Assists,Age,Date of Birth,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Round,Round Pick,Overall Draft Position,Player ID,Headshot URL
2016-2017,Morgan Rielly,TOR,D,27.0,212.0,47.0,137.0,32.0,213.0,30.0,90.0,63.0,186.0,28.0,187.0,,51.0,First Pair,76,1684.8166666667,6,14,22,1994-03-09,CAN,CAN,73,222,2012,1,5,5,8476853.0,https://assets.nhle.com/mugs/nhl/20162017/TOR/8476853.png
2016-2017,Nate Prosser,MIN,D,216.0,7.0,,,199.0,80.0,215.0,118.0,217.0,185.0,168.0,127.0,,198.0,Fringe,39,496.48333333333,2,2,30,1986-05-07,USA,USA,74,201,-,-,-,-,8475613.0,https://assets.nhle.com/mugs/nhl/20162017/MIN/8475613.png
2016-2017,Nate Schmidt,WSH,D,99.0,64.0,,,72.0,32.0,121.0,95.0,146.0,29.0,32.0,144.0,,180.0,Third Pair,60,928.71666666667,3,6,25,1991-07-16,USA,USA,72,195,-,-,-,-,8477220.0,https://assets.nhle.com/mugs/nhl/20162017/WSH/8477220.png
2016-2017,Nathan Beaulieu,MTL,D,104.0,184.0,68.0,21.0,92.0,139.0,118.0,169.0,90.0,66.0,81.0,148.0,,86.0,Second Pair,74,1441.5,4,14,23,1992-12-05,CAN,CAN,74,200,2011,1,17,17,8476470.0,https://assets.nhle.com/mugs/nhl/20162017/MTL/8476470.png
2016-2017,Nick Holden,NYR,D,155.0,203.0,,140.0,162.0,194.0,175.0,57.0,143.0,197.0,98.0,44.0,,101.0,Second Pair,80,1649.0166666667,11,9,29,1987-05-15,CAN,CAN,76,210,-,-,-,-,8474207.0,https://assets.nhle.com/mugs/nhl/20162017/NYR/8474207.png
2016-2017,Nick Jensen,DET,D,59.0,182.0,,145.0,110.0,94.0,96.0,22.0,60.0,35.0,20.0,139.0,,129.0,Third Pair,49,870.03333333333,4,5,25,1990-09-21,USA,USA,73,205,2009,5,29,150,8475324.0,https://assets.nhle.com/mugs/nhl/20162017/DET/8475324.png
2016-2017,Nick Leddy,NYI,D,50.0,192.0,43.0,,62.0,205.0,142.0,47.0,36.0,168.0,49.0,172.0,,52.0,First Pair,81,1840.1666666667,11,17,25,1991-03-20,USA,USA,72,205,2009,1,16,16,8475181.0,https://assets.nhle.com/mugs/nhl/20162017/NYI/8475181.png
2016-2017,Nick Schultz,PHI,D,206.0,16.0,,44.0,200.0,116.0,155.0,206.0,168.0,127.0,207.0,72.0,,128.0,Third Pair,28,427.11666666667,0,3,34,1982-08-25,CAN,CAN,73,203,2000,2,3,33,8468513.0,https://assets.nhle.com/mugs/nhl/20162017/PHI/8468513.png
2016-2017,Nikita Nesterov,MTL,D,42.0,204.0,86.0,,105.0,95.0,81.0,68.0,21.0,9.0,155.0,42.0,,172.0,Third Pair,48,781.68333333333,4,9,23,1993-03-28,RUS,RUS,71,191,2011,5,27,148,8476300.0,https://assets.nhle.com/mugs/nhl/20162017/MTL/8476300.png
2016-2017,Nikita Nesterov,TBL,D,42.0,204.0,86.0,,105.0,95.0,81.0,68.0,21.0,9.0,155.0,42.0,,172.0,Third Pair,48,781.68333333333,4,9,23,1993-03-28,RUS,RUS,71,191,2011,5,27,148,8476300.0,https://assets.nhle.com/mugs/nhl/20162017/TBL/8476300.png
2016-2017,Nikita Tryamkin,VAN,D,183.0,116.0,,149.0,195.0,133.0,135.0,143.0,180.0,75.0,221.0,25.0,,189.0,Third Pair,66,1104.85,2,3,22,1994-08-30,RUS,RUS,79,265,2014,3,6,66,8477997.0,https://assets.nhle.com/mugs/nhl/20162017/VAN/8477997.png
2016-2017,Nikita Zadorov,COL,D,193.0,133.0,,110.0,222.0,126.0,143.0,220.0,34.0,201.0,218.0,11.0,,173.0,Second Pair,56,1066.0,0,7,21,1995-04-16,RUS,RUS,78,248,2013,1,16,16,8477507.0,https://assets.nhle.com/mugs/nhl/20162017/COL/8477507.png
2016-2017,Nikita Zaitsev,TOR,D,76.0,181.0,73.0,144.0,15.0,215.0,173.0,175.0,56.0,208.0,125.0,40.0,,64.0,First Pair,82,1805.5333333333,4,13,24,1991-10-29,RUS,RUS,74,192,-,-,-,-,8479458.0,https://assets.nhle.com/mugs/nhl/20162017/TOR/8479458.png
2016-2017,Niklas Hjalmarsson,CHI,D,187.0,38.0,,119.0,138.0,74.0,210.0,131.0,194.0,204.0,65.0,220.0,,87.0,Second Pair,73,1569.1333333333,5,7,29,1987-06-06,SWE,SWE,75,197,2005,4,17,108,8471769.0,https://assets.nhle.com/mugs/nhl/20162017/CHI/8471769.png
2016-2017,Niklas Kronwall,DET,D,197.0,146.0,66.0,38.0,106.0,131.0,216.0,141.0,211.0,19.0,177.0,96.0,,103.0,Second Pair,57,1108.8333333333,2,5,35,1981-01-12,SWE,SWE,72,194,2000,1,29,29,8468509.0,https://assets.nhle.com/mugs/nhl/20162017/DET/8468509.png
2016-2017,Noah Hanifin,CAR,D,72.0,155.0,42.0,,91.0,157.0,126.0,164.0,20.0,25.0,134.0,163.0,,110.0,Third Pair,81,1451.5333333333,4,16,19,1997-01-25,USA,USA,75,207,2015,1,5,5,8478396.0,https://assets.nhle.com/mugs/nhl/20162017/CAR/8478396.png
2016-2017,Oliver Ekman-Larsson,ARI,D,100.0,210.0,59.0,155.0,176.0,192.0,68.0,53.0,82.0,207.0,21.0,90.0,,24.0,First Pair,79,1944.6166666667,12,9,25,1991-07-17,SWE,SWE,74,200,2009,1,6,6,8475171.0,https://assets.nhle.com/mugs/nhl/20162017/ARI/8475171.png
2016-2017,Olli Määttä,PIT,D,47.0,68.0,,91.0,11.0,106.0,84.0,97.0,104.0,72.0,60.0,110.0,,119.0,Second Pair,55,993.51666666667,1,4,22,1994-08-22,FIN,FIN,74,207,2012,1,22,22,8476874.0,https://assets.nhle.com/mugs/nhl/20162017/PIT/8476874.png
2016-2017,Oscar Klefbom,EDM,D,12.0,132.0,57.0,106.0,80.0,145.0,20.0,8.0,25.0,195.0,30.0,200.0,,29.0,First Pair,82,1834.3833333333,12,15,23,1993-07-20,SWE,SWE,75,216,2011,1,19,19,8476472.0,https://assets.nhle.com/mugs/nhl/20162017/EDM/8476472.png
2016-2017,P.K. Subban,NSH,D,30.0,141.0,38.0,86.0,35.0,48.0,67.0,40.0,33.0,159.0,56.0,129.0,,12.0,First Pair,66,1610.6666666667,10,13,27,1989-05-13,CAN,CAN,72,210,2007,2,13,43,8474056.0,https://assets.nhle.com/mugs/nhl/20162017/NSH/8474056.png
2016-2017,Patrick Wiercioch,COL,D,175.0,172.0,110.0,16.0,185.0,144.0,125.0,89.0,193.0,74.0,138.0,140.0,,185.0,Third Pair,57,949.98333333333,4,3,25,1990-09-12,CAN,CAN,77,202,2008,2,12,42,8474605.0,https://assets.nhle.com/mugs/nhl/20162017/COL/8474605.png
2016-2017,Patrik Nemeth,DAL,D,92.0,80.0,,161.0,29.0,111.0,102.0,207.0,85.0,113.0,149.0,87.0,,193.0,Third Pair,40,631.15,0,2,24,1992-02-08,SWE,SWE,76,230,2010,2,11,41,8475747.0,https://assets.nhle.com/mugs/nhl/20162017/DAL/8475747.png
2016-2017,Paul Martin,SJS,D,126.0,125.0,,120.0,4.0,154.0,221.0,156.0,138.0,41.0,121.0,195.0,,133.0,Second Pair,81,1557.35,4,5,35,1981-03-05,USA,USA,73,200,2000,2,32,62,8468542.0,https://assets.nhle.com/mugs/nhl/20162017/SJS/8468542.png
2016-2017,Paul Postma,WPG,D,69.0,161.0,,,113.0,90.0,77.0,83.0,51.0,58.0,161.0,165.0,,217.0,Fringe,65,705.53333333333,1,7,27,1989-02-22,CAN,CAN,75,195,2007,7,24,205,8474074.0,https://assets.nhle.com/mugs/nhl/20162017/WPG/8474074.png
2016-2017,Philip Larsen,VAN,D,154.0,217.0,63.0,,177.0,207.0,169.0,94.0,144.0,39.0,128.0,197.0,,168.0,Third Pair,26,427.91666666667,1,4,26,1989-12-07,DNK,DNK,73,185,2008,5,28,149,8474707.0,https://assets.nhle.com/mugs/nhl/20162017/VAN/8474707.png
2016-2017,Radko Gudas,PHI,D,16.0,20.0,,24.0,67.0,44.0,13.0,32.0,17.0,192.0,180.0,3.0,,62.0,Second Pair,67,1292.5833333333,6,10,26,1990-06-05,CZE,CZE,72,208,2010,3,6,66,8475462.0,https://assets.nhle.com/mugs/nhl/20162017/PHI/8475462.png
2016-2017,Rasmus Ristolainen,BUF,D,156.0,167.0,19.0,159.0,189.0,203.0,80.0,106.0,118.0,171.0,43.0,68.0,,14.0,First Pair,79,2090.9666666667,6,17,21,1994-10-27,FIN,FIN,76,221,2013,1,8,8,8477499.0,https://assets.nhle.com/mugs/nhl/20162017/BUF/8477499.png
2016-2017,Robert Bortuzzo,STL,D,81.0,1.0,,104.0,103.0,1.0,34.0,76.0,158.0,156.0,189.0,10.0,,191.0,Third Pair,38,535.3,1,2,27,1989-03-18,CAN,CAN,76,216,2007,3,17,78,8474145.0,https://assets.nhle.com/mugs/nhl/20162017/STL/8474145.png
2016-2017,Roman Josi,NSH,D,8.0,46.0,36.0,45.0,64.0,62.0,14.0,39.0,12.0,136.0,15.0,185.0,,4.0,First Pair,72,1805.3833333333,12,20,26,1990-06-01,CHE,CHE,73,201,2008,2,8,38,8474600.0,https://assets.nhle.com/mugs/nhl/20162017/NSH/8474600.png
2016-2017,Roman Polak,TOR,D,145.0,89.0,,41.0,96.0,130.0,165.0,104.0,176.0,155.0,191.0,7.0,,132.0,Third Pair,75,1344.05,4,2,30,1986-04-28,CZE,CZE,74,240,2004,6,17,180,8471392.0,https://assets.nhle.com/mugs/nhl/20162017/TOR/8471392.png
2016-2017,Ron Hainsey,CAR,D,142.0,128.0,,42.0,47.0,138.0,181.0,167.0,132.0,62.0,75.0,132.0,,116.0,First Pair,72,1586.15,4,8,35,1981-03-24,USA,USA,75,201,2000,1,13,13,8468493.0,https://assets.nhle.com/mugs/nhl/20162017/CAR/8468493.png
2016-2017,Ron Hainsey,PIT,D,142.0,128.0,,42.0,47.0,138.0,181.0,167.0,132.0,62.0,75.0,132.0,,116.0,First Pair,72,1586.15,4,8,35,1981-03-24,USA,USA,75,201,2000,1,13,13,8468493.0,https://assets.nhle.com/mugs/nhl/20162017/PIT/8468493.png
2016-2017,Ryan Ellis,NSH,D,38.0,29.0,32.0,4.0,85.0,40.0,97.0,6.0,74.0,134.0,1.0,175.0,,27.0,First Pair,71,1700.8666666667,16,13,25,1991-01-03,CAN,CAN,70,180,2009,1,11,11,8475176.0,https://assets.nhle.com/mugs/nhl/20162017/NSH/8475176.png
2016-2017,Ryan McDonagh,NYR,D,51.0,108.0,21.0,95.0,69.0,193.0,112.0,45.0,29.0,181.0,33.0,149.0,,23.0,First Pair,77,1875.5,6,22,27,1989-06-13,USA,USA,73,215,2007,1,12,12,8474151.0,https://assets.nhle.com/mugs/nhl/20162017/NYR/8474151.png
2016-2017,Ryan Murphy,CAR,D,198.0,43.0,,,190.0,92.0,180.0,214.0,65.0,15.0,31.0,217.0,,202.0,Third Pair,27,355.65,0,1,23,1993-03-31,CAN,CAN,71,175,2011,1,12,12,8476465.0,https://assets.nhle.com/mugs/nhl/20162017/CAR/8476465.png
2016-2017,Ryan Murray,CBJ,D,185.0,90.0,,58.0,108.0,190.0,214.0,142.0,187.0,100.0,192.0,206.0,,113.0,Second Pair,60,1099.9833333333,2,5,22,1993-09-27,CAN,CAN,73,206,2012,1,2,2,8476850.0,https://assets.nhle.com/mugs/nhl/20162017/CBJ/8476850.png
2016-2017,Ryan Sproul,DET,D,96.0,213.0,79.0,,218.0,214.0,31.0,203.0,15.0,2.0,83.0,191.0,,145.0,Third Pair,27,408.98333333333,1,4,23,1993-01-13,CAN,CAN,76,205,2011,2,25,55,8476450.0,https://assets.nhle.com/mugs/nhl/20162017/DET/8476450.png
2016-2017,Ryan Suter,MIN,D,125.0,33.0,53.0,125.0,74.0,15.0,151.0,140.0,152.0,84.0,114.0,189.0,,30.0,First Pair,82,2207.8166666667,9,10,31,1985-01-21,USA,USA,73,205,2003,1,7,7,8470600.0,https://assets.nhle.com/mugs/nhl/20162017/MIN/8470600.png
2016-2017,Sami Vatanen,ANA,D,129.0,74.0,3.0,47.0,39.0,135.0,167.0,129.0,175.0,132.0,34.0,131.0,,48.0,Second Pair,71,1538.15,3,9,25,1991-06-03,FIN,FIN,70,185,2009,4,15,106,8475222.0,https://assets.nhle.com/mugs/nhl/20162017/ANA/8475222.png
2016-2017,Scott Mayfield,NYI,D,2.0,82.0,,,22.0,216.0,4.0,12.0,6.0,85.0,170.0,45.0,,76.0,Third Pair,25,353.5,2,3,23,1992-10-14,USA,USA,77,220,2011,2,4,34,8476429.0,https://assets.nhle.com/mugs/nhl/20162017/NYI/8476429.png
2016-2017,Seth Jones,CBJ,D,29.0,83.0,89.0,33.0,41.0,77.0,43.0,35.0,41.0,71.0,23.0,177.0,,38.0,First Pair,75,1755.25,12,13,21,1994-10-03,USA,USA,76,213,2013,1,4,4,8477495.0,https://assets.nhle.com/mugs/nhl/20162017/CBJ/8477495.png
2016-2017,Shayne Gostisbehere,PHI,D,39.0,177.0,1.0,,88.0,132.0,24.0,26.0,121.0,6.0,13.0,194.0,,15.0,Second Pair,76,1488.1166666667,7,17,23,1993-04-20,USA,USA,71,180,2012,3,17,78,8476906.0,https://assets.nhle.com/mugs/nhl/20162017/PHI/8476906.png
2016-2017,Shea Theodore,ANA,D,32.0,222.0,54.0,65.0,79.0,212.0,26.0,201.0,4.0,43.0,214.0,201.0,,107.0,Third Pair,34,588.65,2,6,21,1995-08-03,CAN,CAN,74,197,2013,1,26,26,8477447.0,https://assets.nhle.com/mugs/nhl/20162017/ANA/8477447.png
2016-2017,Shea Weber,MTL,D,74.0,40.0,33.0,80.0,101.0,13.0,46.0,67.0,129.0,152.0,124.0,76.0,,7.0,First Pair,78,1954.7666666667,17,9,31,1985-08-14,CAN,CAN,76,230,2003,2,19,49,8470642.0,https://assets.nhle.com/mugs/nhl/20162017/MTL/8470642.png
2016-2017,Slater Koekkoek,TBL,D,144.0,139.0,,,186.0,155.0,73.0,217.0,43.0,137.0,37.0,120.0,,209.0,Fringe,29,376.53333333333,0,2,22,1994-02-18,CAN,CAN,74,193,2012,1,10,10,8476886.0,https://assets.nhle.com/mugs/nhl/20162017/TBL/8476886.png
2016-2017,Stephen Johns,DAL,D,82.0,28.0,,32.0,38.0,109.0,29.0,78.0,205.0,198.0,167.0,15.0,,81.0,Second Pair,61,1113.5833333333,4,2,24,1992-04-18,USA,USA,76,225,2010,2,30,60,8475730.0,https://assets.nhle.com/mugs/nhl/20162017/DAL/8475730.png
2016-2017,Steven Santini,NJD,D,172.0,58.0,,154.0,220.0,19.0,87.0,59.0,185.0,143.0,152.0,28.0,,184.0,Third Pair,38,611.16666666667,2,2,21,1995-03-07,USA,USA,74,209,2013,2,12,42,8477463.0,https://assets.nhle.com/mugs/nhl/20162017/NJD/8477463.png
2016-2017,TJ Brodie,CGY,D,186.0,114.0,77.0,105.0,163.0,98.0,217.0,158.0,87.0,166.0,5.0,222.0,,65.0,First Pair,82,1933.65,6,14,26,1990-06-07,CAN,CAN,74,187,2008,4,23,114,8474673.0,https://assets.nhle.com/mugs/nhl/20162017/CGY/8474673.png
2016-2017,Taylor Fedun,BUF,D,157.0,60.0,108.0,,117.0,42.0,171.0,223.0,47.0,92.0,220.0,209.0,,194.0,Third Pair,27,360.81666666667,0,3,28,1988-06-04,CAN,CAN,73,200,-,-,-,-,8476166.0,https://assets.nhle.com/mugs/nhl/20162017/BUF/8476166.png
2016-2017,Thomas Hickey,NYI,D,89.0,216.0,,36.0,71.0,218.0,133.0,108.0,92.0,148.0,19.0,114.0,,122.0,Third Pair,76,1331.4166666667,4,5,27,1989-02-08,CAN,CAN,72,185,2007,1,4,4,8474066.0,https://assets.nhle.com/mugs/nhl/20162017/NYI/8474066.png
2016-2017,Toby Enstrom,WPG,D,211.0,100.0,97.0,113.0,128.0,54.0,219.0,209.0,165.0,99.0,166.0,218.0,,151.0,Second Pair,60,1314.2666666667,1,7,31,1984-11-05,SWE,SWE,70,180,2003,8,10,239,8470828.0,https://assets.nhle.com/mugs/nhl/20162017/WPG/8470828.png
2016-2017,Torey Krug,BOS,D,10.0,111.0,5.0,,36.0,24.0,10.0,96.0,18.0,32.0,3.0,168.0,,18.0,Second Pair,81,1749.65,8,25,25,1991-04-12,USA,USA,69,194,-,-,-,-,8476792.0,https://assets.nhle.com/mugs/nhl/20162017/BOS/8476792.png
2016-2017,Travis Hamonic,NYI,D,46.0,185.0,,126.0,78.0,221.0,57.0,70.0,35.0,149.0,101.0,85.0,,59.0,Second Pair,49,1002.3166666667,3,6,26,1990-08-16,CAN,CAN,73,200,2008,2,23,53,8474612.0,https://assets.nhle.com/mugs/nhl/20162017/NYI/8474612.png
2016-2017,Trevor Daley,PIT,D,34.0,180.0,64.0,67.0,9.0,208.0,71.0,23.0,163.0,76.0,136.0,204.0,,73.0,Second Pair,56,1141.1833333333,5,6,32,1983-10-09,CAN,CAN,71,199,2002,2,13,43,8470110.0,https://assets.nhle.com/mugs/nhl/20162017/PIT/8470110.png
2016-2017,Trevor van Riemsdyk,CHI,D,106.0,21.0,,147.0,121.0,82.0,160.0,56.0,86.0,70.0,108.0,207.0,,99.0,Second Pair,58,1067.7,5,5,25,1991-07-24,USA,USA,75,191,-,-,-,-,8477845.0,https://assets.nhle.com/mugs/nhl/20162017/CHI/8477845.png
2016-2017,Troy Stecher,VAN,D,168.0,195.0,84.0,,166.0,211.0,101.0,221.0,135.0,179.0,25.0,173.0,,88.0,Second Pair,71,1418.5,3,10,22,1994-04-07,CAN,CAN,70,184,-,-,-,-,8479442.0,https://assets.nhle.com/mugs/nhl/20162017/VAN/8479442.png
2016-2017,Tyson Barrie,COL,D,40.0,198.0,65.0,,188.0,178.0,51.0,20.0,11.0,73.0,26.0,210.0,,32.0,First Pair,74,1724.7666666667,7,20,25,1991-07-26,CAN,CAN,71,197,2009,3,3,64,8475197.0,https://assets.nhle.com/mugs/nhl/20162017/COL/8475197.png
2016-2017,Victor Hedman,TBL,D,9.0,35.0,8.0,68.0,45.0,33.0,47.0,17.0,9.0,18.0,70.0,152.0,,5.0,First Pair,79,1936.25,16,34,25,1990-12-18,SWE,SWE,79,244,2009,1,2,2,8475167.0,https://assets.nhle.com/mugs/nhl/20162017/TBL/8475167.png
2016-2017,Xavier Ouellet,DET,D,95.0,85.0,,134.0,148.0,104.0,63.0,91.0,79.0,79.0,97.0,122.0,,137.0,Third Pair,66,1186.2166666667,3,5,23,1993-07-29,FRA,FRA,72,197,2011,2,18,48,8476443.0,https://assets.nhle.com/mugs/nhl/20162017/DET/8476443.png
2016-2017,Yannick Weber,NSH,D,153.0,174.0,,,192.0,149.0,78.0,170.0,76.0,20.0,197.0,93.0,,201.0,Fringe,73,870.15,1,5,27,1988-09-23,CHE,CHE,71,200,2007,3,12,73,8474134.0,https://assets.nhle.com/mugs/nhl/20162017/NSH/8474134.png
2016-2017,Yohann Auvitu,NJD,D,63.0,170.0,107.0,,211.0,21.0,2.0,13.0,199.0,17.0,84.0,159.0,,153.0,Third Pair,25,390.08333333333,2,1,27,1989-07-27,FRA,FRA,71,187,-,-,-,-,8479483.0,https://assets.nhle.com/mugs/nhl/20162017/NJD/8479483.png
2016-2017,Zach Bogosian,BUF,D,170.0,119.0,,133.0,159.0,170.0,122.0,174.0,145.0,144.0,145.0,107.0,,82.0,Second Pair,56,1124.8833333333,2,4,26,1990-07-15,USA,USA,74,222,2008,1,3,3,8474567.0,https://assets.nhle.com/mugs/nhl/20162017/BUF/8474567.png
2016-2017,Zach Werenski,CBJ,D,20.0,69.0,4.0,,46.0,66.0,16.0,33.0,67.0,67.0,87.0,205.0,,19.0,Second Pair,78,1631.0666666667,11,15,19,1997-07-19,USA,USA,74,213,2015,1,8,8,8478460.0,https://assets.nhle.com/mugs/nhl/20162017/CBJ/8478460.png
2016-2017,Zdeno Chara,BOS,D,41.0,122.0,,54.0,68.0,91.0,56.0,46.0,49.0,205.0,131.0,95.0,,46.0,First Pair,75,1749.95,10,10,39,1977-03-18,SVK,SVK,81,250,1996,3,4,56,8465009.0,https://assets.nhle.com/mugs/nhl/20162017/BOS/8465009.png
