Season,Player,Team,Position,evo_rank,evd_rank,ppl_rank,pkl_rank,oio_rank,oid_rank,sht_rank,scr_rank,plm_rank,zon_rank,pen_rank,phy_rank,fof_rank,fan_rank,Role,GP,TOI,Goals,First Assists,Age,Date of Birth,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Round,Round Pick,Overall Draft Position,Player ID
2014-2015,Jonathan Drouin,TBL,F,177.0,85.0,257.0,,56.0,100.0,364.0,420.0,5.0,100.0,243.0,273.0,,297.0,Fourth Line,70,926.55,4,16,19,1995-03-28,CAN,CAN,71,198,2013,1,3,3,8477494.0
2014-2015,Jonathan Huberdeau,FLA,F,112.0,189.0,191.0,,144.0,168.0,197.0,153.0,42.0,182.0,26.0,279.0,,136.0,Second Line,79,1323.0833333333,15,27,21,1993-06-04,CAN,CAN,73,200,2011,1,3,3,8476456.0
2014-2015,Jonathan Toews,CHI,F,41.0,186.0,92.0,107.0,11.0,116.0,225.0,45.0,63.0,74.0,85.0,363.0,8.0,42.0,First Line,81,1583.95,28,23,26,1988-04-29,CAN,CAN,74,201,2006,1,3,3,8473604.0
2014-2015,Jordan Caron,BOS,F,422.0,231.0,,,405.0,184.0,394.0,422.0,417.0,123.0,405.0,92.0,,421.0,Fringe,30,241.06666666667,0,0,23,1990-11-02,CAN,CAN,75,204,2009,1,25,25,8475150.0
2014-2015,Jordan Caron,COL,F,422.0,231.0,,,405.0,184.0,394.0,422.0,417.0,123.0,405.0,92.0,,421.0,Fringe,30,241.06666666667,0,0,23,1990-11-02,CAN,CAN,75,204,2009,1,25,25,8475150.0
2014-2015,Jordan Eberle,EDM,F,97.0,412.0,38.0,,150.0,393.0,223.0,66.0,73.0,61.0,134.0,338.0,,49.0,First Line,81,1542.4166666667,24,25,24,1990-05-15,CAN,CAN,71,190,2008,1,22,22,8474586.0
2014-2015,Jordan Nolan,LAK,F,381.0,234.0,,,367.0,58.0,373.0,273.0,406.0,125.0,160.0,71.0,,411.0,Fourth Line,60,597.86666666667,6,2,25,1989-06-23,CAN,CAN,75,219,2009,7,5,186,8475325.0
2014-2015,Jordan Schroeder,MIN,F,151.0,18.0,,,187.0,16.0,100.0,182.0,172.0,250.0,184.0,252.0,,309.0,Fourth Line,25,271.4,3,3,23,1990-09-29,USA,USA,69,170,2009,1,22,22,8475147.0
2014-2015,Jordan Staal,CAR,F,156.0,169.0,106.0,,6.0,174.0,281.0,295.0,210.0,179.0,259.0,153.0,7.0,154.0,First Line,46,853.4,6,10,25,1988-09-10,CAN,CAN,76,220,2006,1,2,2,8473533.0
2014-2015,Jordin Tootoo,NJD,F,304.0,379.0,250.0,,383.0,190.0,243.0,133.0,313.0,185.0,381.0,54.0,,372.0,Fourth Line,68,711.11666666667,10,4,31,1983-02-02,CAN,CAN,69,195,2001,4,2,98,8469547.0
2014-2015,Jori Lehtera,STL,F,165.0,11.0,212.0,,128.0,37.0,383.0,211.0,58.0,45.0,391.0,342.0,63.0,178.0,Second Line,75,1215.8,14,19,26,1987-12-23,FIN,FIN,74,212,2008,3,4,65,8474627.0
2014-2015,Josh Bailey,NYI,F,65.0,318.0,235.0,,5.0,334.0,238.0,146.0,64.0,70.0,240.0,307.0,,162.0,Second Line,70,1174.65,15,14,24,1989-10-02,CAN,CAN,73,200,2008,1,9,9,8474573.0
2014-2015,Josh Jooris,CGY,F,308.0,159.0,,7.0,284.0,207.0,295.0,284.0,317.0,131.0,116.0,251.0,109.0,233.0,Third Line,60,869.5,12,6,24,1990-07-14,CAN,CAN,73,198,-,-,-,-,8477591.0
2014-2015,Jussi Jokinen,FLA,F,185.0,180.0,103.0,44.0,175.0,124.0,264.0,271.0,92.0,221.0,231.0,352.0,73.0,138.0,Second Line,81,1355.7833333333,8,19,31,1983-04-01,FIN,FIN,72,191,2001,6,27,192,8469638.0
2014-2015,Justin Abdelkader,DET,F,190.0,80.0,76.0,33.0,243.0,6.0,154.0,125.0,238.0,27.0,83.0,100.0,,134.0,Second Line,71,1271.6,23,15,27,1987-02-25,USA,USA,74,213,2005,2,12,42,8471716.0
2014-2015,Justin Fontaine,MIN,F,164.0,28.0,,,320.0,17.0,202.0,117.0,56.0,303.0,195.0,422.0,,257.0,Fourth Line,71,848.83333333333,9,13,26,1987-11-06,CAN,CAN,70,174,-,-,-,-,8476235.0
2014-2015,Justin Williams,LAK,F,99.0,257.0,102.0,,60.0,19.0,56.0,113.0,292.0,176.0,173.0,379.0,,118.0,Second Line,81,1279.9166666667,18,10,32,1981-10-04,CAN,CAN,73,184,2000,1,28,28,8468508.0
2014-2015,Kevin Hayes,NYR,F,24.0,274.0,,,65.0,246.0,277.0,61.0,1.0,28.0,329.0,297.0,174.0,190.0,Fourth Line,79,1030.2333333333,17,25,22,1992-05-08,USA,USA,77,216,2010,1,24,24,8475763.0
2014-2015,Kris Versteeg,CHI,F,143.0,161.0,181.0,,166.0,155.0,118.0,186.0,187.0,6.0,230.0,362.0,,151.0,Second Line,61,966.96666666667,14,13,28,1986-05-13,CAN,CAN,71,176,2004,5,5,134,8471346.0
2014-2015,Kyle Brodziak,MIN,F,341.0,60.0,,39.0,376.0,156.0,282.0,301.0,325.0,406.0,389.0,267.0,104.0,291.0,Fourth Line,73,952.23333333333,9,6,30,1984-05-25,CAN,CAN,74,205,2003,7,17,214,8470803.0
2014-2015,Kyle Chipchura,ARI,F,332.0,233.0,,155.0,194.0,266.0,396.0,384.0,282.0,402.0,220.0,105.0,49.0,383.0,Fourth Line,70,937.98333333333,4,4,28,1986-02-19,CAN,CAN,74,203,2004,1,18,18,8471231.0
2014-2015,Kyle Clifford,LAK,F,292.0,157.0,,,287.0,33.0,158.0,318.0,299.0,106.0,411.0,24.0,,376.0,Fourth Line,80,859.06666666667,6,6,23,1991-01-13,CAN,CAN,74,217,2009,2,5,35,8475160.0
2014-2015,Kyle Okposo,NYI,F,21.0,402.0,57.0,,8.0,401.0,68.0,82.0,22.0,15.0,81.0,310.0,,26.0,First Line,60,1173.2666666667,18,19,26,1988-04-16,USA,USA,72,218,2006,1,7,7,8473449.0
2014-2015,Kyle Palmieri,ANA,F,122.0,354.0,50.0,,181.0,322.0,69.0,68.0,247.0,192.0,256.0,147.0,,158.0,Third Line,57,803.51666666667,14,7,23,1991-02-01,USA,USA,71,198,2009,1,26,26,8475151.0
2014-2015,Kyle Turris,OTT,F,73.0,357.0,96.0,,71.0,349.0,120.0,154.0,44.0,213.0,66.0,361.0,102.0,52.0,First Line,82,1575.9833333333,24,25,25,1989-08-14,CAN,CAN,73,190,2007,1,3,3,8474068.0
2014-2015,Lance Bouma,CGY,F,251.0,258.0,,88.0,337.0,382.0,299.0,111.0,192.0,401.0,121.0,23.0,,226.0,Third Line,78,1092.7833333333,16,12,24,1990-03-25,CAN,CAN,74,208,2008,3,17,78,8474642.0
2014-2015,Lars Eller,MTL,F,207.0,271.0,,113.0,265.0,295.0,136.0,180.0,193.0,368.0,333.0,207.0,47.0,208.0,Third Line,77,1193.45,15,8,25,1989-05-08,DNK,DNK,74,205,2007,1,13,13,8474189.0
2014-2015,Lauri Korpikoski,ARI,F,360.0,334.0,16.0,187.0,326.0,383.0,332.0,386.0,309.0,289.0,232.0,108.0,,250.0,Third Line,69,1052.1333333333,6,8,28,1986-07-28,FIN,FIN,73,193,2004,1,19,19,8471232.0
2014-2015,Lee Stempniak,WPG,F,163.0,378.0,215.0,,226.0,304.0,129.0,72.0,190.0,342.0,206.0,223.0,,200.0,Fourth Line,71,903.2,15,5,31,1983-02-04,USA,USA,71,195,2003,5,12,148,8470740.0
2014-2015,Lee Stempniak,NYR,F,163.0,378.0,215.0,,226.0,304.0,129.0,72.0,190.0,342.0,206.0,223.0,,200.0,Fourth Line,71,903.2,15,5,31,1983-02-04,USA,USA,71,195,2003,5,12,148,8470740.0
2014-2015,Leo Komarov,TOR,F,281.0,115.0,,163.0,297.0,256.0,337.0,275.0,181.0,381.0,185.0,13.0,61.0,267.0,Third Line,62,911.38333333333,8,12,27,1987-01-23,EST,FIN,71,205,2006,6,27,180,8473463.0
2014-2015,Leon Draisaitl,EDM,F,208.0,365.0,255.0,,72.0,333.0,329.0,408.0,34.0,1.0,4.0,315.0,168.0,352.0,Fourth Line,37,469.73333333333,2,6,18,1995-10-27,DEU,DEU,74,208,2014,1,3,3,8477934.0
2014-2015,Linden Vey,VAN,F,390.0,399.0,194.0,,244.0,343.0,423.0,399.0,339.0,73.0,210.0,419.0,161.0,364.0,Fourth Line,75,987.86666666667,10,7,23,1991-07-17,CAN,CAN,72,189,2009,4,5,96,8475223.0
2014-2015,Logan Couture,SJS,F,26.0,247.0,6.0,57.0,36.0,325.0,36.0,41.0,68.0,243.0,75.0,311.0,90.0,14.0,First Line,82,1563.9333333333,27,23,25,1989-03-28,CAN,CAN,73,206,2007,1,9,9,8474053.0
2014-2015,Loui Eriksson,BOS,F,212.0,116.0,45.0,76.0,191.0,61.0,288.0,222.0,163.0,173.0,125.0,412.0,,125.0,First Line,81,1496.6333333333,22,16,29,1985-07-17,SWE,SWE,74,179,2003,2,3,33,8470626.0
2014-2015,Lucas Lessio,ARI,F,294.0,333.0,,,238.0,215.0,123.0,314.0,350.0,90.0,101.0,72.0,,344.0,Fourth Line,26,331.65,2,1,21,1993-01-23,CAN,CAN,73,212,2011,2,26,56,8476451.0
2014-2015,Luke Gazdic,EDM,F,415.0,381.0,,,412.0,384.0,362.0,368.0,405.0,31.0,351.0,20.0,,418.0,Fringe,40,295.65,2,0,25,1989-07-25,CAN,CAN,76,225,2007,6,21,172,8473989.0
2014-2015,Luke Glendening,DET,F,391.0,88.0,,106.0,392.0,98.0,360.0,332.0,390.0,375.0,284.0,109.0,23.0,328.0,Third Line,82,1207.0833333333,12,2,25,1989-04-28,USA,USA,71,190,-,-,-,-,8476822.0
2014-2015,Manny Malhotra,MTL,F,421.0,193.0,,96.0,418.0,385.0,374.0,404.0,410.0,424.0,279.0,239.0,2.0,382.0,Fourth Line,58,629.48333333333,1,1,34,1980-05-18,CAN,CAN,74,207,1998,1,7,7,8467334.0
2014-2015,Marc-Andre Cliche,COL,F,416.0,171.0,,196.0,419.0,316.0,344.0,413.0,380.0,215.0,278.0,344.0,59.0,408.0,Fourth Line,74,784.85,2,4,27,1987-03-23,CAN,CAN,72,202,2005,2,26,56,8471718.0
2014-2015,Marcel Goc,PIT,F,379.0,124.0,,146.0,364.0,73.0,283.0,359.0,414.0,322.0,254.0,173.0,21.0,337.0,Fourth Line,74,864.46666666667,3,1,31,1983-08-24,DEU,DEU,73,197,2001,1,20,20,8469473.0
2014-2015,Marcel Goc,STL,F,379.0,124.0,,146.0,364.0,73.0,283.0,359.0,414.0,322.0,254.0,173.0,21.0,337.0,Fourth Line,74,864.46666666667,3,1,31,1983-08-24,DEU,DEU,73,197,2001,1,20,20,8469473.0
2014-2015,Marcus Foligno,BUF,F,363.0,336.0,260.0,133.0,375.0,399.0,403.0,323.0,240.0,266.0,295.0,37.0,,286.0,Second Line,57,924.83333333333,8,9,23,1991-08-10,USA,CAN,75,226,2009,4,13,104,8475220.0
2014-2015,Marcus Johansson,WSH,F,249.0,327.0,133.0,,183.0,211.0,350.0,255.0,179.0,168.0,39.0,314.0,,182.0,Second Line,82,1350.95,20,8,23,1990-10-06,SWE,SWE,73,203,2009,1,24,24,8475149.0
2014-2015,Marcus Kruger,CHI,F,246.0,17.0,,94.0,216.0,65.0,198.0,302.0,261.0,420.0,335.0,386.0,26.0,302.0,Fourth Line,81,1059.5166666667,7,6,24,1990-05-27,SWE,SWE,72,186,2009,5,28,149,8475323.0
2014-2015,Marian Gaborik,LAK,F,56.0,277.0,41.0,,42.0,44.0,76.0,55.0,138.0,193.0,261.0,376.0,,76.0,Second Line,69,1167.1333333333,27,14,32,1982-02-14,SVK,SVK,73,200,2000,1,3,3,8468483.0
2014-2015,Marian Hossa,CHI,F,32.0,68.0,148.0,70.0,22.0,126.0,29.0,102.0,85.0,89.0,273.0,349.0,,30.0,First Line,82,1521.4666666667,22,21,35,1979-01-12,SVK,SVK,73,207,1997,1,12,12,8466148.0
2014-2015,Mark Arcobello,ARI,F,226.0,322.0,141.0,,201.0,278.0,208.0,196.0,227.0,63.0,123.0,165.0,76.0,221.0,Third Line,77,1140.1166666667,17,7,26,1988-08-12,USA,USA,68,174,-,-,-,-,8476062.0
2014-2015,Mark Arcobello,EDM,F,226.0,322.0,141.0,,201.0,278.0,208.0,196.0,227.0,63.0,123.0,165.0,76.0,221.0,Third Line,77,1140.1166666667,17,7,26,1988-08-12,USA,USA,68,174,-,-,-,-,8476062.0
2014-2015,Mark Arcobello,NSH,F,226.0,322.0,141.0,,201.0,278.0,208.0,196.0,227.0,63.0,123.0,165.0,76.0,221.0,Third Line,77,1140.1166666667,17,7,26,1988-08-12,USA,USA,68,174,-,-,-,-,8476062.0
2014-2015,Mark Arcobello,PIT,F,226.0,322.0,141.0,,201.0,278.0,208.0,196.0,227.0,63.0,123.0,165.0,76.0,221.0,Third Line,77,1140.1166666667,17,7,26,1988-08-12,USA,USA,68,174,-,-,-,-,8476062.0
2014-2015,Mark Letestu,CBJ,F,331.0,192.0,,128.0,384.0,199.0,315.0,261.0,289.0,346.0,172.0,268.0,18.0,283.0,Fourth Line,54,720.26666666667,7,4,29,1985-02-04,CAN,CAN,70,195,-,-,-,-,8473914.0
2014-2015,Mark Scheifele,WPG,F,196.0,93.0,171.0,,106.0,187.0,261.0,205.0,262.0,231.0,7.0,266.0,169.0,117.0,First Line,82,1524.25,15,15,21,1993-03-15,CAN,CAN,75,198,2011,1,7,7,8476460.0
2014-2015,Mark Stone,OTT,F,51.0,50.0,115.0,66.0,126.0,265.0,234.0,22.0,31.0,174.0,61.0,353.0,,59.0,Second Line,80,1361.95,26,22,22,1992-05-13,CAN,CAN,75,217,2010,6,28,178,8475913.0
2014-2015,Marko Dano,CBJ,F,5.0,7.0,,,102.0,24.0,12.0,14.0,16.0,315.0,145.0,49.0,,110.0,Fourth Line,35,464.0,8,8,19,1994-11-30,AUT,SVK,71,201,2013,1,27,27,8477448.0
2014-2015,Markus Granlund,CGY,F,262.0,361.0,,137.0,325.0,412.0,297.0,130.0,205.0,87.0,118.0,253.0,175.0,253.0,Fourth Line,48,641.73333333333,8,5,21,1993-04-16,FIN,FIN,72,180,2011,2,15,45,8476440.0
2014-2015,Martin Erat,ARI,F,317.0,284.0,146.0,,196.0,177.0,410.0,392.0,147.0,257.0,355.0,235.0,,298.0,Second Line,79,1253.3833333333,9,14,33,1981-08-29,CZE,CZE,72,196,1999,7,5,191,8468064.0
2014-2015,Martin Hanzal,ARI,F,157.0,288.0,40.0,190.0,239.0,291.0,159.0,169.0,82.0,232.0,317.0,59.0,15.0,87.0,Second Line,37,656.23333333333,8,10,27,1987-02-20,CZE,CZE,78,230,2005,1,17,17,8471691.0
2014-2015,Martin Havlat,NJD,F,301.0,315.0,118.0,,269.0,210.0,351.0,280.0,256.0,312.0,214.0,416.0,,254.0,Third Line,40,592.3,5,5,33,1981-04-19,CZE,CZE,74,210,1999,1,26,26,8467899.0
2014-2015,Martin St. Louis,NYR,F,108.0,335.0,99.0,,115.0,359.0,280.0,75.0,101.0,64.0,90.0,421.0,,57.0,Second Line,74,1299.65,21,19,39,1975-06-18,CAN,CAN,68,180,-,-,-,-,8466378.0
2014-2015,Mason Raymond,CGY,F,153.0,417.0,219.0,,321.0,408.0,105.0,99.0,123.0,142.0,139.0,414.0,,180.0,Third Line,57,844.38333333333,12,7,28,1985-09-17,CAN,CAN,73,179,2005,2,21,51,8471664.0
2014-2015,Mathieu Perreault,WPG,F,44.0,132.0,63.0,,38.0,108.0,227.0,64.0,20.0,236.0,321.0,208.0,68.0,126.0,Second Line,62,1007.85,18,18,26,1988-01-05,CAN,CAN,70,189,2006,6,24,177,8473618.0
2014-2015,Mats Zuccarello,NYR,F,62.0,120.0,165.0,,67.0,152.0,214.0,92.0,37.0,55.0,80.0,194.0,,103.0,Second Line,78,1346.2,15,21,27,1987-09-01,NOR,NOR,68,181,-,-,-,-,8475692.0
2014-2015,Matt Beleskey,ANA,F,42.0,341.0,119.0,,111.0,206.0,28.0,11.0,170.0,178.0,354.0,52.0,,159.0,Third Line,65,941.03333333333,22,5,26,1988-06-07,CAN,CAN,72,207,2006,4,19,112,8473492.0
2014-2015,Matt Calvert,CBJ,F,254.0,206.0,230.0,43.0,280.0,205.0,285.0,121.0,271.0,351.0,182.0,151.0,,224.0,Second Line,56,895.65,13,6,24,1989-12-24,CAN,CAN,71,186,2008,5,6,127,8474685.0
2014-2015,Matt Cooke,MIN,F,329.0,95.0,,81.0,388.0,218.0,370.0,189.0,265.0,374.0,24.0,138.0,,279.0,Fourth Line,29,365.4,4,3,35,1978-09-07,CAN,CAN,71,216,1997,6,10,144,8465951.0
2014-2015,Matt Cullen,NSH,F,139.0,197.0,,139.0,103.0,91.0,215.0,208.0,105.0,135.0,290.0,418.0,31.0,232.0,Fourth Line,62,806.81666666667,7,7,37,1976-11-02,USA,USA,73,202,1996,2,9,35,8464989.0
2014-2015,Matt Duchene,COL,F,55.0,314.0,199.0,,231.0,403.0,89.0,58.0,21.0,284.0,8.0,359.0,45.0,29.0,First Line,82,1522.8833333333,21,19,23,1991-01-16,CAN,CAN,71,195,2009,1,3,3,8475168.0
2014-2015,Matt Ellis,BUF,F,395.0,309.0,,116.0,416.0,409.0,193.0,376.0,412.0,414.0,248.0,324.0,110.0,410.0,Fringe,39,324.63333333333,1,1,33,1981-08-31,CAN,CAN,72,208,-,-,-,-,8470018.0
2014-2015,Matt Fraser,BOS,F,376.0,384.0,,,395.0,358.0,171.0,282.0,423.0,143.0,52.0,87.0,,331.0,Fourth Line,60,673.08333333333,8,1,24,1990-05-20,CAN,CAN,75,188,-,-,-,-,8475671.0
2014-2015,Matt Fraser,EDM,F,376.0,384.0,,,395.0,358.0,171.0,282.0,423.0,143.0,52.0,87.0,,331.0,Fourth Line,60,673.08333333333,8,1,24,1990-05-20,CAN,CAN,75,188,-,-,-,-,8475671.0
2014-2015,Matt Halischuk,WPG,F,269.0,75.0,,,264.0,161.0,138.0,262.0,311.0,165.0,108.0,211.0,,346.0,Fourth Line,47,458.0,3,1,26,1988-06-01,CAN,CAN,72,180,2007,4,26,117,8474094.0
2014-2015,Matt Hendricks,EDM,F,369.0,56.0,,92.0,400.0,212.0,210.0,343.0,388.0,419.0,392.0,25.0,,311.0,Fourth Line,71,933.8,8,6,33,1981-06-17,USA,USA,72,211,2000,5,1,131,8468611.0
2014-2015,Matt Martin,NYI,F,279.0,222.0,,,213.0,244.0,235.0,245.0,349.0,276.0,225.0,2.0,,349.0,Fourth Line,78,879.01666666667,8,3,25,1989-05-08,CAN,CAN,75,220,2008,5,27,148,8474709.0
2014-2015,Matt Moulson,BUF,F,181.0,350.0,89.0,,263.0,397.0,216.0,202.0,76.0,293.0,168.0,380.0,,92.0,Second Line,77,1361.9333333333,13,17,30,1983-11-01,CAN,CAN,73,188,2003,9,2,263,8470852.0
2014-2015,Matt Nieto,SJS,F,159.0,329.0,243.0,78.0,47.0,284.0,148.0,267.0,174.0,218.0,289.0,410.0,,212.0,Third Line,72,1098.3833333333,10,10,21,1992-11-05,USA,USA,71,187,2011,2,17,47,8476442.0
2014-2015,Matt Read,PHI,F,274.0,198.0,248.0,102.0,330.0,236.0,242.0,246.0,183.0,371.0,127.0,241.0,,175.0,Second Line,80,1405.3166666667,8,12,28,1986-06-14,CAN,CAN,70,188,-,-,-,-,8476177.0
2014-2015,Matt Stajan,CGY,F,290.0,339.0,,131.0,250.0,293.0,409.0,229.0,144.0,395.0,318.0,198.0,88.0,310.0,Fourth Line,59,707.86666666667,7,6,30,1983-12-19,CAN,CAN,73,195,2002,2,27,57,8470162.0
2014-2015,Max Pacioretty,MTL,F,10.0,281.0,97.0,100.0,63.0,258.0,2.0,5.0,107.0,12.0,196.0,238.0,,11.0,First Line,80,1551.5166666667,37,17,25,1988-11-20,USA,USA,74,217,2007,1,22,22,8474157.0
2014-2015,Max Talbot,BOS,F,340.0,313.0,,173.0,354.0,357.0,304.0,365.0,249.0,330.0,170.0,159.0,,319.0,Third Line,81,1102.45,5,9,30,1984-02-11,CAN,CAN,71,186,2002,8,5,234,8470171.0
2014-2015,Max Talbot,COL,F,340.0,313.0,,173.0,354.0,357.0,304.0,365.0,249.0,330.0,170.0,159.0,,319.0,Third Line,81,1102.45,5,9,30,1984-02-11,CAN,CAN,71,186,2002,8,5,234,8470171.0
2014-2015,Maxim Lapierre,PIT,F,350.0,253.0,,45.0,403.0,250.0,236.0,352.0,212.0,392.0,402.0,62.0,33.0,387.0,Fourth Line,80,856.78333333333,2,6,29,1985-03-29,CAN,CAN,74,215,2003,2,31,61,8470654.0
2014-2015,Maxim Lapierre,STL,F,350.0,253.0,,45.0,403.0,250.0,236.0,352.0,212.0,392.0,402.0,62.0,33.0,387.0,Fourth Line,80,856.78333333333,2,6,29,1985-03-29,CAN,CAN,74,215,2003,2,31,61,8470654.0
2014-2015,Melker Karlsson,SJS,F,131.0,149.0,262.0,,98.0,102.0,121.0,28.0,363.0,285.0,241.0,274.0,,177.0,Third Line,53,818.05,13,5,24,1990-07-18,SWE,SWE,72,180,-,-,-,-,8477922.0
2014-2015,Michael Bournival,MTL,F,282.0,139.0,,,365.0,243.0,183.0,120.0,346.0,329.0,140.0,176.0,,366.0,Fringe,29,228.75,3,1,22,1992-05-31,CAN,CAN,71,198,2010,3,11,71,8475739.0
2014-2015,Michael Chaput,CBJ,F,418.0,355.0,,93.0,421.0,386.0,398.0,403.0,351.0,304.0,412.0,57.0,134.0,402.0,Fourth Line,33,336.56666666667,1,2,22,1992-04-09,CAN,CAN,74,199,2010,3,29,89,8475808.0
2014-2015,Michael Frolik,WPG,F,85.0,65.0,240.0,85.0,104.0,121.0,47.0,194.0,84.0,152.0,103.0,328.0,,120.0,Second Line,82,1435.4166666667,19,11,26,1988-02-17,CZE,CZE,73,186,2006,1,10,10,8473564.0
2014-2015,Michael Grabner,NYI,F,72.0,373.0,,47.0,41.0,389.0,52.0,27.0,334.0,389.0,115.0,161.0,,191.0,Fourth Line,34,439.8,8,1,26,1987-10-05,AUT,AUT,73,188,2006,1,14,14,8473546.0
2014-2015,Michael Latta,WSH,F,392.0,15.0,,,229.0,1.0,420.0,424.0,234.0,367.0,348.0,41.0,135.0,419.0,Fringe,53,444.05,0,4,23,1991-05-25,CAN,CAN,72,188,2009,3,11,72,8475247.0
2014-2015,Michael Raffl,PHI,F,123.0,117.0,,4.0,99.0,134.0,98.0,48.0,352.0,67.0,306.0,77.0,,188.0,Third Line,67,951.11666666667,21,2,25,1988-12-01,AUT,AUT,73,205,-,-,-,-,8477290.0
2014-2015,Michael Ryder,NJD,F,211.0,191.0,220.0,,334.0,99.0,142.0,199.0,150.0,264.0,313.0,271.0,,207.0,Third Line,47,680.58333333333,6,9,34,1980-03-31,CAN,CAN,73,200,1998,8,16,216,8467545.0
2014-2015,Micheal Ferland,CGY,F,287.0,70.0,,,360.0,229.0,143.0,289.0,246.0,325.0,161.0,28.0,,353.0,Fourth Line,26,273.61666666667,2,3,22,1992-04-20,CAN,CAN,74,217,2010,5,13,133,8475907.0
2014-2015,Mika Zibanejad,OTT,F,113.0,238.0,147.0,,112.0,272.0,164.0,103.0,121.0,36.0,45.0,130.0,99.0,145.0,Second Line,80,1314.9833333333,20,16,21,1993-04-18,SWE,SWE,74,202,2011,1,6,6,8476459.0
2014-2015,Mikael Backlund,CGY,F,217.0,99.0,203.0,51.0,242.0,259.0,152.0,281.0,130.0,386.0,288.0,312.0,101.0,119.0,Second Line,52,922.71666666667,10,8,25,1989-03-17,SWE,SWE,72,206,2007,1,24,24,8474150.0
2014-2015,Mikael Granlund,MIN,F,240.0,57.0,190.0,,136.0,104.0,354.0,345.0,122.0,102.0,226.0,334.0,115.0,171.0,Second Line,68,1216.9833333333,8,18,22,1992-02-26,FIN,FIN,70,185,2010,1,9,9,8475798.0
2014-2015,Mike Cammalleri,NJD,F,255.0,302.0,55.0,117.0,338.0,158.0,177.0,70.0,341.0,307.0,307.0,387.0,124.0,71.0,First Line,68,1246.5166666667,27,7,32,1982-06-08,CAN,CAN,69,185,2001,2,19,49,
2014-2015,Mike Fisher,NSH,F,127.0,41.0,166.0,37.0,182.0,164.0,263.0,90.0,120.0,212.0,383.0,127.0,48.0,74.0,First Line,59,1087.6,19,15,34,1980-06-05,CAN,CAN,73,216,1998,2,17,44,8467370.0
2014-2015,Mike Hoffman,OTT,F,31.0,113.0,185.0,,87.0,208.0,22.0,12.0,89.0,68.0,68.0,327.0,,116.0,Third Line,79,1149.7666666667,27,14,24,1989-11-24,CAN,CAN,72,190,2009,5,9,130,8474884.0
2014-2015,Mike Ribeiro,NSH,F,198.0,317.0,211.0,,27.0,188.0,417.0,236.0,149.0,7.0,309.0,332.0,171.0,153.0,First Line,82,1537.2,15,27,34,1980-02-10,CAN,CAN,72,179,1998,2,18,45,8467371.0
2014-2015,Mike Richards,LAK,F,252.0,386.0,193.0,40.0,151.0,277.0,308.0,315.0,164.0,190.0,158.0,212.0,75.0,265.0,Fourth Line,53,708.38333333333,5,8,29,1985-02-11,CAN,CAN,71,196,2003,1,24,24,8470617.0
2014-2015,Mike Santorelli,NSH,F,236.0,208.0,,,254.0,309.0,184.0,242.0,199.0,302.0,147.0,348.0,,209.0,Third Line,79,1136.6333333333,12,10,28,1985-12-14,CAN,CAN,72,189,2004,6,15,178,8471390.0
2014-2015,Mike Santorelli,TOR,F,236.0,208.0,,,254.0,309.0,184.0,242.0,199.0,302.0,147.0,348.0,,209.0,Third Line,79,1136.6333333333,12,10,28,1985-12-14,CAN,CAN,72,189,2004,6,15,178,8471390.0
2014-2015,Mikhail Grabovski,NYI,F,150.0,301.0,237.0,,19.0,230.0,259.0,96.0,270.0,317.0,53.0,404.0,,227.0,Third Line,51,727.96666666667,9,3,30,1984-01-31,DEU,BLR,71,186,2004,5,21,150,8471362.0
2014-2015,Mikhail Grigorenko,BUF,F,384.0,396.0,134.0,,327.0,405.0,336.0,373.0,400.0,301.0,157.0,284.0,166.0,323.0,Third Line,25,379.23333333333,3,0,20,1994-05-16,RUS,RUS,75,206,2012,1,12,12,8476888.0
2014-2015,Mikkel Boedker,ARI,F,303.0,363.0,91.0,,323.0,344.0,302.0,126.0,358.0,92.0,21.0,220.0,,127.0,Second Line,45,786.76666666667,14,6,24,1989-12-16,DNK,DNK,72,207,2008,1,8,8,8474571.0
2014-2015,Mikko Koivu,MIN,F,200.0,1.0,77.0,170.0,135.0,3.0,265.0,311.0,141.0,72.0,352.0,374.0,14.0,84.0,First Line,80,1540.1,14,17,31,1983-03-12,FIN,FIN,75,213,2001,1,6,6,8469459.0
2014-2015,Milan Lucic,BOS,F,142.0,385.0,206.0,,127.0,247.0,246.0,124.0,139.0,127.0,339.0,48.0,,147.0,Second Line,81,1324.9666666667,18,17,26,1988-06-07,CAN,CAN,75,240,2006,2,20,50,8473473.0
2014-2015,Milan Michalek,OTT,F,182.0,275.0,87.0,98.0,212.0,320.0,173.0,237.0,129.0,159.0,224.0,264.0,,146.0,Second Line,66,1080.4666666667,13,12,29,1984-12-07,CZE,CZE,74,225,2003,1,6,6,8470599.0
2014-2015,Nail Yakupov,EDM,F,193.0,421.0,160.0,,270.0,414.0,127.0,226.0,132.0,22.0,56.0,234.0,,179.0,Third Line,81,1250.8833333333,14,12,20,1993-10-06,RUS,RUS,71,195,2012,1,1,1,8476855.0
2014-2015,Nate Thompson,ANA,F,345.0,119.0,,120.0,304.0,153.0,330.0,378.0,294.0,347.0,270.0,61.0,22.0,339.0,Fourth Line,80,1065.9333333333,5,7,29,1984-10-05,USA,USA,73,205,2003,6,16,183,8470775.0
