Season,Player,Team,Position,evo_rank,evd_rank,ppl_rank,pkl_rank,oio_rank,oid_rank,sht_rank,scr_rank,zon_rank,plm_rank,pen_rank,phy_rank,fof_rank,fan_rank,Role,GP,TOI,Goals,First Assists,Age,Date of Birth,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Round,Round Pick,Overall Draft Position
2020-2021,Kasperi Kapanen,PIT,F,121.0,386.0,172.0,148.0,143.0,327.0,227.0,212.0,25.0,170.0,84.0,238.0,,148.0,Second Line,40,621.26666666667,11,8,24,1996-07-23,FIN,FIN,73,194,2014,1,22,22
2020-2021,Keegan Kolesar,VGK,F,163.0,302.0,,,95.0,353.0,279.0,333.0,78.0,207.0,318.0,18.0,157.0,398.0,Fourth Line,44,420.03333333333,3,4,23,1997-04-08,CAN,CAN,74,217,2015,3,8,69
2020-2021,Kevin Fiala,MIN,F,35.0,341.0,49.0,,136.0,250.0,12.0,34.0,169.0,30.0,265.0,370.0,,52.0,Second Line,50,844.98333333333,20,12,24,1996-07-22,CHE,CHE,70,204,2014,1,11,11
2020-2021,Kevin Hayes,PHI,F,123.0,278.0,107.0,63.0,196.0,193.0,111.0,127.0,146.0,134.0,298.0,252.0,72.0,116.0,Second Line,55,963.73333333333,12,13,28,1992-05-08,USA,USA,77,216,2010,1,24,24
2020-2021,Kevin Labanc,SJS,F,57.0,370.0,61.0,,33.0,318.0,71.0,164.0,228.0,126.0,220.0,269.0,,146.0,Second Line,55,903.25,12,11,24,1995-12-12,USA,USA,71,185,2014,6,21,171
2020-2021,Kevin Rooney,NYR,F,417.0,170.0,,27.0,425.0,246.0,345.0,321.0,401.0,406.0,136.0,76.0,111.0,356.0,Fourth Line,54,667.1,8,3,27,1993-05-21,USA,USA,74,190,-,-,-,-
2020-2021,Kevin Stenlund,CBJ,F,302.0,112.0,275.0,,377.0,183.0,229.0,260.0,239.0,281.0,121.0,330.0,140.0,277.0,Fourth Line,32,400.86666666667,5,4,23,1996-09-20,SWE,SWE,77,215,2015,2,28,58
2020-2021,Kiefer Sherwood,COL,F,231.0,38.0,,,133.0,32.0,201.0,366.0,231.0,342.0,188.0,34.0,,412.0,Fringe,16,140.75,0,1,25,1995-03-31,USA,USA,72,194,-,-,-,-
2020-2021,Kieffer Bellows,NYI,F,372.0,122.0,,,356.0,132.0,193.0,168.0,58.0,450.0,41.0,26.0,,368.0,Fourth Line,14,154.28333333333,3,0,22,1998-06-10,USA,USA,73,195,2016,1,19,19
2020-2021,Kirby Dach,CHI,F,318.0,405.0,194.0,,361.0,445.0,348.0,362.0,233.0,206.0,102.0,396.0,145.0,247.0,First Line,17,316.31666666667,2,5,19,2001-01-21,CAN,CAN,76,212,2019,1,3,3
2020-2021,Kirill Kaprizov,MIN,F,97.0,236.0,197.0,,369.0,163.0,57.0,20.0,83.0,58.0,12.0,394.0,,34.0,First Line,55,1006.3666666667,27,17,23,1997-04-26,RUS,RUS,70,202,2015,5,14,135
2020-2021,Kyle Clifford,STL,F,181.0,201.0,,,248.0,135.0,89.0,287.0,279.0,287.0,340.0,63.0,,381.0,Fourth Line,50,496.58333333333,4,3,29,1991-01-13,CAN,CAN,74,217,2009,2,5,35
2020-2021,Kyle Connor,WPG,F,109.0,445.0,53.0,190.0,210.0,441.0,45.0,13.0,72.0,92.0,227.0,443.0,,23.0,First Line,56,1050.4,26,13,23,1996-12-09,USA,USA,74,179,2015,1,17,17
2020-2021,Kyle Okposo,BUF,F,292.0,273.0,282.0,,396.0,243.0,257.0,349.0,366.0,142.0,196.0,223.0,,284.0,Third Line,35,485.85,2,6,32,1988-04-16,USA,USA,72,218,2006,1,7,7
2020-2021,Kyle Palmieri,"NJD, NYI",F,272.0,235.0,69.0,,217.0,224.0,67.0,68.0,99.0,362.0,219.0,217.0,,115.0,Second Line,51,845.25,10,3,29,1991-02-01,USA,USA,71,198,2009,1,26,26
2020-2021,Kyle Rau,MIN,F,391.0,2.0,,,453.0,45.0,275.0,449.0,444.0,171.0,367.0,57.0,,397.0,Fourth Line,14,133.81666666667,0,1,27,1992-10-24,USA,USA,69,171,2011,3,30,91
2020-2021,Kyle Turris,EDM,F,290.0,415.0,245.0,,317.0,391.0,373.0,402.0,199.0,159.0,416.0,355.0,86.0,332.0,Fourth Line,27,332.61666666667,2,3,31,1989-08-14,CAN,CAN,73,190,2007,1,3,3
2020-2021,Lane Pederson,ARI,F,405.0,291.0,,,124.0,231.0,358.0,372.0,56.0,404.0,368.0,28.0,153.0,433.0,Fourth Line,15,166.15,1,1,23,1997-08-04,CAN,CAN,72,192,-,-,-,-
2020-2021,Lars Eller,WSH,F,100.0,163.0,263.0,18.0,60.0,109.0,222.0,192.0,193.0,194.0,224.0,293.0,58.0,165.0,Second Line,44,719.86666666667,8,6,31,1989-05-08,DNK,DNK,74,205,2007,1,13,13
2020-2021,Lawson Crouse,ARI,F,249.0,344.0,,67.0,375.0,397.0,242.0,263.0,356.0,196.0,147.0,24.0,,289.0,Third Line,51,728.88333333333,4,8,23,1997-06-23,CAN,CAN,76,215,2015,1,11,11
2020-2021,Leo Komarov,NYI,F,404.0,199.0,,168.0,281.0,201.0,444.0,440.0,243.0,325.0,383.0,40.0,,401.0,Fourth Line,33,423.46666666667,1,4,33,1987-01-23,EST,FIN,71,205,2006,6,27,180
2020-2021,Leon Draisaitl,EDM,F,85.0,442.0,2.0,175.0,56.0,418.0,109.0,9.0,209.0,10.0,165.0,405.0,27.0,4.0,First Line,56,1242.55,31,30,24,1995-10-27,DEU,DEU,74,208,2014,1,3,3
2020-2021,Liam Foudy,CBJ,F,267.0,361.0,,,407.0,329.0,164.0,447.0,348.0,250.0,195.0,333.0,,413.0,Fourth Line,24,302.23333333333,0,3,20,2000-02-04,CAN,CAN,74,188,2018,1,18,18
2020-2021,Lias Andersson,LAK,F,380.0,436.0,,,415.0,426.0,388.0,395.0,350.0,329.0,250.0,189.0,201.0,421.0,Fourth Line,23,277.51666666667,3,3,21,1998-10-13,SWE,SWE,73,185,2017,1,7,7
2020-2021,Logan Couture,SJS,F,203.0,288.0,35.0,46.0,80.0,395.0,178.0,101.0,339.0,149.0,186.0,286.0,92.0,75.0,First Line,53,1020.8333333333,17,6,31,1989-03-28,CAN,CAN,73,206,2007,1,9,9
2020-2021,Logan O'Connor,COL,F,26.0,1.0,,,96.0,1.0,63.0,118.0,393.0,189.0,152.0,117.0,,316.0,Fourth Line,22,240.7,3,2,24,1996-08-14,USA,USA,72,175,-,-,-,-
2020-2021,Lucas Wallmark,"CHI, FLA",F,429.0,135.0,251.0,159.0,313.0,93.0,431.0,427.0,245.0,390.0,312.0,168.0,117.0,396.0,Fourth Line,20,227.7,0,1,24,1995-09-05,SWE,SWE,72,178,2014,4,7,97
2020-2021,Luke Glendening,DET,F,433.0,119.0,,101.0,444.0,332.0,391.0,392.0,448.0,402.0,309.0,103.0,2.0,290.0,Third Line,54,799.43333333333,6,5,31,1989-04-28,USA,USA,71,190,-,-,-,-
2020-2021,Luke Johnson,MIN,F,453.0,292.0,,,454.0,349.0,427.0,444.0,452.0,,29.0,43.0,151.0,445.0,Fourth Line,14,141.45,1,0,25,1994-09-19,USA,USA,71,174,2013,5,13,134
2020-2021,Luke Kunin,NSH,F,135.0,171.0,295.0,173.0,292.0,261.0,135.0,145.0,263.0,205.0,287.0,115.0,192.0,168.0,Third Line,37,518.93333333333,9,6,22,1997-12-04,USA,USA,72,197,2016,1,15,15
2020-2021,Mackenzie MacEachern,STL,F,289.0,98.0,,,338.0,40.0,160.0,294.0,324.0,389.0,432.0,48.0,,427.0,Fourth Line,21,203.73333333333,1,1,26,1994-03-09,USA,USA,74,193,2012,3,6,67
2020-2021,Marc Michaelis,VAN,F,454.0,453.0,,,423.0,,,453.0,175.0,453.0,440.0,187.0,,449.0,Fourth Line,15,136.21666666667,0,0,25,1995-07-31,DEU,DEU,71,187,-,-,-,-
2020-2021,Marcus Foligno,MIN,F,264.0,7.0,,45.0,318.0,4.0,398.0,230.0,354.0,232.0,354.0,35.0,,218.0,Third Line,39,583.53333333333,11,7,29,1991-08-10,USA,CAN,75,226,2009,4,13,104
2020-2021,Marcus Johansson,MIN,F,371.0,330.0,150.0,154.0,349.0,277.0,361.0,336.0,313.0,230.0,125.0,392.0,207.0,234.0,Second Line,36,573.46666666667,6,5,29,1990-10-06,SWE,SWE,73,203,2009,1,24,24
2020-2021,Marcus Sorensen,SJS,F,277.0,424.0,,37.0,192.0,421.0,396.0,374.0,121.0,246.0,99.0,235.0,,404.0,Fourth Line,29,350.6,1,3,28,1992-04-07,SWE,SWE,71,175,2010,4,16,106
2020-2021,Mark Jankowski,PIT,F,431.0,25.0,,19.0,413.0,48.0,434.0,364.0,389.0,411.0,344.0,309.0,107.0,410.0,Fourth Line,45,482.0,4,2,25,1994-09-13,CAN,CAN,76,212,2012,1,21,21
2020-2021,Mark Scheifele,WPG,F,211.0,410.0,30.0,202.0,141.0,437.0,258.0,74.0,122.0,40.0,77.0,404.0,93.0,21.0,First Line,56,1174.95,21,20,27,1993-03-15,CAN,CAN,75,198,2011,1,7,7
2020-2021,Mark Stone,VGK,F,13.0,35.0,28.0,12.0,9.0,128.0,221.0,67.0,229.0,12.0,214.0,345.0,,29.0,First Line,55,1048.35,21,26,28,1992-05-13,CAN,CAN,75,217,2010,6,28,178
2020-2021,Martin Necas,CAR,F,216.0,337.0,184.0,135.0,119.0,275.0,251.0,158.0,208.0,88.0,117.0,271.0,,128.0,Second Line,53,916.45,14,17,21,1999-01-15,CZE,CZE,74,189,2017,1,12,12
2020-2021,Mason Appleton,WPG,F,271.0,319.0,,170.0,327.0,263.0,269.0,257.0,333.0,285.0,79.0,239.0,,310.0,Third Line,56,808.13333333333,12,7,24,1996-01-15,USA,USA,75,197,2015,6,17,168
2020-2021,Mason Marchment,FLA,F,173.0,83.0,,,117.0,35.0,284.0,411.0,378.0,185.0,144.0,73.0,,358.0,Third Line,33,466.48333333333,2,5,25,1995-06-18,CAN,,76,210,-,-,-,-
2020-2021,Mathew Barzal,NYI,F,47.0,364.0,81.0,,25.0,303.0,150.0,144.0,76.0,43.0,184.0,421.0,115.0,65.0,First Line,55,1031.0,17,14,23,1997-05-26,CAN,CAN,73,190,2015,1,16,16
2020-2021,Mathias Brome,DET,F,452.0,114.0,,,452.0,49.0,449.0,442.0,293.0,435.0,374.0,296.0,,445.0,Third Line,26,354.85,1,1,26,1994-07-29,SWE,SWE,72,183,-,-,-,-
2020-2021,Mathieu Joseph,TBL,F,360.0,129.0,,,254.0,78.0,337.0,200.0,124.0,366.0,80.0,96.0,,369.0,Fourth Line,56,612.21666666667,12,4,23,1997-02-09,CAN,CAN,73,187,2015,4,29,120
2020-2021,Mathieu Olivier,NSH,F,444.0,41.0,,,431.0,86.0,438.0,404.0,439.0,443.0,454.0,39.0,,419.0,Fourth Line,30,327.61666666667,3,1,23,1997-02-11,USA,USA,73,217,-,-,-,-
2020-2021,Mathieu Perreault,WPG,F,349.0,139.0,132.0,,278.0,151.0,329.0,247.0,363.0,295.0,183.0,105.0,,320.0,Fourth Line,56,655.03333333333,9,8,32,1988-01-05,CAN,CAN,70,189,2006,6,24,177
2020-2021,Mats Zuccarello,MIN,F,172.0,120.0,112.0,204.0,239.0,180.0,293.0,225.0,93.0,36.0,75.0,419.0,,108.0,Second Line,42,700.63333333333,11,15,33,1987-09-01,NOR,NOR,68,181,-,-,-,-
2020-2021,Matt Calvert,COL,F,124.0,13.0,,161.0,65.0,8.0,235.0,346.0,358.0,197.0,38.0,227.0,,291.0,Third Line,18,248.58333333333,0,2,30,1989-12-24,CAN,CAN,71,186,2008,5,6,127
2020-2021,Matt Duchene,NSH,F,80.0,348.0,102.0,,30.0,299.0,131.0,143.0,21.0,117.0,3.0,324.0,25.0,137.0,Second Line,33,523.23333333333,6,5,29,1991-01-16,CAN,CAN,71,195,2009,1,3,3
2020-2021,Matt Martin,NYI,F,399.0,66.0,,,404.0,90.0,324.0,342.0,398.0,401.0,322.0,2.0,,407.0,Fourth Line,54,597.73333333333,6,4,31,1989-05-08,CAN,CAN,75,220,2008,5,27,148
2020-2021,Matt Nieto,SJS,F,219.0,359.0,,103.0,160.0,366.0,305.0,310.0,301.0,346.0,249.0,289.0,,303.0,Third Line,28,391.93333333333,5,2,27,1992-11-05,USA,USA,71,187,2011,2,17,47
2020-2021,Matthew Highmore,"CHI, VAN",F,421.0,324.0,,162.0,406.0,367.0,363.0,412.0,375.0,427.0,20.0,159.0,,431.0,Fourth Line,42,488.56666666667,3,0,24,1996-02-27,CAN,CAN,71,188,-,-,-,-
2020-2021,Matthew Tkachuk,CGY,F,53.0,360.0,22.0,,55.0,134.0,58.0,50.0,304.0,24.0,129.0,118.0,,51.0,First Line,56,1016.5333333333,16,19,22,1997-12-11,USA,USA,74,201,2016,1,6,6
2020-2021,Mattias Janmark,"CHI, VGK",F,346.0,285.0,240.0,82.0,218.0,225.0,338.0,331.0,179.0,293.0,67.0,409.0,,251.0,Second Line,56,957.21666666667,11,8,27,1992-12-08,SWE,SWE,73,205,2013,3,18,79
2020-2021,Max Comtois,ANA,F,253.0,434.0,191.0,,304.0,415.0,322.0,155.0,47.0,199.0,419.0,98.0,,214.0,Third Line,55,849.9,16,13,21,1999-01-08,CAN,CAN,74,210,2017,2,19,50
2020-2021,Max Domi,CBJ,F,95.0,423.0,139.0,,147.0,339.0,121.0,224.0,181.0,45.0,397.0,389.0,87.0,144.0,Third Line,54,821.98333333333,9,13,25,1995-03-02,CAN,CAN,70,194,2013,1,12,12
2020-2021,Max Jones,ANA,F,332.0,402.0,,,280.0,381.0,163.0,254.0,186.0,423.0,166.0,99.0,,334.0,Third Line,46,651.56666666667,7,1,22,1998-02-17,USA,USA,75,216,2016,1,24,24
2020-2021,Max Pacioretty,VGK,F,3.0,176.0,15.0,,20.0,160.0,3.0,6.0,210.0,27.0,286.0,258.0,,13.0,Second Line,48,861.08333333333,24,15,31,1988-11-20,USA,USA,74,217,2007,1,22,22
2020-2021,Michael Amadio,"LAK, OTT",F,362.0,240.0,279.0,,179.0,321.0,355.0,422.0,164.0,379.0,233.0,402.0,80.0,409.0,Fourth Line,25,313.71666666667,0,2,24,1996-05-13,CAN,CAN,73,204,2014,3,30,90
2020-2021,Michael Bunting,ARI,F,369.0,276.0,,,271.0,172.0,296.0,15.0,62.0,431.0,444.0,203.0,,150.0,Second Line,21,350.53333333333,10,1,24,1995-09-17,CAN,CAN,72,192,2014,4,27,117
2020-2021,Michael Dal Colle,NYI,F,386.0,153.0,,,232.0,112.0,415.0,424.0,135.0,400.0,248.0,143.0,,425.0,Fourth Line,26,309.53333333333,1,1,24,1996-06-20,CAN,CAN,75,195,2014,1,5,5
2020-2021,Michael McLeod,NJD,F,436.0,233.0,,160.0,421.0,188.0,407.0,417.0,415.0,429.0,343.0,85.0,128.0,416.0,Third Line,52,718.28333333333,9,3,22,1998-02-03,CAN,CAN,74,190,2016,1,12,12
2020-2021,Michael Raffl,"PHI, WSH",F,325.0,101.0,,7.0,298.0,106.0,375.0,357.0,331.0,261.0,332.0,110.0,204.0,351.0,Fourth Line,44,583.11666666667,4,5,31,1988-12-01,AUT,AUT,73,205,-,-,-,-
2020-2021,Michael Rasmussen,DET,F,398.0,195.0,192.0,,441.0,271.0,319.0,311.0,311.0,228.0,395.0,114.0,194.0,317.0,Third Line,40,591.95,3,7,21,1999-04-17,CAN,CAN,78,211,2017,1,9,9
2020-2021,Mika Zibanejad,NYR,F,127.0,294.0,14.0,100.0,291.0,365.0,35.0,12.0,275.0,70.0,108.0,264.0,103.0,8.0,First Line,56,1125.6166666667,24,17,27,1993-04-18,SWE,SWE,74,202,2011,1,6,6
2020-2021,Mikael Backlund,CGY,F,48.0,251.0,93.0,83.0,69.0,170.0,76.0,193.0,282.0,109.0,409.0,329.0,67.0,113.0,Second Line,54,950.1,9,9,31,1989-03-17,SWE,SWE,72,206,2007,1,24,24
2020-2021,Mikael Granlund,NSH,F,256.0,228.0,147.0,146.0,101.0,295.0,327.0,206.0,126.0,282.0,159.0,334.0,177.0,138.0,First Line,50,971.66666666667,12,8,28,1992-02-26,FIN,FIN,70,185,2010,1,9,9
2020-2021,Mike Hoffman,STL,F,363.0,335.0,12.0,,384.0,260.0,33.0,53.0,75.0,137.0,251.0,371.0,,57.0,Third Line,52,783.33333333333,17,9,30,1989-11-24,CAN,CAN,72,190,2009,5,9,130
2020-2021,Mikhail Grigorenko,CBJ,F,353.0,310.0,,,366.0,388.0,411.0,383.0,192.0,184.0,377.0,385.0,,318.0,Third Line,32,440.11666666667,4,6,26,1994-05-16,RUS,RUS,75,206,2012,1,12,12
2020-2021,Mikhail Maltsev,NJD,F,307.0,215.0,,,258.0,291.0,75.0,117.0,379.0,439.0,35.0,250.0,160.0,322.0,Fourth Line,33,377.75,6,1,22,1998-03-12,RUS,RUS,75,198,2016,4,11,102
2020-2021,Mikko Rantanen,COL,F,34.0,30.0,20.0,,14.0,21.0,55.0,14.0,8.0,25.0,176.0,375.0,,9.0,First Line,52,1035.7333333333,30,18,23,1996-10-29,FIN,FIN,76,215,2015,1,10,10
2020-2021,Milan Lucic,CGY,F,322.0,225.0,161.0,,166.0,94.0,350.0,303.0,287.0,323.0,430.0,31.0,,321.0,Third Line,56,763.2,10,6,32,1988-06-07,CAN,CAN,75,240,2006,2,20,50
2020-2021,Miles Wood,NJD,F,106.0,382.0,177.0,,251.0,386.0,37.0,104.0,419.0,266.0,205.0,184.0,,177.0,Third Line,55,823.63333333333,17,5,24,1995-09-13,USA,USA,74,195,2013,4,9,100
2020-2021,Mitch Marner,TOR,F,7.0,222.0,4.0,22.0,11.0,210.0,139.0,134.0,157.0,2.0,154.0,433.0,,16.0,First Line,55,1233.4833333333,20,34,23,1997-05-05,CAN,CAN,72,181,2015,1,4,4
2020-2021,Morgan Geekie,CAR,F,246.0,179.0,,,228.0,88.0,397.0,396.0,82.0,95.0,373.0,207.0,149.0,426.0,Fourth Line,36,352.33333333333,3,6,22,1998-07-20,CAN,CAN,75,200,2017,3,5,67
2020-2021,Nate Thompson,WPG,F,437.0,143.0,,108.0,340.0,158.0,450.0,443.0,423.0,416.0,356.0,97.0,41.0,437.0,Fourth Line,44,426.3,2,2,35,1984-10-05,USA,USA,73,205,2003,6,16,183
2020-2021,Nathan Bastian,NJD,F,314.0,82.0,,115.0,333.0,185.0,382.0,416.0,445.0,318.0,437.0,16.0,,384.0,Fourth Line,41,517.45,3,4,22,1997-12-06,CAN,CAN,76,205,2016,2,11,41
2020-2021,Nathan MacKinnon,COL,F,1.0,127.0,3.0,,6.0,36.0,4.0,25.0,11.0,3.0,10.0,353.0,110.0,2.0,First Line,48,978.03333333333,20,28,25,1995-09-01,CAN,CAN,72,200,2013,1,1,1
2020-2021,Nazem Kadri,COL,F,27.0,297.0,29.0,,79.0,205.0,20.0,70.0,178.0,56.0,143.0,266.0,23.0,85.0,Second Line,56,922.31666666667,11,16,29,1990-10-06,CAN,CAN,72,185,2009,1,7,7
2020-2021,Nic Dowd,WSH,F,365.0,39.0,,38.0,216.0,102.0,392.0,264.0,436.0,419.0,425.0,61.0,26.0,342.0,Third Line,56,806.28333333333,11,2,30,1990-05-27,USA,USA,73,193,2009,7,17,198
2020-2021,Nicholas Merkley,NJD,F,58.0,425.0,,,350.0,408.0,215.0,390.0,336.0,9.0,17.0,181.0,,345.0,Fourth Line,27,310.68333333333,2,8,23,1997-05-23,CAN,CAN,70,195,2015,1,30,30
2020-2021,Nick Bjugstad,MIN,F,125.0,187.0,277.0,,170.0,227.0,62.0,165.0,332.0,265.0,394.0,128.0,136.0,206.0,Fourth Line,44,519.66666666667,6,7,28,1992-07-17,USA,USA,78,209,2010,1,19,19
2020-2021,Nick Bonino,MIN,F,226.0,37.0,157.0,21.0,223.0,208.0,380.0,262.0,441.0,245.0,386.0,439.0,39.0,174.0,Third Line,55,817.06666666667,10,8,32,1988-04-20,USA,USA,73,195,2007,6,22,173
2020-2021,Nick Caamano,DAL,F,328.0,166.0,,,392.0,140.0,108.0,450.0,381.0,410.0,370.0,50.0,,440.0,Fourth Line,24,224.23333333333,0,1,21,1998-09-07,CAN,CAN,75,205,2016,5,25,146
2020-2021,Nick Cousins,NSH,F,221.0,115.0,160.0,,131.0,114.0,278.0,328.0,316.0,202.0,150.0,165.0,212.0,285.0,Fourth Line,51,682.46666666667,5,6,27,1993-07-20,CAN,CAN,71,192,2011,3,7,68
2020-2021,Nick Foligno,"CBJ, TOR",F,316.0,94.0,173.0,17.0,294.0,157.0,323.0,322.0,380.0,283.0,305.0,64.0,76.0,188.0,Second Line,49,870.65,7,8,32,1987-10-31,USA,USA,72,210,2006,1,28,28
2020-2021,Nick Paul,OTT,F,281.0,165.0,,156.0,368.0,301.0,183.0,327.0,412.0,220.0,182.0,120.0,130.0,221.0,Second Line,56,900.6,5,10,25,1995-03-20,CAN,CAN,75,223,2013,4,10,101
2020-2021,Nick Ritchie,BOS,F,175.0,272.0,90.0,,152.0,215.0,138.0,116.0,84.0,162.0,450.0,88.0,,194.0,Third Line,56,860.66666666667,15,7,24,1995-12-05,CAN,CAN,75,236,2014,1,10,10
2020-2021,Nick Schmaltz,ARI,F,155.0,241.0,113.0,,73.0,337.0,295.0,293.0,15.0,75.0,33.0,442.0,124.0,145.0,Second Line,52,886.98333333333,10,11,24,1996-02-23,USA,USA,72,181,2014,1,20,20
2020-2021,Nick Suzuki,MTL,F,200.0,95.0,181.0,,157.0,97.0,234.0,237.0,170.0,53.0,223.0,259.0,141.0,121.0,First Line,56,1018.1666666667,15,17,21,1999-08-10,CAN,CAN,71,208,2017,1,13,13
2020-2021,Nicklas Backstrom,WSH,F,162.0,108.0,98.0,196.0,144.0,139.0,311.0,236.0,91.0,61.0,231.0,401.0,83.0,63.0,First Line,55,1022.7166666667,15,16,32,1987-11-23,SWE,SWE,73,202,2006,1,4,4
2020-2021,Nico Hischier,NJD,F,262.0,218.0,106.0,185.0,156.0,377.0,196.0,142.0,244.0,310.0,24.0,358.0,28.0,105.0,First Line,21,388.86666666667,6,2,21,1999-01-04,CHE,CHE,73,175,2017,1,1,1
2020-2021,Nico Sturm,MIN,F,232.0,75.0,,113.0,297.0,77.0,252.0,84.0,435.0,365.0,126.0,182.0,,299.0,Fourth Line,50,542.28333333333,11,4,25,1995-05-03,DEU,DEU,75,209,-,-,-,-
2020-2021,Nicolas Aube-Kubel,PHI,F,269.0,51.0,,,373.0,50.0,281.0,289.0,297.0,190.0,362.0,32.0,,343.0,Fourth Line,50,558.66666666667,3,4,24,1996-05-10,CAN,CAN,72,207,2014,2,18,48
2020-2021,Nicolas Deslauriers,ANA,F,390.0,293.0,,,430.0,364.0,211.0,313.0,395.0,398.0,434.0,14.0,,395.0,Fourth Line,49,554.56666666667,5,2,29,1991-02-22,CAN,CAN,73,220,2009,3,23,84
2020-2021,Nicolas Roy,VGK,F,159.0,78.0,,,28.0,100.0,300.0,248.0,131.0,279.0,301.0,154.0,138.0,326.0,Fourth Line,50,650.86666666667,6,5,23,1997-02-05,CAN,CAN,76,202,2015,4,5,96
2020-2021,Nikita Gusev,"FLA, NJD",F,63.0,439.0,185.0,,92.0,371.0,39.0,222.0,273.0,115.0,211.0,451.0,,184.0,Third Line,31,444.91666666667,4,3,28,1992-07-08,RUS,RUS,69,163,2012,7,21,202
2020-2021,Nikolaj Ehlers,WPG,F,38.0,366.0,41.0,,90.0,330.0,15.0,37.0,89.0,85.0,2.0,378.0,,33.0,Second Line,47,794.03333333333,21,10,24,1996-02-14,DNK,DNK,72,169,2014,1,9,9
2020-2021,Nils Hoglander,VAN,F,161.0,397.0,205.0,,99.0,423.0,134.0,183.0,256.0,382.0,222.0,390.0,,195.0,Third Line,56,864.78333333333,13,5,19,2000-12-20,SWE,SWE,69,185,2019,2,9,40
2020-2021,Nino Niederreiter,CAR,F,89.0,183.0,135.0,,24.0,75.0,115.0,56.0,217.0,181.0,330.0,229.0,,140.0,Second Line,56,880.18333333333,20,8,27,1992-09-08,CHE,CHE,74,218,2010,1,5,5
2020-2021,Noah Gregor,SJS,F,364.0,444.0,,,354.0,449.0,77.0,232.0,165.0,442.0,325.0,72.0,,353.0,Fourth Line,30,351.73333333333,5,0,22,1998-07-28,CAN,CAN,72,190,2016,4,20,111
2020-2021,Noel Acciari,FLA,F,228.0,71.0,,39.0,186.0,359.0,287.0,269.0,450.0,288.0,30.0,75.0,61.0,196.0,Third Line,41,631.13333333333,4,7,28,1991-12-01,USA,USA,70,209,-,-,-,-
2020-2021,Nolan Patrick,PHI,F,407.0,158.0,193.0,,344.0,177.0,366.0,335.0,211.0,407.0,209.0,246.0,129.0,349.0,Fourth Line,52,690.43333333333,4,2,21,1998-09-19,CAN,CAN,74,201,2017,1,2,2
2020-2021,Oliver Bjorkstrand,CBJ,F,67.0,136.0,91.0,,246.0,162.0,31.0,51.0,168.0,62.0,200.0,319.0,,66.0,Second Line,56,986.13333333333,18,18,25,1995-04-10,DNK,DNK,72,175,2013,3,28,89
2020-2021,Oliver Wahlstrom,NYI,F,261.0,86.0,195.0,,399.0,95.0,24.0,48.0,205.0,127.0,284.0,147.0,,171.0,Fourth Line,44,544.98333333333,12,6,20,2000-06-13,USA,USA,74,204,2018,1,11,11
2020-2021,Ondrej Palat,TBL,F,108.0,26.0,66.0,183.0,71.0,84.0,226.0,173.0,67.0,57.0,244.0,135.0,,90.0,Second Line,55,960.05,15,16,29,1991-03-28,CZE,CZE,72,194,2011,7,27,208
2020-2021,Oskar Lindblom,PHI,F,146.0,107.0,260.0,130.0,169.0,126.0,218.0,150.0,162.0,257.0,131.0,256.0,,205.0,Fourth Line,50,659.08333333333,8,4,24,1996-08-15,SWE,SWE,73,191,2014,5,18,138
2020-2021,Oskar Sundqvist,STL,F,341.0,123.0,,41.0,363.0,192.0,331.0,258.0,351.0,240.0,291.0,142.0,99.0,240.0,Third Line,28,424.31666666667,4,4,26,1994-03-23,SWE,SWE,75,220,2012,3,20,81
2020-2021,Owen Tippett,FLA,F,39.0,175.0,,,204.0,91.0,42.0,138.0,230.0,54.0,218.0,131.0,,259.0,Fourth Line,45,516.65,7,8,21,1999-02-16,CAN,CAN,73,207,2017,1,10,10
2020-2021,Patric Hornqvist,FLA,F,84.0,34.0,45.0,,247.0,99.0,9.0,11.0,40.0,144.0,210.0,102.0,,45.0,Second Line,44,738.46666666667,14,8,33,1987-01-01,SWE,SWE,71,189,2005,7,36,230
2020-2021,Patrice Bergeron,BOS,F,25.0,8.0,34.0,14.0,32.0,10.0,11.0,5.0,70.0,116.0,349.0,321.0,1.0,15.0,First Line,54,983.98333333333,23,11,35,1985-07-24,CAN,CAN,73,196,2003,2,15,45
2020-2021,Patrick Kane,CHI,F,41.0,451.0,33.0,,221.0,447.0,22.0,87.0,65.0,8.0,237.0,449.0,,7.0,First Line,55,1221.0333333333,15,32,31,1988-11-19,USA,USA,70,177,2007,1,1,1
2020-2021,Patrick Marleau,SJS,F,344.0,318.0,169.0,,130.0,373.0,340.0,329.0,185.0,388.0,313.0,287.0,189.0,337.0,Fourth Line,56,743.83333333333,4,2,40,1979-09-15,CAN,CAN,74,215,1997,1,2,2
2020-2021,Patrick Maroon,TBL,F,294.0,254.0,163.0,,234.0,124.0,374.0,350.0,92.0,258.0,399.0,95.0,,365.0,Fourth Line,55,637.6,4,6,32,1988-04-23,USA,USA,75,234,2007,6,10,161
2020-2021,Patrik Laine,"CBJ, WPG",F,309.0,450.0,68.0,,346.0,442.0,87.0,129.0,19.0,166.0,212.0,277.0,,80.0,Second Line,46,802.68333333333,12,7,22,1998-04-19,FIN,FIN,77,205,2016,1,2,2
