Season,Player,Team,Position,evo_rank,evd_rank,ppl_rank,pkl_rank,oio_rank,oid_rank,sht_rank,scr_rank,plm_rank,zon_rank,pen_rank,phy_rank,fof_rank,fan_rank,Role,GP,TOI,Goals,First Assists,Age,Date of Birth,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Round,Round Pick,Overall Draft Position,Player ID
2013-2014,Kris Versteeg,CHI,F,240.0,116.0,179.0,,221.0,108.0,133.0,251.0,360.0,12.0,206.0,363.0,,163.0,Third Line,81,1171.4833333333,12,12,27,1986-05-13,CAN,CAN,71,176,2004,5,5,134,8471346.0
2013-2014,Kris Versteeg,FLA,F,240.0,116.0,179.0,,221.0,108.0,133.0,251.0,360.0,12.0,206.0,363.0,,163.0,Third Line,81,1171.4833333333,12,12,27,1986-05-13,CAN,CAN,71,176,2004,5,5,134,8471346.0
2013-2014,Krys Barch,FLA,F,410.0,322.0,,,381.0,271.0,412.0,416.0,386.0,105.0,410.0,46.0,,416.0,Fringe,55,328.75,0,2,33,1980-03-26,CAN,CAN,74,225,1998,4,20,106,8467428.0
2013-2014,Kyle Brodziak,MIN,F,372.0,148.0,,80.0,374.0,125.0,289.0,330.0,391.0,405.0,331.0,253.0,106.0,273.0,Second Line,81,1313.8166666667,8,8,29,1984-05-25,CAN,CAN,74,205,2003,7,17,214,8470803.0
2013-2014,Kyle Chipchura,PHX,F,291.0,234.0,,,231.0,203.0,402.0,337.0,82.0,351.0,56.0,104.0,80.0,376.0,Fourth Line,80,777.45,5,8,27,1986-02-19,CAN,CAN,74,203,2004,1,18,18,8471231.0
2013-2014,Kyle Clifford,LAK,F,315.0,138.0,,,297.0,36.0,244.0,311.0,333.0,53.0,400.0,21.0,,371.0,Fourth Line,71,721.43333333333,3,3,22,1991-01-13,CAN,CAN,74,217,2009,2,5,35,8475160.0
2013-2014,Kyle Okposo,NYI,F,56.0,396.0,181.0,,30.0,408.0,172.0,84.0,39.0,68.0,207.0,313.0,,62.0,First Line,71,1450.7,27,22,25,1988-04-16,USA,USA,72,218,2006,1,7,7,8473449.0
2013-2014,Kyle Palmieri,ANA,F,69.0,311.0,178.0,,182.0,321.0,23.0,20.0,175.0,94.0,113.0,166.0,,172.0,Fourth Line,71,847.9,14,6,22,1991-02-01,USA,USA,71,198,2009,1,26,26,8475151.0
2013-2014,Kyle Turris,OTT,F,60.0,365.0,122.0,137.0,32.0,351.0,82.0,130.0,53.0,235.0,118.0,344.0,102.0,78.0,First Line,82,1534.4333333333,26,22,24,1989-08-14,CAN,CAN,73,190,2007,1,3,3,8474068.0
2013-2014,Lance Bouma,CGY,F,354.0,101.0,,42.0,345.0,314.0,320.0,372.0,309.0,377.0,129.0,48.0,,325.0,Fourth Line,78,983.33333333333,5,6,23,1990-03-25,CAN,CAN,74,208,2008,3,17,78,8474642.0
2013-2014,Lars Eller,MTL,F,157.0,207.0,201.0,39.0,174.0,287.0,177.0,209.0,108.0,284.0,353.0,144.0,56.0,178.0,Second Line,77,1229.0333333333,12,8,24,1989-05-08,DNK,DNK,74,205,2007,1,13,13,8474189.0
2013-2014,Lauri Korpikoski,PHX,F,243.0,321.0,202.0,155.0,303.0,329.0,187.0,218.0,263.0,273.0,289.0,121.0,,204.0,Second Line,64,1028.9333333333,9,9,27,1986-07-28,FIN,FIN,73,193,2004,1,19,19,8471232.0
2013-2014,Lee Stempniak,PIT,F,156.0,350.0,213.0,105.0,234.0,285.0,103.0,232.0,69.0,300.0,218.0,240.0,,130.0,First Line,73,1347.8333333333,12,15,30,1983-02-04,USA,USA,71,195,2003,5,12,148,8470740.0
2013-2014,Lee Stempniak,CGY,F,156.0,350.0,213.0,105.0,234.0,285.0,103.0,232.0,69.0,300.0,218.0,240.0,,130.0,First Line,73,1347.8333333333,12,15,30,1983-02-04,USA,USA,71,195,2003,5,12,148,8470740.0
2013-2014,Logan Couture,SJS,F,9.0,27.0,7.0,46.0,15.0,134.0,19.0,21.0,43.0,293.0,85.0,389.0,71.0,12.0,First Line,65,1230.9166666667,23,18,24,1989-03-28,CAN,CAN,73,206,2007,1,9,9,8474053.0
2013-2014,Loui Eriksson,BOS,F,172.0,137.0,110.0,112.0,143.0,82.0,237.0,189.0,188.0,112.0,73.0,419.0,,119.0,Second Line,61,1008.2333333333,10,11,28,1985-07-17,SWE,SWE,74,179,2003,2,3,33,8470626.0
2013-2014,Luke Gazdic,EDM,F,412.0,375.0,,,411.0,402.0,384.0,391.0,406.0,31.0,372.0,20.0,,411.0,Fringe,67,388.66666666667,2,1,24,1989-07-25,CAN,CAN,76,225,2007,6,21,172,8473989.0
2013-2014,Luke Glendening,DET,F,389.0,143.0,,123.0,370.0,122.0,388.0,410.0,231.0,110.0,262.0,127.0,77.0,367.0,Third Line,56,779.18333333333,1,6,24,1989-04-28,USA,USA,71,190,-,-,-,-,8476822.0
2013-2014,Magnus Paajarvi,STL,F,266.0,109.0,,,294.0,141.0,204.0,201.0,319.0,176.0,112.0,320.0,,299.0,Fourth Line,55,563.61666666667,6,4,22,1991-04-12,SWE,SWE,75,206,2009,1,10,10,8475175.0
2013-2014,Manny Malhotra,CAR,F,398.0,326.0,,142.0,386.0,393.0,396.0,331.0,389.0,420.0,271.0,189.0,3.0,346.0,Fourth Line,69,800.06666666667,7,4,33,1980-05-18,CAN,CAN,74,207,1998,1,7,7,8467334.0
2013-2014,Marc-Andre Cliche,COL,F,411.0,35.0,,183.0,413.0,277.0,344.0,409.0,395.0,80.0,346.0,335.0,134.0,386.0,Fourth Line,76,802.38333333333,1,4,26,1987-03-23,CAN,CAN,72,202,2005,2,26,56,8471718.0
2013-2014,Marcel Goc,FLA,F,326.0,218.0,226.0,126.0,330.0,162.0,251.0,297.0,365.0,372.0,220.0,175.0,28.0,220.0,Second Line,74,1208.1833333333,11,4,30,1983-08-24,DEU,DEU,73,197,2001,1,20,20,8469473.0
2013-2014,Marcel Goc,PIT,F,326.0,218.0,226.0,126.0,330.0,162.0,251.0,297.0,365.0,372.0,220.0,175.0,28.0,220.0,Second Line,74,1208.1833333333,11,4,30,1983-08-24,DEU,DEU,73,197,2001,1,20,20,8469473.0
2013-2014,Marcus Foligno,BUF,F,363.0,252.0,254.0,25.0,329.0,327.0,370.0,348.0,327.0,223.0,308.0,56.0,103.0,316.0,Third Line,74,1114.6166666667,7,6,22,1991-08-10,USA,CAN,75,226,2009,4,13,104,8475220.0
2013-2014,Marcus Johansson,WSH,F,278.0,395.0,63.0,,172.0,355.0,399.0,396.0,58.0,263.0,36.0,354.0,153.0,208.0,Second Line,80,1403.0666666667,8,28,22,1990-10-06,SWE,SWE,73,203,2009,1,24,24,8475149.0
2013-2014,Marcus Kruger,CHI,F,269.0,12.0,,92.0,246.0,28.0,340.0,293.0,163.0,414.0,332.0,395.0,32.0,280.0,Third Line,81,1123.8333333333,8,14,23,1990-05-27,SWE,SWE,72,186,2009,5,28,149,8475323.0
2013-2014,Marian Gaborik,LAK,F,40.0,282.0,120.0,,34.0,177.0,51.0,33.0,115.0,87.0,223.0,382.0,,66.0,Second Line,41,697.65,11,10,31,1982-02-14,SVK,SVK,73,200,2000,1,3,3,8468483.0
2013-2014,Marian Gaborik,CBJ,F,40.0,282.0,120.0,,34.0,177.0,51.0,33.0,115.0,87.0,223.0,382.0,,66.0,Second Line,41,697.65,11,10,31,1982-02-14,SVK,SVK,73,200,2000,1,3,3,8468483.0
2013-2014,Marian Hossa,CHI,F,35.0,15.0,175.0,60.0,33.0,55.0,27.0,29.0,144.0,43.0,246.0,364.0,,29.0,First Line,72,1315.6166666667,30,19,34,1979-01-12,SVK,SVK,73,207,1997,1,12,12,8466148.0
2013-2014,Mark Arcobello,EDM,F,146.0,336.0,255.0,174.0,157.0,372.0,178.0,335.0,16.0,255.0,53.0,105.0,47.0,215.0,Third Line,41,618.01666666667,4,7,25,1988-08-12,USA,USA,68,174,-,-,-,-,8476062.0
2013-2014,Mark Letestu,CBJ,F,300.0,131.0,23.0,128.0,354.0,95.0,310.0,294.0,161.0,333.0,339.0,283.0,51.0,207.0,Third Line,82,1204.6,12,18,28,1985-02-04,CAN,CAN,70,195,-,-,-,-,8473914.0
2013-2014,Mark Scheifele,WPG,F,226.0,152.0,229.0,,189.0,280.0,324.0,125.0,255.0,193.0,35.0,255.0,173.0,166.0,Second Line,63,1030.5666666667,13,10,20,1993-03-15,CAN,CAN,75,198,2011,1,7,7,8476460.0
2013-2014,Martin Erat,WSH,F,347.0,239.0,176.0,127.0,284.0,127.0,406.0,399.0,154.0,310.0,334.0,234.0,114.0,274.0,Third Line,70,1027.0833333333,3,14,32,1981-08-29,CZE,CZE,72,196,1999,7,5,191,8468064.0
2013-2014,Martin Erat,PHX,F,347.0,239.0,176.0,127.0,284.0,127.0,406.0,399.0,154.0,310.0,334.0,234.0,114.0,274.0,Third Line,70,1027.0833333333,3,14,32,1981-08-29,CZE,CZE,72,196,1999,7,5,191,8468064.0
2013-2014,Martin Hanzal,PHX,F,147.0,302.0,92.0,76.0,152.0,347.0,122.0,214.0,149.0,185.0,317.0,64.0,49.0,90.0,First Line,65,1214.3166666667,15,17,26,1987-02-20,CZE,CZE,78,230,2005,1,17,17,8471691.0
2013-2014,Martin Havlat,SJS,F,86.0,363.0,144.0,,70.0,178.0,218.0,70.0,81.0,123.0,154.0,414.0,,188.0,Third Line,48,706.75,12,8,32,1981-04-19,CZE,CZE,74,210,1999,1,26,26,8467899.0
2013-2014,Martin St. Louis,NYR,F,110.0,289.0,160.0,70.0,166.0,303.0,235.0,78.0,99.0,93.0,43.0,411.0,,26.0,First Line,81,1696.1833333333,30,23,38,1975-06-18,CAN,CAN,68,180,-,-,-,-,8466378.0
2013-2014,Martin St. Louis,TBL,F,110.0,289.0,160.0,70.0,166.0,303.0,235.0,78.0,99.0,93.0,43.0,411.0,,26.0,First Line,81,1696.1833333333,30,23,38,1975-06-18,CAN,CAN,68,180,-,-,-,-,8466378.0
2013-2014,Mason Raymond,TOR,F,184.0,413.0,164.0,84.0,261.0,399.0,157.0,245.0,112.0,170.0,188.0,375.0,,160.0,Second Line,82,1422.1666666667,19,16,27,1985-09-17,CAN,CAN,73,179,2005,2,21,51,8471664.0
2013-2014,Mathieu Perreault,ANA,F,62.0,286.0,101.0,,50.0,269.0,269.0,65.0,27.0,191.0,234.0,222.0,55.0,194.0,Third Line,69,956.86666666667,18,14,25,1988-01-05,CAN,CAN,70,189,2006,6,24,177,8473618.0
2013-2014,Mats Zuccarello,NYR,F,37.0,102.0,44.0,,52.0,124.0,203.0,82.0,3.0,38.0,12.0,183.0,,71.0,Second Line,77,1319.75,19,27,26,1987-09-01,NOR,NOR,68,181,-,-,-,-,8475692.0
2013-2014,Matt Beleskey,ANA,F,94.0,335.0,186.0,,214.0,334.0,39.0,85.0,85.0,131.0,402.0,43.0,,236.0,Fourth Line,55,683.91666666667,9,9,25,1988-06-07,CAN,CAN,72,207,2006,4,19,112,8473492.0
2013-2014,Matt Calvert,CBJ,F,247.0,78.0,149.0,13.0,210.0,99.0,306.0,264.0,185.0,344.0,270.0,128.0,,233.0,Second Line,56,901.75,9,9,23,1989-12-24,CAN,CAN,71,186,2008,5,6,127,8474685.0
2013-2014,Matt Cooke,MIN,F,296.0,130.0,,77.0,357.0,144.0,315.0,222.0,182.0,394.0,190.0,92.0,,248.0,Third Line,82,1263.2666666667,10,13,34,1978-09-07,CAN,CAN,71,216,1997,6,10,144,8465951.0
2013-2014,Matt Cullen,NSH,F,83.0,293.0,235.0,,128.0,176.0,227.0,181.0,12.0,363.0,265.0,401.0,19.0,171.0,Third Line,77,1193.1833333333,10,19,36,1976-11-02,USA,USA,73,202,1996,2,9,35,8464989.0
2013-2014,Matt D'Agostini,BUF,F,374.0,50.0,241.0,,351.0,93.0,212.0,389.0,397.0,199.0,70.0,245.0,,283.0,Third Line,57,846.56666666667,5,2,26,1986-10-23,CAN,CAN,72,198,2005,6,28,190,8471851.0
2013-2014,Matt D'Agostini,PIT,F,374.0,50.0,241.0,,351.0,93.0,212.0,389.0,397.0,199.0,70.0,245.0,,283.0,Third Line,57,846.56666666667,5,2,26,1986-10-23,CAN,CAN,72,198,2005,6,28,190,8471851.0
2013-2014,Matt Duchene,COL,F,20.0,312.0,95.0,,66.0,389.0,61.0,59.0,10.0,258.0,5.0,312.0,54.0,22.0,First Line,71,1313.2666666667,23,31,22,1991-01-16,CAN,CAN,71,195,2009,1,3,3,8475168.0
2013-2014,Matt Ellis,BUF,F,303.0,103.0,,31.0,388.0,197.0,24.0,231.0,400.0,391.0,342.0,224.0,146.0,350.0,Fourth Line,50,473.56666666667,4,2,32,1981-08-31,CAN,CAN,72,208,-,-,-,-,8470018.0
2013-2014,Matt Frattin,CBJ,F,273.0,235.0,188.0,,285.0,123.0,193.0,269.0,283.0,146.0,26.0,81.0,,296.0,Fourth Line,44,528.53333333333,2,4,25,1988-01-03,CAN,CAN,72,205,2007,4,8,99,8474192.0
2013-2014,Matt Frattin,LAK,F,273.0,235.0,188.0,,285.0,123.0,193.0,269.0,283.0,146.0,26.0,81.0,,296.0,Fourth Line,44,528.53333333333,2,4,25,1988-01-03,CAN,CAN,72,205,2007,4,8,99,8474192.0
2013-2014,Matt Halischuk,WPG,F,196.0,128.0,,139.0,340.0,214.0,188.0,124.0,116.0,178.0,163.0,299.0,,302.0,Fourth Line,46,521.43333333333,5,4,25,1988-06-01,CAN,CAN,72,180,2007,4,26,117,8474094.0
2013-2014,Matt Hendricks,EDM,F,384.0,60.0,,154.0,384.0,115.0,263.0,326.0,404.0,406.0,379.0,35.0,,343.0,Fourth Line,77,980.83333333333,5,1,32,1981-06-17,USA,USA,72,211,2000,5,1,131,8468611.0
2013-2014,Matt Hendricks,NSH,F,384.0,60.0,,154.0,384.0,115.0,263.0,326.0,404.0,406.0,379.0,35.0,,343.0,Fourth Line,77,980.83333333333,5,1,32,1981-06-17,USA,USA,72,211,2000,5,1,131,8468611.0
2013-2014,Matt Kassian,OTT,F,382.0,348.0,,,259.0,113.0,380.0,420.0,286.0,1.0,365.0,5.0,,417.0,Fringe,33,146.45,1,1,26,1986-10-28,CAN,CAN,76,240,2005,2,27,57,8471719.0
2013-2014,Matt Martin,NYI,F,263.0,317.0,,,304.0,332.0,144.0,267.0,279.0,218.0,269.0,2.0,,323.0,Fourth Line,79,940.01666666667,8,5,24,1989-05-08,CAN,CAN,75,220,2008,5,27,148,8474709.0
2013-2014,Matt Moulson,BUF,F,81.0,236.0,16.0,,129.0,320.0,117.0,127.0,40.0,124.0,194.0,352.0,,44.0,Second Line,75,1347.7166666667,23,19,29,1983-11-01,CAN,CAN,73,188,2003,9,2,263,8470852.0
2013-2014,Matt Moulson,MIN,F,81.0,236.0,16.0,,129.0,320.0,117.0,127.0,40.0,124.0,194.0,352.0,,44.0,Second Line,75,1347.7166666667,23,19,29,1983-11-01,CAN,CAN,73,188,2003,9,2,263,8470852.0
2013-2014,Matt Moulson,NYI,F,81.0,236.0,16.0,,129.0,320.0,117.0,127.0,40.0,124.0,194.0,352.0,,44.0,Second Line,75,1347.7166666667,23,19,29,1983-11-01,CAN,CAN,73,188,2003,9,2,263,8470852.0
2013-2014,Matt Nieto,SJS,F,125.0,144.0,197.0,,55.0,121.0,99.0,161.0,275.0,172.0,159.0,420.0,,206.0,Third Line,66,929.06666666667,10,8,20,1992-11-05,USA,USA,71,187,2011,2,17,47,8476442.0
2013-2014,Matt Read,PHI,F,171.0,171.0,253.0,30.0,298.0,256.0,198.0,51.0,223.0,339.0,87.0,264.0,,114.0,First Line,75,1409.8666666667,22,9,27,1986-06-14,CAN,CAN,70,188,-,-,-,-,8476177.0
2013-2014,Matt Stajan,CGY,F,261.0,279.0,,133.0,223.0,258.0,404.0,279.0,88.0,381.0,282.0,247.0,107.0,232.0,First Line,63,1157.5833333333,14,17,29,1983-12-19,CAN,CAN,73,195,2002,2,27,57,8470162.0
2013-2014,Max Pacioretty,MTL,F,6.0,189.0,34.0,8.0,43.0,204.0,4.0,6.0,95.0,47.0,97.0,237.0,,14.0,First Line,73,1349.8666666667,39,17,24,1988-11-20,USA,USA,74,217,2007,1,22,22,8474157.0
2013-2014,Max Talbot,COL,F,310.0,379.0,,86.0,314.0,385.0,312.0,317.0,270.0,374.0,255.0,165.0,,271.0,Second Line,81,1308.8666666667,8,10,29,1984-02-11,CAN,CAN,71,186,2002,8,5,234,8470171.0
2013-2014,Max Talbot,PHI,F,310.0,379.0,,86.0,314.0,385.0,312.0,317.0,270.0,374.0,255.0,165.0,,271.0,Second Line,81,1308.8666666667,8,10,29,1984-02-11,CAN,CAN,71,186,2002,8,5,234,8470171.0
2013-2014,Maxim Lapierre,STL,F,351.0,231.0,,27.0,396.0,186.0,275.0,216.0,324.0,403.0,390.0,74.0,39.0,349.0,Fourth Line,71,792.86666666667,9,5,28,1985-03-29,CAN,CAN,74,215,2003,2,31,61,8470654.0
2013-2014,Michael Bournival,MTL,F,272.0,118.0,,,339.0,366.0,196.0,199.0,249.0,316.0,350.0,168.0,,294.0,Fourth Line,60,619.11666666667,7,5,21,1992-05-31,CAN,CAN,71,198,2010,3,11,71,8475739.0
2013-2014,Michael Frolik,WPG,F,88.0,47.0,261.0,43.0,107.0,169.0,31.0,205.0,71.0,266.0,132.0,314.0,,175.0,Second Line,81,1350.5166666667,15,16,25,1988-02-17,CZE,CZE,73,186,2006,1,10,10,8473564.0
2013-2014,Michael Grabner,NYI,F,87.0,394.0,,5.0,110.0,388.0,58.0,64.0,209.0,305.0,120.0,278.0,,162.0,Third Line,64,908.36666666667,12,10,25,1987-10-05,AUT,AUT,73,188,2006,1,14,14,8473546.0
2013-2014,Michael Raffl,PHI,F,100.0,125.0,,1.0,228.0,119.0,147.0,103.0,36.0,70.0,224.0,111.0,,265.0,Fourth Line,68,883.38333333333,9,11,24,1988-12-01,AUT,AUT,73,205,-,-,-,-,8477290.0
2013-2014,Michael Ryder,NJD,F,221.0,105.0,194.0,,263.0,49.0,185.0,115.0,341.0,149.0,297.0,307.0,,132.0,Second Line,82,1294.15,18,6,33,1980-03-31,CAN,CAN,73,200,1998,8,16,216,8467545.0
2013-2014,Michal Handzus,CHI,F,357.0,88.0,,20.0,277.0,136.0,381.0,387.0,259.0,61.0,275.0,287.0,42.0,318.0,Third Line,59,805.15,4,5,36,1977-03-11,SVK,SVK,77,215,1995,4,23,101,8462129.0
2013-2014,Mika Zibanejad,OTT,F,75.0,183.0,88.0,,94.0,248.0,55.0,147.0,78.0,9.0,60.0,109.0,110.0,150.0,Third Line,69,986.63333333333,16,14,20,1993-04-18,SWE,SWE,74,202,2011,1,6,6,8476459.0
2013-2014,Mikael Backlund,CGY,F,186.0,63.0,94.0,28.0,169.0,194.0,71.0,250.0,298.0,361.0,156.0,282.0,144.0,108.0,First Line,76,1408.6833333333,18,9,24,1989-03-17,SWE,SWE,72,206,2007,1,24,24,8474150.0
2013-2014,Mikael Granlund,MIN,F,268.0,91.0,232.0,,305.0,114.0,311.0,358.0,94.0,153.0,213.0,318.0,70.0,177.0,Second Line,63,1091.4666666667,8,16,21,1992-02-26,FIN,FIN,70,185,2010,1,9,9,8475798.0
2013-2014,Mikael Samuelsson,DET,F,388.0,114.0,185.0,,369.0,4.0,199.0,382.0,402.0,222.0,252.0,246.0,,332.0,Fourth Line,26,269.16666666667,1,2,36,1976-12-23,SWE,SWE,74,218,1998,5,31,145,8467463.0
2013-2014,Mike Brown,EDM,F,393.0,66.0,,,401.0,88.0,301.0,381.0,379.0,107.0,337.0,7.0,,403.0,Fringe,56,400.46666666667,2,2,28,1985-06-24,USA,USA,71,205,2004,5,30,159,8471371.0
2013-2014,Mike Brown,SJS,F,393.0,66.0,,,401.0,88.0,301.0,381.0,379.0,107.0,337.0,7.0,,403.0,Fringe,56,400.46666666667,2,2,28,1985-06-24,USA,USA,71,205,2004,5,30,159,8471371.0
2013-2014,Mike Cammalleri,CGY,F,139.0,250.0,47.0,,271.0,166.0,123.0,28.0,230.0,345.0,227.0,386.0,83.0,57.0,First Line,63,1250.2333333333,26,12,31,1982-06-08,CAN,CAN,69,185,2001,2,19,49,
2013-2014,Mike Fisher,NSH,F,228.0,42.0,171.0,71.0,320.0,154.0,256.0,98.0,260.0,358.0,356.0,162.0,78.0,74.0,First Line,75,1481.85,20,16,33,1980-06-05,CAN,CAN,73,216,1998,2,17,44,8467370.0
2013-2014,Mike Hoffman,OTT,F,144.0,117.0,65.0,,58.0,241.0,10.0,259.0,353.0,99.0,18.0,273.0,,239.0,Fourth Line,25,329.63333333333,3,2,23,1989-11-24,CAN,CAN,72,190,2009,5,9,130,8474884.0
2013-2014,Mike Ribeiro,PHX,F,288.0,328.0,109.0,,184.0,270.0,390.0,253.0,215.0,41.0,362.0,265.0,165.0,116.0,Second Line,80,1439.5166666667,16,17,33,1980-02-10,CAN,CAN,72,179,1998,2,18,45,8467371.0
2013-2014,Mike Richards,LAK,F,202.0,338.0,81.0,110.0,96.0,236.0,255.0,278.0,181.0,104.0,169.0,230.0,58.0,156.0,Second Line,82,1392.1666666667,11,18,28,1985-02-11,CAN,CAN,71,196,2003,1,24,24,8470617.0
2013-2014,Mike Santorelli,VAN,F,220.0,197.0,265.0,89.0,176.0,275.0,252.0,240.0,196.0,318.0,176.0,368.0,100.0,229.0,First Line,49,909.66666666667,10,10,27,1985-12-14,CAN,CAN,72,189,2004,6,15,178,8471390.0
2013-2014,Mikhail Grabovski,WSH,F,192.0,372.0,124.0,,154.0,364.0,313.0,170.0,184.0,325.0,143.0,361.0,46.0,181.0,Second Line,58,913.61666666667,13,16,29,1984-01-31,DEU,BLR,71,186,2004,5,21,150,8471362.0
2013-2014,Mikkel Boedker,PHX,F,274.0,343.0,157.0,,260.0,339.0,268.0,286.0,219.0,214.0,46.0,210.0,,161.0,Second Line,82,1428.0833333333,19,16,23,1989-12-16,DNK,DNK,72,207,2008,1,8,8,8474571.0
2013-2014,Mikko Koivu,MIN,F,154.0,10.0,54.0,167.0,115.0,3.0,186.0,288.0,102.0,51.0,233.0,336.0,24.0,64.0,First Line,65,1360.7333333333,11,28,30,1983-03-12,FIN,FIN,75,213,2001,1,6,6,8469459.0
2013-2014,Milan Lucic,BOS,F,91.0,370.0,151.0,,39.0,170.0,262.0,105.0,87.0,113.0,330.0,59.0,,112.0,Second Line,80,1390.05,24,21,25,1988-06-07,CAN,CAN,75,240,2006,2,20,50,8473473.0
2013-2014,Milan Michalek,OTT,F,123.0,385.0,119.0,78.0,67.0,397.0,112.0,152.0,247.0,14.0,231.0,272.0,,124.0,Second Line,82,1442.1833333333,17,10,28,1984-12-07,CZE,CZE,74,225,2003,1,6,6,8470599.0
2013-2014,Nail Yakupov,EDM,F,179.0,414.0,139.0,,250.0,414.0,238.0,150.0,130.0,24.0,84.0,221.0,,184.0,Third Line,63,901.78333333333,11,9,19,1993-10-06,RUS,RUS,71,195,2012,1,1,1,8476855.0
2013-2014,Nate Thompson,TBL,F,279.0,120.0,,150.0,267.0,174.0,247.0,237.0,299.0,379.0,285.0,122.0,52.0,304.0,Fourth Line,81,1042.0166666667,9,5,28,1984-10-05,USA,USA,73,205,2003,6,16,183,8470775.0
2013-2014,Nathan Gerbe,CAR,F,164.0,376.0,227.0,82.0,178.0,350.0,42.0,244.0,252.0,292.0,106.0,304.0,,216.0,Second Line,81,1328.5,16,7,26,1987-07-24,USA,USA,64,176,2005,5,17,142,8471804.0
2013-2014,Nathan Horton,CBJ,F,119.0,320.0,209.0,,48.0,273.0,194.0,228.0,131.0,182.0,394.0,211.0,,169.0,Second Line,35,556.48333333333,4,8,28,1985-05-29,CAN,CAN,74,188,2003,1,3,3,8470596.0
2013-2014,Nathan MacKinnon,COL,F,77.0,277.0,14.0,,187.0,395.0,50.0,102.0,65.0,206.0,17.0,324.0,148.0,42.0,Second Line,82,1422.2166666667,24,22,18,1995-09-01,CAN,CAN,72,200,2013,1,1,1,8477492.0
2013-2014,Nazem Kadri,TOR,F,72.0,411.0,90.0,,149.0,407.0,184.0,120.0,17.0,221.0,1.0,169.0,169.0,87.0,Second Line,78,1356.4333333333,20,19,22,1990-10-06,CAN,CAN,72,185,2009,1,7,7,8475172.0
2013-2014,Nick Bjugstad,FLA,F,51.0,337.0,252.0,,92.0,344.0,62.0,54.0,64.0,168.0,173.0,170.0,143.0,136.0,Second Line,76,1232.65,16,14,21,1992-07-17,USA,USA,78,209,2010,1,19,19,8475760.0
2013-2014,Nick Bonino,ANA,F,120.0,62.0,66.0,100.0,161.0,326.0,273.0,95.0,84.0,209.0,299.0,377.0,115.0,101.0,Second Line,77,1249.6833333333,22,14,25,1988-04-20,USA,USA,73,195,2007,6,22,173,8474009.0
2013-2014,Nick Foligno,CBJ,F,214.0,14.0,258.0,,249.0,61.0,295.0,173.0,147.0,307.0,254.0,62.0,,170.0,Second Line,70,1124.0833333333,18,12,25,1987-10-31,USA,USA,72,210,2006,1,28,28,8473422.0
2013-2014,Nick Spaling,NSH,F,331.0,182.0,154.0,111.0,361.0,216.0,363.0,213.0,290.0,243.0,286.0,316.0,,272.0,Second Line,71,1137.4166666667,13,14,24,1988-09-19,CAN,CAN,73,198,2007,2,28,58,8474096.0
2013-2014,Nicklas Backstrom,WSH,F,235.0,178.0,24.0,175.0,204.0,296.0,271.0,263.0,214.0,158.0,312.0,285.0,94.0,36.0,First Line,82,1624.0833333333,18,24,25,1987-11-23,SWE,SWE,73,202,2006,1,4,4,8473563.0
2013-2014,Nikita Kucherov,TBL,F,84.0,121.0,56.0,,35.0,101.0,77.0,183.0,160.0,175.0,164.0,398.0,,231.0,Fourth Line,52,681.98333333333,9,7,20,1993-06-17,RUS,RUS,71,181,2011,2,28,58,8476453.0
2013-2014,Nikolay Kulemin,TOR,F,321.0,259.0,,73.0,334.0,381.0,345.0,271.0,240.0,398.0,204.0,102.0,,251.0,Second Line,70,1135.1,9,7,27,1986-07-14,RUS,RUS,73,228,2006,2,14,44,8473579.0
2013-2014,Nino Niederreiter,MIN,F,250.0,76.0,214.0,,310.0,67.0,154.0,225.0,222.0,141.0,315.0,69.0,,261.0,Third Line,81,1141.6833333333,14,13,20,1992-09-08,CHE,CHE,74,218,2010,1,5,5,8475799.0
2013-2014,Olli Jokinen,WPG,F,193.0,342.0,196.0,,177.0,336.0,205.0,155.0,296.0,368.0,364.0,184.0,163.0,148.0,Second Line,82,1395.9166666667,18,19,34,1978-12-05,FIN,FIN,74,210,1997,1,3,3,8466140.0
2013-2014,Ondrej Palat,TBL,F,76.0,174.0,82.0,50.0,135.0,183.0,210.0,100.0,24.0,129.0,108.0,158.0,,72.0,First Line,81,1460.8,23,26,22,1991-03-28,CZE,CZE,72,194,2011,7,27,208,8476292.0
2013-2014,PA Parenteau,COL,F,106.0,367.0,174.0,,56.0,352.0,293.0,131.0,74.0,281.0,369.0,293.0,,96.0,Second Line,55,932.26666666667,14,11,30,1983-03-24,CAN,CAN,72,200,2001,9,5,264,8469707.0
2013-2014,Pascal Dupuis,PIT,F,15.0,107.0,,95.0,44.0,117.0,25.0,42.0,23.0,301.0,237.0,171.0,,77.0,Second Line,39,690.2,7,11,34,1979-04-07,CAN,CAN,73,205,-,-,-,-,8466393.0
2013-2014,Patric Hornqvist,NSH,F,23.0,32.0,135.0,,146.0,137.0,6.0,30.0,55.0,120.0,16.0,267.0,,51.0,Second Line,76,1281.25,22,20,26,1987-01-01,SWE,SWE,71,189,2005,7,36,230,8471887.0
2013-2014,Patrice Bergeron,BOS,F,24.0,9.0,50.0,35.0,18.0,7.0,28.0,48.0,73.0,399.0,185.0,321.0,1.0,37.0,Second Line,80,1439.3,30,19,28,1985-07-24,CAN,CAN,73,196,2003,2,15,45,8470638.0
