Season,Player,Team,Position,evo_rank,evd_rank,ppl_rank,pkl_rank,oio_rank,oid_rank,sht_rank,scr_rank,plm_rank,zon_rank,pen_rank,phy_rank,fof_rank,fan_rank,Role,GP,TOI,Goals,First Assists,Age,Date of Birth,Birth Country,Nationality,Height (in),Weight (lbs),Draft Year,Draft Round,Round Pick,Overall Draft Position,Player ID
2009-2010,John Mitchell,TOR,F,306.0,203.0,242.0,201.0,243.0,307.0,331.0,321.0,318.0,171.0,87.0,172.0,91.0,253.0,Second Line,60,949.43333333333,6,6,24,1985-01-22,CAN,CAN,73,204,2003,5,22,158,8470750.0
2009-2010,John Scott,MIN,F,412.0,110.0,,,226.0,73.0,420.0,415.0,411.0,181.0,417.0,93.0,,411.0,Fringe,51,438.76666666667,1,1,26,1982-09-26,CAN,CAN,80,260,-,-,-,-,
2009-2010,John Tavares,NYI,F,146.0,416.0,60.0,,43.0,415.0,306.0,204.0,63.0,20.0,85.0,367.0,150.0,95.0,First Line,82,1476.5666666667,24,19,18,1990-09-20,CAN,CAN,73,216,2009,1,1,1,8475166.0
2009-2010,Jon Sim,NYI,F,208.0,358.0,,,248.0,419.0,108.0,85.0,286.0,333.0,44.0,144.0,,265.0,Fourth Line,77,897.43333333333,13,3,31,1977-09-29,CAN,CAN,70,189,1996,3,18,70,8465024.0
2009-2010,Jonathan Cheechoo,OTT,F,158.0,60.0,209.0,,90.0,29.0,47.0,277.0,231.0,188.0,140.0,149.0,,241.0,Fourth Line,61,728.51666666667,5,3,29,1980-07-15,CAN,CAN,73,206,1998,2,2,29,8467357.0
2009-2010,Jonathan Toews,CHI,F,82.0,12.0,21.0,4.0,52.0,16.0,262.0,72.0,98.0,43.0,81.0,342.0,22.0,50.0,First Line,76,1520.7,25,30,21,1988-04-29,CAN,CAN,74,201,2006,1,3,3,8473604.0
2009-2010,Jordan Staal,PIT,F,134.0,144.0,226.0,118.0,130.0,111.0,192.0,111.0,99.0,366.0,110.0,179.0,135.0,125.0,First Line,82,1590.1166666667,21,19,20,1988-09-10,CAN,CAN,76,220,2006,1,2,2,8473533.0
2009-2010,Jordin Tootoo,NSH,F,136.0,402.0,,,249.0,252.0,18.0,246.0,165.0,187.0,16.0,117.0,,280.0,Fourth Line,51,552.88333333333,6,7,26,1983-02-02,CAN,CAN,69,195,2001,4,2,98,8469547.0
2009-2010,Josh Bailey,NYI,F,353.0,285.0,111.0,,152.0,405.0,402.0,315.0,362.0,186.0,163.0,276.0,165.0,235.0,Third Line,73,1105.55,16,8,19,1989-10-02,CAN,CAN,73,200,2008,1,9,9,8474573.0
2009-2010,Jussi Jokinen,CAR,F,222.0,283.0,46.0,,153.0,340.0,330.0,149.0,212.0,201.0,240.0,339.0,62.0,135.0,Second Line,81,1362.0166666667,30,22,26,1983-04-01,FIN,FIN,72,191,2001,6,27,192,8469638.0
2009-2010,Justin Abdelkader,DET,F,276.0,37.0,,,332.0,30.0,67.0,331.0,331.0,2.0,57.0,9.0,138.0,348.0,Fourth Line,50,529.56666666667,3,3,22,1987-02-25,USA,USA,74,213,2005,2,12,42,8471716.0
2009-2010,Justin Williams,LAK,F,95.0,194.0,152.0,,76.0,60.0,28.0,235.0,184.0,276.0,193.0,280.0,,127.0,Second Line,49,802.43333333333,10,10,27,1981-10-04,CAN,CAN,73,184,2000,1,28,28,8468508.0
2009-2010,Kamil Kreps,FLA,F,372.0,237.0,,178.0,347.0,360.0,350.0,381.0,308.0,404.0,303.0,221.0,30.0,325.0,Fourth Line,76,965.8,5,5,24,1984-11-18,CZE,CZE,74,194,2003,2,8,38,8470631.0
2009-2010,Keith Tkachuk,STL,F,187.0,377.0,97.0,,213.0,257.0,196.0,240.0,110.0,399.0,373.0,138.0,36.0,169.0,Third Line,67,904.55,13,15,37,1972-03-28,USA,USA,74,235,1990,1,19,19,8458229.0
2009-2010,Kirk Maltby,DET,F,399.0,35.0,,5.0,396.0,31.0,376.0,370.0,406.0,8.0,261.0,106.0,,387.0,Fourth Line,52,525.56666666667,4,1,36,1972-12-22,CAN,CAN,72,195,1992,3,17,65,8459001.0
2009-2010,Kris Draper,DET,F,345.0,215.0,,,330.0,142.0,298.0,364.0,294.0,268.0,365.0,154.0,15.0,342.0,Fourth Line,81,934.83333333333,7,9,38,1971-05-24,CAN,CAN,70,188,1989,3,20,62,8446485.0
2009-2010,Kris Versteeg,CHI,F,184.0,36.0,180.0,76.0,99.0,62.0,151.0,224.0,257.0,70.0,79.0,359.0,,132.0,Second Line,79,1242.5333333333,20,15,23,1986-05-13,CAN,CAN,71,176,2004,5,5,134,8471346.0
2009-2010,Kristian Huselius,CBJ,F,118.0,161.0,113.0,,266.0,126.0,230.0,122.0,38.0,204.0,256.0,417.0,,67.0,First Line,74,1361.05,23,26,30,1978-11-10,SWE,SWE,74,184,1997,2,21,47,8466181.0
2009-2010,Krys Barch,DAL,F,416.0,95.0,,,420.0,75.0,413.0,409.0,382.0,23.0,399.0,13.0,,410.0,Fringe,63,443.83333333333,0,3,29,1980-03-26,CAN,CAN,74,225,1998,4,20,106,8467428.0
2009-2010,Kyle Brodziak,MIN,F,223.0,160.0,,35.0,328.0,220.0,223.0,247.0,95.0,417.0,199.0,270.0,67.0,246.0,Third Line,82,1257.3166666667,9,18,25,1984-05-25,CAN,CAN,74,205,2003,7,17,214,8470803.0
2009-2010,Kyle Chipchura,ANA,F,397.0,318.0,,196.0,319.0,301.0,408.0,375.0,392.0,177.0,272.0,189.0,65.0,385.0,Fourth Line,74,850.36666666667,6,4,23,1986-02-19,CAN,CAN,74,203,2004,1,18,18,8471231.0
2009-2010,Kyle Chipchura,MTL,F,397.0,318.0,,196.0,319.0,301.0,408.0,375.0,392.0,177.0,272.0,189.0,65.0,385.0,Fourth Line,74,850.36666666667,6,4,23,1986-02-19,CAN,CAN,74,203,2004,1,18,18,8471231.0
2009-2010,Kyle Okposo,NYI,F,163.0,221.0,80.0,105.0,174.0,346.0,92.0,165.0,175.0,304.0,63.0,278.0,,73.0,First Line,80,1643.1666666667,19,15,21,1988-04-16,USA,USA,72,218,2006,1,7,7,8473449.0
2009-2010,Kyle Wellwood,VAN,F,363.0,145.0,176.0,,308.0,85.0,386.0,281.0,369.0,170.0,89.0,407.0,27.0,283.0,Third Line,75,1039.9666666667,14,6,26,1983-05-16,CAN,CAN,70,181,2001,5,3,134,8469581.0
2009-2010,Lauri Korpikoski,PHX,F,371.0,346.0,,133.0,305.0,347.0,383.0,322.0,385.0,169.0,174.0,142.0,,379.0,Fourth Line,71,873.58333333333,5,1,23,1986-07-28,FIN,FIN,73,193,2004,1,19,19,8471232.0
2009-2010,Lee Stempniak,TOR,F,81.0,255.0,123.0,207.0,66.0,253.0,104.0,67.0,191.0,246.0,157.0,211.0,,115.0,Second Line,80,1385.5166666667,28,13,26,1983-02-04,USA,USA,71,195,2003,5,12,148,8470740.0
2009-2010,Lee Stempniak,PHX,F,81.0,255.0,123.0,207.0,66.0,253.0,104.0,67.0,191.0,246.0,157.0,211.0,,115.0,Second Line,80,1385.5166666667,28,13,26,1983-02-04,USA,USA,71,195,2003,5,12,148,8470740.0
2009-2010,Logan Couture,SJS,F,32.0,3.0,,,35.0,54.0,27.0,38.0,131.0,31.0,268.0,285.0,59.0,244.0,Fourth Line,25,256.48333333333,5,3,20,1989-03-28,CAN,CAN,73,206,2007,1,9,9,8474053.0
2009-2010,Loui Eriksson,DAL,F,109.0,185.0,212.0,179.0,159.0,294.0,187.0,40.0,176.0,236.0,71.0,401.0,,59.0,First Line,82,1620.3166666667,29,17,24,1985-07-17,SWE,SWE,74,179,2003,2,3,33,8470626.0
2009-2010,Manny Malhotra,SJS,F,245.0,30.0,121.0,189.0,191.0,28.0,316.0,181.0,225.0,386.0,334.0,259.0,7.0,214.0,Second Line,71,1109.2166666667,14,9,29,1980-05-18,CAN,CAN,74,207,1998,1,7,7,8467334.0
2009-2010,Marc Savard,BOS,F,112.0,327.0,56.0,21.0,187.0,210.0,174.0,306.0,18.0,344.0,90.0,409.0,128.0,53.0,First Line,41,761.76666666667,10,16,32,1977-07-17,CAN,CAN,70,188,1995,4,13,91,8462118.0
2009-2010,Marc-Antoine Pouliot,EDM,F,173.0,423.0,244.0,171.0,254.0,422.0,145.0,78.0,242.0,92.0,248.0,223.0,136.0,274.0,Fourth Line,35,447.9,7,3,24,1985-05-22,CAN,CAN,74,203,2003,1,22,22,8470615.0
2009-2010,Marcel Goc,NSH,F,252.0,33.0,,59.0,257.0,22.0,137.0,262.0,285.0,408.0,99.0,233.0,29.0,276.0,Third Line,73,1072.3,12,7,26,1983-08-24,DEU,DEU,73,197,2001,1,20,20,8469473.0
2009-2010,Marco Sturm,BOS,F,126.0,58.0,199.0,37.0,147.0,58.0,46.0,50.0,313.0,134.0,245.0,253.0,,129.0,Second Line,76,1274.6,22,7,30,1978-09-08,DEU,DEU,72,196,1996,1,21,21,8464979.0
2009-2010,Marek Svatos,COL,F,262.0,208.0,112.0,,316.0,145.0,147.0,179.0,277.0,122.0,231.0,333.0,,262.0,Fourth Line,54,616.2,7,4,27,1982-06-17,SVK,SVK,70,185,2001,7,31,227,8469670.0
2009-2010,Marian Gaborik,NYR,F,5.0,410.0,15.0,11.0,7.0,368.0,72.0,4.0,6.0,24.0,233.0,337.0,,5.0,First Line,76,1614.7333333333,42,31,27,1982-02-14,SVK,SVK,73,200,2000,1,3,3,8468483.0
2009-2010,Marian Hossa,CHI,F,7.0,64.0,70.0,8.0,20.0,39.0,13.0,12.0,75.0,54.0,95.0,310.0,,16.0,First Line,57,1067.4166666667,24,17,30,1979-01-12,SVK,SVK,73,207,1997,1,12,12,8466148.0
2009-2010,Mark Recchi,BOS,F,282.0,140.0,116.0,,207.0,107.0,354.0,282.0,240.0,315.0,108.0,220.0,,164.0,Second Line,81,1381.3833333333,18,14,41,1968-02-01,CAN,CAN,70,195,1988,4,4,67,8450725.0
2009-2010,Martin Erat,NSH,F,106.0,269.0,215.0,112.0,85.0,234.0,226.0,84.0,142.0,225.0,302.0,340.0,,97.0,Second Line,74,1331.2666666667,21,18,28,1981-08-29,CZE,CZE,72,196,1999,7,5,191,8468064.0
2009-2010,Martin Hanzal,PHX,F,324.0,98.0,245.0,164.0,272.0,98.0,337.0,338.0,251.0,375.0,235.0,120.0,71.0,228.0,First Line,81,1496.9333333333,11,10,22,1987-02-20,CZE,CZE,78,230,2005,1,17,17,8471691.0
2009-2010,Martin Havlat,MIN,F,103.0,196.0,95.0,,182.0,112.0,179.0,119.0,56.0,325.0,138.0,414.0,,64.0,Second Line,73,1309.1,18,20,28,1981-04-19,CZE,CZE,74,210,1999,1,26,26,8467899.0
2009-2010,Martin St. Louis,TBL,F,46.0,333.0,74.0,106.0,83.0,326.0,113.0,63.0,60.0,44.0,14.0,420.0,,12.0,First Line,82,1787.2333333333,29,34,34,1975-06-18,CAN,CAN,68,180,-,-,-,-,8466378.0
2009-2010,Marty Reasoner,ATL,F,313.0,157.0,,83.0,313.0,297.0,293.0,324.0,272.0,394.0,204.0,341.0,14.0,297.0,Fourth Line,80,1000.9,4,9,32,1977-02-26,USA,USA,73,197,1996,1,14,14,8464967.0
2009-2010,Mason Raymond,VAN,F,132.0,197.0,42.0,159.0,118.0,171.0,83.0,129.0,283.0,150.0,24.0,322.0,,151.0,Second Line,82,1421.25,25,18,23,1985-09-17,CAN,CAN,73,179,2005,2,21,51,8471664.0
2009-2010,Mathieu Darche,MTL,F,96.0,55.0,,,160.0,209.0,155.0,42.0,169.0,143.0,115.0,137.0,,273.0,Fourth Line,29,314.48333333333,5,3,32,1976-11-26,CAN,CAN,73,215,-,-,-,-,8468463.0
2009-2010,Matt Beleskey,ANA,F,196.0,420.0,,161.0,325.0,412.0,58.0,75.0,321.0,205.0,273.0,145.0,,244.0,Third Line,60,839.4,11,5,21,1988-06-07,CAN,CAN,72,207,2006,4,19,112,8473492.0
2009-2010,Matt Bradley,WSH,F,211.0,124.0,,54.0,218.0,116.0,203.0,245.0,162.0,253.0,91.0,107.0,,337.0,Fourth Line,77,849.31666666667,10,9,31,1978-06-13,CAN,CAN,75,200,1996,4,22,102,8465059.0
2009-2010,Matt Cooke,PIT,F,226.0,193.0,122.0,43.0,126.0,165.0,357.0,127.0,235.0,347.0,355.0,49.0,,264.0,Third Line,79,1168.15,15,9,30,1978-09-07,CAN,CAN,71,216,1997,6,10,144,8465951.0
2009-2010,Matt Cullen,CAR,F,161.0,263.0,171.0,104.0,104.0,365.0,252.0,161.0,90.0,218.0,179.0,279.0,89.0,101.0,First Line,81,1519.2333333333,16,15,32,1976-11-02,USA,USA,73,202,1996,2,9,35,8464989.0
2009-2010,Matt Cullen,OTT,F,161.0,263.0,171.0,104.0,104.0,365.0,252.0,161.0,90.0,218.0,179.0,279.0,89.0,101.0,First Line,81,1519.2333333333,16,15,32,1976-11-02,USA,USA,73,202,1996,2,9,35,8464989.0
2009-2010,Matt D'Agostini,MTL,F,340.0,84.0,,,273.0,266.0,115.0,319.0,395.0,274.0,148.0,237.0,,306.0,Fourth Line,47,460.11666666667,2,0,22,1986-10-23,CAN,CAN,72,198,2005,6,28,190,8471851.0
2009-2010,Matt D'Agostini,STL,F,340.0,84.0,,,273.0,266.0,115.0,319.0,395.0,274.0,148.0,237.0,,306.0,Fourth Line,47,460.11666666667,2,0,22,1986-10-23,CAN,CAN,72,198,2005,6,28,190,8471851.0
2009-2010,Matt Duchene,COL,F,205.0,270.0,128.0,,236.0,342.0,225.0,198.0,127.0,256.0,49.0,336.0,164.0,94.0,Second Line,81,1436.3666666667,24,16,18,1991-01-16,CAN,CAN,71,195,2009,1,3,3,8475168.0
2009-2010,Matt Ellis,BUF,F,194.0,32.0,,,282.0,59.0,20.0,258.0,284.0,313.0,359.0,295.0,104.0,322.0,Fourth Line,72,651.63333333333,3,4,28,1981-08-31,CAN,CAN,72,208,-,-,-,-,8470018.0
2009-2010,Matt Hendricks,COL,F,230.0,134.0,,33.0,411.0,273.0,156.0,58.0,103.0,341.0,219.0,50.0,,309.0,Fourth Line,56,518.51666666667,9,5,28,1981-06-17,USA,USA,72,211,2000,5,1,131,8468611.0
2009-2010,Matt Moulson,NYI,F,60.0,116.0,24.0,,47.0,356.0,91.0,9.0,337.0,62.0,128.0,192.0,,81.0,Second Line,82,1364.4333333333,30,13,25,1983-11-01,CAN,CAN,73,188,2003,9,2,263,8470852.0
2009-2010,Matt Stajan,CGY,F,202.0,310.0,196.0,174.0,18.0,313.0,390.0,296.0,134.0,194.0,188.0,232.0,58.0,148.0,First Line,82,1551.0833333333,19,21,25,1983-12-19,CAN,CAN,73,195,2002,2,27,57,8470162.0
2009-2010,Matt Stajan,TOR,F,202.0,310.0,196.0,174.0,18.0,313.0,390.0,296.0,134.0,194.0,188.0,232.0,58.0,148.0,First Line,82,1551.0833333333,19,21,25,1983-12-19,CAN,CAN,73,195,2002,2,27,57,8470162.0
2009-2010,Matthew Lombardi,PHX,F,85.0,242.0,174.0,96.0,100.0,177.0,158.0,114.0,54.0,159.0,330.0,308.0,102.0,105.0,Second Line,78,1399.3333333333,19,22,27,1982-03-18,CAN,CAN,71,195,2002,3,27,90,8468695.0
2009-2010,Max Pacioretty,MTL,F,342.0,211.0,,,267.0,281.0,216.0,371.0,309.0,349.0,84.0,164.0,,281.0,Fourth Line,52,660.88333333333,3,1,20,1988-11-20,USA,USA,74,217,2007,1,22,22,8474157.0
2009-2010,Max Talbot,PIT,F,356.0,259.0,,75.0,290.0,275.0,366.0,347.0,297.0,145.0,343.0,112.0,114.0,339.0,Fourth Line,45,549.85,2,4,25,1984-02-11,CAN,CAN,71,186,2002,8,5,234,8470171.0
2009-2010,Maxim Afinogenov,ATL,F,144.0,407.0,238.0,,186.0,376.0,138.0,133.0,119.0,227.0,77.0,382.0,,143.0,Second Line,82,1426.2833333333,24,20,29,1979-09-04,RUS,RUS,72,190,1997,3,16,69,8466202.0
2009-2010,Maxim Lapierre,MTL,F,339.0,251.0,,,369.0,310.0,245.0,278.0,334.0,259.0,92.0,81.0,64.0,284.0,Fourth Line,76,932.53333333333,7,5,24,1985-03-29,CAN,CAN,74,215,2003,2,31,61,8470654.0
2009-2010,Michael Frolik,FLA,F,183.0,328.0,205.0,,217.0,335.0,89.0,73.0,356.0,379.0,180.0,301.0,,134.0,Second Line,82,1433.2333333333,21,7,21,1988-02-17,CZE,CZE,73,186,2006,1,10,10,8473564.0
2009-2010,Michael Ryder,BOS,F,122.0,119.0,110.0,,138.0,113.0,105.0,93.0,179.0,231.0,167.0,186.0,,156.0,Third Line,82,1254.1333333333,18,10,29,1980-03-31,CAN,CAN,73,200,1998,8,16,216,8467545.0
2009-2010,Michal Handzus,LAK,F,358.0,267.0,172.0,151.0,340.0,185.0,378.0,313.0,326.0,336.0,284.0,268.0,52.0,188.0,First Line,81,1482.9166666667,20,13,32,1977-03-11,SVK,SVK,77,215,1995,4,23,101,8462129.0
2009-2010,Mika Pyorala,PHI,F,384.0,10.0,,138.0,275.0,10.0,360.0,380.0,393.0,235.0,271.0,393.0,142.0,382.0,Third Line,36,489.41666666667,2,1,28,1981-07-13,FIN,FIN,72,190,-,-,-,-,8475381.0
2009-2010,Mikael Samuelsson,VAN,F,42.0,150.0,93.0,,120.0,27.0,22.0,28.0,234.0,140.0,339.0,275.0,,72.0,Second Line,74,1270.9333333333,30,15,32,1976-12-23,SWE,SWE,74,218,1998,5,31,145,8467463.0
2009-2010,Mike Blunden,CBJ,F,386.0,34.0,,,408.0,3.0,242.0,344.0,403.0,346.0,362.0,17.0,,396.0,Fringe,40,324.48333333333,2,1,22,1986-12-15,CAN,CAN,76,217,2005,2,13,43,8471663.0
2009-2010,Mike Brown,ANA,F,383.0,171.0,,148.0,395.0,193.0,186.0,318.0,415.0,9.0,353.0,24.0,,391.0,Fringe,75,626.45,6,1,24,1985-06-24,USA,USA,71,205,2004,5,30,159,8471371.0
2009-2010,Mike Cammalleri,MTL,F,75.0,340.0,25.0,,176.0,289.0,66.0,34.0,258.0,340.0,177.0,410.0,,31.0,First Line,65,1268.9333333333,26,16,27,1982-06-08,CAN,CAN,69,185,2001,2,19,49,
2009-2010,Mike Comrie,EDM,F,240.0,296.0,156.0,,231.0,386.0,148.0,90.0,364.0,368.0,192.0,329.0,,150.0,Third Line,43,612.06666666667,13,5,28,1980-09-11,CAN,CAN,70,185,1999,3,25,91,8467964.0
2009-2010,Mike Fisher,OTT,F,219.0,93.0,168.0,167.0,255.0,222.0,119.0,274.0,207.0,261.0,241.0,70.0,55.0,79.0,First Line,79,1498.4166666667,25,15,29,1980-06-05,CAN,CAN,73,216,1998,2,17,44,8467370.0
2009-2010,Mike Grier,BUF,F,288.0,207.0,,94.0,237.0,108.0,228.0,268.0,348.0,334.0,72.0,133.0,,254.0,Second Line,73,1152.8833333333,10,5,34,1975-01-05,USA,USA,73,224,1993,9,11,219,8459640.0
2009-2010,Mike Knuble,WSH,F,54.0,225.0,79.0,,55.0,271.0,162.0,18.0,226.0,247.0,371.0,269.0,,80.0,Second Line,69,1164.45,29,14,37,1972-07-04,CAN,USA,75,229,1991,4,10,76,8458590.0
2009-2010,Mike Modano,DAL,F,218.0,280.0,167.0,,327.0,190.0,133.0,106.0,268.0,108.0,195.0,391.0,63.0,165.0,Third Line,59,843.73333333333,14,11,39,1970-06-07,USA,USA,75,212,1988,1,1,1,8449645.0
2009-2010,Mike Ribeiro,DAL,F,135.0,250.0,105.0,169.0,215.0,92.0,255.0,233.0,26.0,234.0,66.0,207.0,155.0,61.0,First Line,66,1289.3666666667,19,23,29,1980-02-10,CAN,CAN,72,179,1998,2,18,45,8467371.0
2009-2010,Mike Richards,PHI,F,128.0,120.0,7.0,144.0,65.0,215.0,118.0,134.0,215.0,395.0,22.0,183.0,80.0,23.0,First Line,82,1673.3333333333,31,21,24,1985-02-11,CAN,CAN,71,196,2003,1,24,24,8470617.0
2009-2010,Mike Rupp,PIT,F,338.0,218.0,,,356.0,93.0,217.0,232.0,367.0,81.0,361.0,21.0,,371.0,Fourth Line,81,732.4,13,3,29,1980-01-13,USA,USA,77,235,2000,3,11,76,8467336.0
2009-2010,Mike Santorelli,NSH,F,392.0,342.0,243.0,,348.0,338.0,175.0,382.0,418.0,35.0,396.0,355.0,139.0,364.0,Fourth Line,25,273.83333333333,2,0,23,1985-12-14,CAN,CAN,72,189,2004,6,15,178,8471390.0
2009-2010,Mikhail Grabovski,TOR,F,71.0,357.0,203.0,,3.0,321.0,276.0,284.0,39.0,183.0,52.0,377.0,148.0,160.0,Second Line,59,990.98333333333,10,16,25,1984-01-31,DEU,BLR,71,186,2004,5,21,150,8471362.0
2009-2010,Mikko Koivu,MIN,F,215.0,45.0,57.0,65.0,280.0,53.0,127.0,242.0,205.0,322.0,325.0,364.0,17.0,37.0,First Line,80,1659.5,22,22,26,1983-03-12,FIN,FIN,75,213,2001,1,6,6,8469459.0
2009-2010,Milan Hejduk,COL,F,168.0,229.0,63.0,,251.0,260.0,202.0,94.0,161.0,297.0,205.0,394.0,,54.0,First Line,56,1065.05,23,12,33,1976-02-14,CZE,CZE,72,190,1994,4,9,87,8460577.0
2009-2010,Milan Lucic,BOS,F,289.0,184.0,,,265.0,154.0,351.0,167.0,305.0,91.0,324.0,40.0,,249.0,Third Line,50,717.73333333333,9,5,21,1988-06-07,CAN,CAN,75,240,2006,2,20,50,8473473.0
2009-2010,Milan Michalek,OTT,F,131.0,158.0,65.0,84.0,78.0,158.0,128.0,89.0,230.0,105.0,75.0,227.0,,92.0,First Line,66,1204.8833333333,22,7,24,1984-12-07,CZE,CZE,74,225,2003,1,6,6,8470599.0
2009-2010,Miroslav Satan,BOS,F,253.0,228.0,248.0,,209.0,118.0,317.0,132.0,311.0,120.0,290.0,413.0,,238.0,Second Line,38,598.81666666667,9,2,34,1974-10-22,SVK,SVK,75,191,1993,5,7,111,8459534.0
2009-2010,Nate Thompson,NYI,F,377.0,69.0,,170.0,343.0,390.0,253.0,404.0,361.0,423.0,379.0,71.0,26.0,308.0,Fourth Line,71,951.33333333333,2,6,24,1984-10-05,USA,USA,73,205,2003,6,16,183,8470775.0
2009-2010,Nate Thompson,TBL,F,377.0,69.0,,170.0,343.0,390.0,253.0,404.0,361.0,423.0,379.0,71.0,26.0,308.0,Fourth Line,71,951.33333333333,2,6,24,1984-10-05,USA,USA,73,205,2003,6,16,183,8470775.0
2009-2010,Nathan Horton,FLA,F,113.0,417.0,170.0,192.0,143.0,414.0,299.0,182.0,22.0,230.0,198.0,291.0,,75.0,First Line,65,1357.6166666667,20,23,24,1985-05-29,CAN,CAN,74,188,2003,1,3,3,8470596.0
2009-2010,Nick Foligno,OTT,F,287.0,40.0,193.0,,270.0,86.0,301.0,309.0,214.0,153.0,202.0,178.0,,263.0,Third Line,61,872.86666666667,9,12,21,1987-10-31,USA,USA,72,210,2006,1,28,28,8473422.0
2009-2010,Nick Spaling,NSH,F,396.0,9.0,,27.0,412.0,7.0,368.0,422.0,185.0,237.0,42.0,335.0,131.0,395.0,Fourth Line,28,309.5,0,3,20,1988-09-19,CAN,CAN,73,198,2007,2,28,58,8474096.0
2009-2010,Nick Tarnasky,FLA,F,381.0,189.0,,,407.0,388.0,332.0,396.0,194.0,179.0,282.0,4.0,,397.0,Fringe,31,211.16666666667,1,2,24,1984-11-25,CAN,CAN,74,188,2003,9,26,287,8470876.0
2009-2010,Nicklas Backstrom,WSH,F,21.0,154.0,4.0,72.0,1.0,233.0,222.0,150.0,19.0,109.0,250.0,298.0,124.0,15.0,First Line,82,1676.5833333333,33,42,21,1987-11-23,SWE,SWE,73,202,2006,1,4,4,8473563.0
2009-2010,Niclas Bergfors,NJD,F,137.0,227.0,103.0,,184.0,136.0,59.0,211.0,190.0,210.0,114.0,415.0,,131.0,Third Line,81,1249.1,21,13,22,1987-03-07,SWE,SWE,70,194,2005,1,23,23,8471697.0
2009-2010,Niclas Bergfors,ATL,F,137.0,227.0,103.0,,184.0,136.0,59.0,211.0,190.0,210.0,114.0,415.0,,131.0,Third Line,81,1249.1,21,13,22,1987-03-07,SWE,SWE,70,194,2005,1,23,23,8471697.0
2009-2010,Nigel Dawes,CGY,F,182.0,104.0,61.0,,135.0,109.0,285.0,178.0,120.0,158.0,74.0,205.0,,221.0,Third Line,66,959.71666666667,14,13,24,1985-02-09,CAN,CAN,69,200,2003,5,13,149,8470741.0
2009-2010,Nik Antropov,ATL,F,138.0,343.0,117.0,,121.0,349.0,320.0,86.0,81.0,216.0,257.0,214.0,168.0,68.0,First Line,76,1385.2833333333,24,23,29,1980-02-18,KAZ,KAZ,78,245,1998,1,10,10,8467353.0
2009-2010,Niklas Hagman,CGY,F,47.0,294.0,219.0,,73.0,251.0,38.0,19.0,293.0,146.0,11.0,386.0,,111.0,Second Line,82,1321.9,25,9,29,1979-12-05,FIN,FIN,70,205,1999,3,4,70,8467943.0
2009-2010,Niklas Hagman,TOR,F,47.0,294.0,219.0,,73.0,251.0,38.0,19.0,293.0,146.0,11.0,386.0,,111.0,Second Line,82,1321.9,25,9,29,1979-12-05,FIN,FIN,70,205,1999,3,4,70,8467943.0
2009-2010,Nikolay Kulemin,TOR,F,153.0,85.0,192.0,202.0,102.0,218.0,210.0,95.0,216.0,298.0,35.0,170.0,,202.0,Second Line,78,1276.6833333333,16,13,23,1986-07-14,RUS,RUS,73,228,2006,2,14,44,8473579.0
2009-2010,Olli Jokinen,CGY,F,101.0,356.0,99.0,,146.0,320.0,63.0,183.0,125.0,200.0,366.0,229.0,130.0,62.0,Second Line,82,1464.9666666667,15,17,30,1978-12-05,FIN,FIN,74,210,1997,1,3,3,8466140.0
2009-2010,Olli Jokinen,NYR,F,101.0,356.0,99.0,,146.0,320.0,63.0,183.0,125.0,200.0,366.0,229.0,130.0,62.0,Second Line,82,1464.9666666667,15,17,30,1978-12-05,FIN,FIN,74,210,1997,1,3,3,8466140.0
2009-2010,Oscar Moller,LAK,F,294.0,187.0,161.0,,363.0,50.0,141.0,271.0,291.0,71.0,160.0,132.0,172.0,295.0,Fringe,34,291.88333333333,4,2,20,1989-01-22,SWE,SWE,70,189,2007,2,22,52,8474114.0
2009-2010,Owen Nolan,MIN,F,217.0,252.0,142.0,64.0,309.0,123.0,159.0,136.0,206.0,397.0,123.0,315.0,132.0,152.0,Second Line,73,1211.7166666667,16,9,37,1972-02-12,GBR,CAN,73,214,1990,1,1,1,8449895.0
2009-2010,Pascal Dupuis,PIT,F,41.0,246.0,,102.0,140.0,299.0,78.0,66.0,35.0,86.0,161.0,222.0,,203.0,Third Line,81,1148.9333333333,18,12,30,1979-04-07,CAN,CAN,73,205,-,-,-,-,8466393.0
2009-2010,Patric Hornqvist,NSH,F,44.0,17.0,157.0,,172.0,63.0,12.0,57.0,229.0,154.0,96.0,262.0,,123.0,Second Line,80,1255.0,30,10,22,1987-01-01,SWE,SWE,71,189,2005,7,36,230,8471887.0
2009-2010,Patrice Bergeron,BOS,F,145.0,16.0,154.0,41.0,183.0,61.0,129.0,205.0,102.0,401.0,171.0,286.0,3.0,84.0,First Line,73,1380.1833333333,19,23,24,1985-07-24,CAN,CAN,73,196,2003,2,15,45,8470638.0
2009-2010,Patrick Dwyer,CAR,F,304.0,274.0,,175.0,276.0,364.0,209.0,173.0,401.0,284.0,117.0,84.0,167.0,313.0,Fourth Line,58,725.4,7,3,26,1983-06-22,USA,USA,71,175,2002,4,20,116,8470302.0
2009-2010,Patrick Eaves,DET,F,155.0,163.0,,62.0,185.0,219.0,55.0,189.0,276.0,123.0,147.0,79.0,,255.0,Fourth Line,65,873.5,12,5,25,1984-05-01,CAN,USA,70,203,2003,1,29,29,8470622.0
